fips,county,state,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,residential_sales_mwh,residential_customers,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,wfh_rate,covid_deaths_per_100k,covid_cases_per_100k,role,is_treated,dc_opening_year,dc_active,years_since_dc,primary_operator,all_operators,analysis_diD,classifier_dc,cohort_flags
13015,Bartow County,GA,2010,28542.0,4788049.0,49216.0,,16.5,212.29263317999863,7.2,36.1,10.282070885038202,,,30448.0,1109477461.0,36438.0,,2044.0,12.3,47979.0,2.18978102189781,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2011,30446.0,4559641.0,49060.0,,16.7,215.5220316010364,8.6,36.2,11.75136532279742,,,31410.0,1159341774.0,36910.0,,2030.0,11.4,47656.0,2.523124720502742,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2012,31339.0,4193857.0,49543.0,16.0,16.2,217.6292031753572,10.2,36.7,11.514442421652957,,,31357.0,1196274829.0,38150.0,,2049.0,9.8,47254.0,2.9061649508933853,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2013,31440.0,4323814.0,47197.0,17.1,15.9,218.7405346157953,11.3,36.7,11.841417605598885,,,31393.0,1230236928.0,39188.0,,2089.0,8.6,46991.0,3.1324146195326543,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2014,33297.0,4734216.0,48306.0,16.3,17.3,219.5881972242863,10.5,37.2,12.161961223056744,,,32602.0,1310520811.0,40198.0,,2127.0,7.2,46539.0,3.5267825965500386,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2015,34721.0,4522929.0,48893.0,15.8,17.8,220.81937813379125,8.8,37.4,11.941413269451903,,,34328.0,1425011877.0,41512.0,,2190.0,6.0,46322.0,4.015835817160019,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2016,35876.0,4876276.0,50565.0,14.8,18.5,222.13990137478237,7.7,37.4,11.87256531195675,,,35317.0,1494645412.0,42321.0,,2257.0,5.2,48194.0,5.061819482639121,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2017,36770.0,4889399.0,52393.0,14.2,19.4,223.62385570995556,6.0,37.5,12.196983292287824,,,36722.0,1569356084.0,42737.0,,2163.0,4.7,50051.0,5.278375616861236,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2018,38145.0,4983012.0,55452.0,13.2,19.5,225.79639972194923,5.6,37.9,11.522920342281326,,,38736.0,1717917481.0,44349.0,,2192.0,3.8,50425.0,5.670004464570445,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2019,40218.0,5026691.0,57423.0,14.0,18.6,228.6270262731827,4.7,38.1,11.917047617941746,,,40880.0,1830957075.0,44788.0,,2273.0,3.4,50995.0,5.705788635156665,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2020,43599.0,5006093.0,61226.0,12.6,19.8,231.9762741632873,5.8,38.2,12.212552880291158,,,39740.0,1866717461.0,46973.0,,2416.0,6.2,50054.0,6.789296969946649,123.905,7578.227,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2021,47612.0,5283682.0,65559.0,12.0,19.8,235.05313689642173,5.6,38.2,12.939048308422953,,,41213.0,2034217963.0,49358.0,,2579.0,3.5,51121.0,8.009418068889927,234.467,14298.649,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2022,49283.0,5514455.0,74812.0,10.8,21.0,238.4132801928051,5.5,38.2,14.679638560202012,,,42582.0,2236992938.0,52534.0,28.0,2807.0,3.0,52182.0,8.99711343423311,95.312,11102.851,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2023,51159.0,6127036.0,79431.0,10.1,22.9,242.21141882159645,4.6,38.0,,,,44708.0,2451259867.0,54829.0,23.0,2926.0,,,10.22133938706016,12.391,953.116,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13015,Bartow County,GA,2024,53357.0,6649961.0,,,,,,,14.92920926689368,,,46472.0,2679584564.0,57660.0,23.0,2982.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13097,Douglas County,GA,2010,29134.0,3528971.0,55852.0,,23.7,638.5593940181275,10.6,34.5,10.251717030423212,,,37301.0,1163161817.0,31183.0,,2637.0,11.4,66764.0,3.799931129476584,0.0,0.0,treated,1,2003.0,1,7.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2011,30503.0,3439719.0,54763.0,,24.2,651.9151785268165,12.3,34.8,11.806691594057504,,,36103.0,1171008242.0,32435.0,25.0,2611.0,10.8,66842.0,4.536156900493322,0.0,0.0,treated,1,2003.0,1,8.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2012,30864.0,3549794.0,54526.0,13.4,24.8,660.164486504312,12.9,35.0,11.528018084755814,,,36659.0,1211637787.0,33052.0,21.0,2649.0,9.5,66743.0,4.563646759187068,0.0,0.0,treated,1,2003.0,1,9.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2013,30983.0,3777712.0,52691.0,16.1,24.4,666.9697908443175,13.2,35.3,11.917220165579554,,,37793.0,1288770603.0,34100.0,9.0,2690.0,8.5,67225.0,5.321126178839402,0.0,0.0,treated,1,2003.0,1,10.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2014,32020.0,3939353.0,52997.0,16.2,24.5,674.719443583927,11.5,35.6,12.273599380048717,,,38913.0,1359571536.0,34939.0,9.0,2707.0,7.4,67571.0,4.944650709189522,0.0,0.0,treated,1,2003.0,1,11.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2015,32999.0,4042952.0,53881.0,16.4,26.0,682.1293307617743,10.5,35.9,12.0659761712306,,,39841.0,1417276663.0,35573.0,7.0,2796.0,6.5,67568.0,5.13546166194992,0.0,0.0,treated,1,2003.0,1,12.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2016,33833.0,4323291.0,57384.0,15.2,26.1,690.938252605702,9.0,36.1,11.989431763830154,,,41519.0,1498449709.0,36090.0,,2846.0,5.6,70232.0,4.8563828102733,0.0,0.0,treated,1,2003.0,1,13.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2017,34736.0,4514446.0,59333.0,14.2,26.7,700.2768090017887,7.9,36.3,12.251923624234582,,,42120.0,1593404939.0,37830.0,,2598.0,4.9,72751.0,4.779096805776526,0.0,0.0,treated,1,2003.0,1,14.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2018,35959.0,4665636.0,62147.0,13.1,27.1,708.710989417302,6.9,36.4,11.569743279701727,,,44414.0,1751976191.0,39447.0,,2623.0,4.2,73165.0,5.3335127618534965,0.0,0.0,treated,1,2003.0,1,15.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2019,37223.0,4836701.0,63835.0,12.8,28.2,716.0859007284973,6.6,36.5,11.991991371353492,,,45715.0,1858816116.0,40661.0,,2699.0,3.7,73479.0,5.8290268897258475,0.0,0.0,treated,1,2003.0,1,16.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2020,40890.0,4806999.0,67651.0,11.5,28.1,724.8148777343632,6.7,36.6,12.284494448849337,,,42090.0,1881151684.0,44694.0,,2877.0,7.3,72454.0,7.45358825159324,76.056,5766.279,treated,1,2003.0,1,17.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2021,43914.0,5237240.0,67731.0,12.2,29.4,717.1051974137845,6.7,36.7,13.073900431121984,,,43867.0,2097903141.0,47824.0,79.0,3128.0,4.3,73771.0,9.504015676726889,142.343,12787.826,treated,1,2003.0,1,18.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2022,43722.0,5578283.0,76930.0,11.6,29.9,723.1760085540976,6.6,36.7,14.955948092007706,,,48009.0,2502237459.0,52120.0,29.0,3396.0,3.4,74978.0,12.051285749311337,97.686,10910.854,treated,1,2003.0,1,19.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2023,45406.0,5766135.0,80764.0,11.3,30.8,730.2011611987729,6.1,36.8,,,,50014.0,2707800308.0,54141.0,170.0,3580.0,,,12.679456412149785,6.28,960.814,treated,1,2003.0,1,20.0,Google,Google,0,1,ALWAYS_TREATED
13097,Douglas County,GA,2024,47602.0,6119327.0,,,,,,,15.315312046752751,,,51003.0,2955572310.0,57949.0,186.0,3527.0,,,,0.0,0.0,treated,1,2003.0,1,21.0,Google,Google,0,1,ALWAYS_TREATED
13113,Fayette County,GA,2010,45140.0,3977474.0,82216.0,,41.5,541.4473684210526,5.6,41.4,10.236452771663997,,,36041.0,1386167970.0,38461.0,8.0,3280.0,8.4,53058.0,6.78562708553756,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2011,47775.0,4011928.0,81498.0,,41.7,545.3022203947369,7.0,42.0,11.72053550277872,,,36746.0,1454083010.0,39572.0,8.0,3324.0,7.9,53127.0,6.731066939129358,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2012,49932.0,4238190.0,81242.0,6.7,42.1,547.5174753289474,8.1,42.3,11.444622647134716,,,37535.0,1502602443.0,40032.0,6.0,3382.0,7.4,53324.0,7.108819783921456,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2013,49872.0,4189063.0,79977.0,7.7,42.6,550.4985608552631,9.0,42.7,11.819653255971586,,,38275.0,1515075665.0,39584.0,11.0,3476.0,6.7,53343.0,7.139730253694941,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2014,52470.0,4305638.0,79993.0,8.1,43.3,554.7388980263158,8.5,43.2,12.1500763816287,,,38899.0,1510290622.0,38826.0,12.0,3581.0,6.1,53669.0,7.237773889860868,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2015,55008.0,4564140.0,79066.0,8.5,43.8,558.4652549342105,7.6,43.3,11.952838836371743,,,40394.0,1631043044.0,40379.0,10.0,3668.0,5.3,53538.0,7.058967958423702,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2016,57635.0,4882058.0,81689.0,7.1,45.8,562.7826891447369,6.3,43.5,11.881418557345867,,,42350.0,1744921924.0,41202.0,13.0,3803.0,4.8,55712.0,8.47738432671963,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2017,59952.0,4962724.0,84861.0,6.3,46.7,566.9510690789474,5.5,43.5,12.159708730422237,,,43637.0,1868337647.0,42816.0,15.0,3541.0,4.1,57532.0,8.545903373692253,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2018,63975.0,5228356.0,87272.0,5.6,46.5,572.4146792763158,5.0,43.5,11.515584050866044,,,44495.0,2008315413.0,45136.0,15.0,3564.0,3.5,57844.0,8.720818430060381,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2019,64926.0,5404175.0,90145.0,5.5,46.2,577.2152549342105,3.9,43.4,11.93051219728271,,,45964.0,2146379431.0,46697.0,15.0,3639.0,3.1,58251.0,9.436694870035826,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2020,68949.0,5404832.0,93777.0,4.7,46.8,583.59375,4.2,43.4,12.210609741688264,,,43209.0,2142552589.0,49586.0,11.0,3891.0,5.4,56635.0,11.813546149034178,68.565,4303.536,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2021,74682.0,5671287.0,96084.0,5.4,46.2,605.6126644736842,4.1,43.2,12.970752768526028,,,44805.0,2286146540.0,51024.0,11.0,4237.0,2.9,58021.0,12.928178840424154,156.719,9936.511,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2022,73749.0,5980128.0,105910.0,5.3,47.2,612.9677220394736,3.9,43.2,14.808752300914032,,,47393.0,2616248081.0,55204.0,,4640.0,2.7,59436.0,15.549845647632957,104.182,11243.689,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2023,77454.0,6136504.0,108986.0,5.5,48.1,620.3176398026316,3.7,43.3,,,,49125.0,2787770091.0,56749.0,14.0,4855.0,,,17.49131468275736,16.028,1026.687,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13113,Fayette County,GA,2024,81159.0,6218168.0,,,,,,,15.17036765563648,,,49094.0,2885454377.0,58774.0,18.0,4852.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
13115,Floyd County,GA,2010,30231.0,4019164.0,41066.0,,17.9,187.93239063103775,8.6,37.2,10.23781877855941,,,37036.0,1366136051.0,36887.0,,2124.0,12.0,45235.0,2.647343955852743,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2011,31197.0,4011067.0,43129.0,,18.1,188.26192451712495,10.4,37.4,11.799263092704356,,,36315.0,1378821526.0,37968.0,,2110.0,12.0,44760.0,2.5269668854190237,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2012,31551.0,3908364.0,41442.0,20.9,18.2,188.70522605436133,11.9,37.7,11.549421178822527,,,36634.0,1406185986.0,38385.0,,2122.0,10.8,44642.0,2.614715495277556,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2013,31806.0,3823133.0,40821.0,21.0,18.1,188.5934199144389,12.6,38.0,11.924733863521196,,,36833.0,1418768668.0,38519.0,,2134.0,9.4,43712.0,2.6388269548566483,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2014,33379.0,4011320.0,41046.0,21.4,18.6,188.5914584032122,12.1,38.1,12.292603234365526,,,37776.0,1473133855.0,38997.0,,2129.0,7.9,43217.0,2.643840636615884,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2015,34754.0,4137921.0,41549.0,21.3,18.6,188.6365731614265,10.9,38.0,12.08751131943752,,,38237.0,1535559522.0,40159.0,,2108.0,6.8,42497.0,3.820012264922322,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2016,35520.0,4312400.0,42955.0,19.8,19.8,188.69541849822775,9.3,38.3,12.038662523127002,,,38726.0,1581829632.0,40847.0,,2118.0,6.1,43503.0,4.42027891053718,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2017,36171.0,4173443.0,46096.0,18.1,20.5,189.2289495518928,7.5,38.3,12.311947867984292,,,39170.0,1630437481.0,41624.0,,1965.0,5.3,44645.0,4.755843837963529,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2018,37446.0,4148705.0,46367.0,19.1,20.4,189.9213630149212,6.3,38.5,11.606657624990724,,,39438.0,1670179523.0,42349.0,,1977.0,4.3,44554.0,4.8108108108108105,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2019,38731.0,4079777.0,48336.0,18.4,20.9,190.9903866334779,5.4,38.3,12.051337991904209,,,39710.0,1705597985.0,42951.0,,2024.0,4.0,44305.0,4.428870394704823,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2020,40890.0,3922764.0,50657.0,18.6,21.4,191.8456055283233,5.6,38.4,12.319717588541645,,,37857.0,1717202763.0,45360.0,,2115.0,6.2,43156.0,4.124259639792095,131.459,7921.412,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2021,44294.0,4170405.0,52388.0,18.7,20.9,192.6400175751406,4.6,38.1,13.113952065564153,,,38947.0,1875542219.0,48156.0,,2196.0,3.7,43311.0,4.703970169945264,291.674,12909.653,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2022,44222.0,4271253.0,57868.0,17.5,22.3,193.28927779118143,4.1,38.0,15.020253793716083,,,39724.0,2017465377.0,50787.0,61.0,2335.0,3.2,44672.0,5.092494900471267,149.945,11524.202,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2023,46734.0,4377026.0,62540.0,16.8,24.9,194.16018877584045,4.3,37.8,,,,42761.0,2146382960.0,50195.0,63.0,2456.0,,,6.189295069426737,15.405,856.535,control,0,,0,0.0,,,1,0,BACKFILL
13115,Floyd County,GA,2024,48360.0,4445591.0,,,,,,,15.332529298668025,,,43894.0,2184613218.0,49770.0,65.0,2448.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,BACKFILL
13185,Lowndes County,GA,2010,30426.0,4632847.0,39096.0,,22.3,210.9971261304926,9.3,30.1,10.25178211359554,,,46212.0,1427098407.0,30882.0,,2919.0,9.7,51165.0,1.7478020703759145,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2011,30966.0,4555482.0,38535.0,,22.4,215.5341797405272,10.9,29.9,11.837261669430376,,,45783.0,1460857043.0,31908.0,,2899.0,9.8,51276.0,2.0463673261225273,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2012,30432.0,4620540.0,38348.0,23.4,22.3,220.67858715828808,12.4,29.8,11.577609995843511,,,46784.0,1507183692.0,32216.0,1.0,2883.0,9.0,52282.0,2.177117109529625,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2013,31197.0,4640720.0,37365.0,24.3,23.1,223.90440009733751,13.3,29.5,11.97626653998377,,,46629.0,1491903079.0,31995.0,5.0,2936.0,8.0,51035.0,2.231401439339096,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2014,32399.0,4694667.0,37248.0,25.3,23.0,226.27951548450545,13.1,29.4,12.335085773912756,,,47283.0,1554145256.0,32869.0,0.0,2913.0,7.3,50467.0,2.6381083660269327,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2015,33525.0,4717733.0,36834.0,26.5,23.5,227.66315594714013,13.0,29.4,12.119850142727168,,,48461.0,1616275711.0,33352.0,1.0,2910.0,6.0,49790.0,3.0339549240982704,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2016,34443.0,4808687.0,38915.0,25.0,23.9,229.06087414703995,11.0,29.9,12.063786501423952,,,49061.0,1662049704.0,33877.0,4.0,2949.0,5.3,51312.0,2.949232828750901,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2017,35446.0,4903749.0,39911.0,25.0,25.2,229.14735167595464,9.2,30.1,12.329492174305006,,,48894.0,1754168402.0,35877.0,4.0,2771.0,4.7,52197.0,2.6457749958820624,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2018,36823.0,5018476.0,41390.0,25.2,25.6,230.43647018838024,7.6,30.2,11.61317643573397,,,49208.0,1847523762.0,37545.0,4.0,2818.0,4.1,51972.0,3.1198114174438865,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2019,37709.0,5114127.0,42441.0,24.4,25.3,232.00915455143303,6.5,30.5,12.06219574775348,,,49583.0,1913075335.0,38583.0,5.0,2815.0,3.7,51862.0,2.516503300660132,0.0,0.0,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2020,41465.0,5056514.0,46113.0,22.7,26.2,234.1650594583289,5.8,30.6,12.334894450164777,,,47917.0,1916412813.0,39994.0,6.0,2955.0,6.0,51525.0,2.6536175887971445,117.888,7533.546,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2021,44360.0,5295626.0,48703.0,22.9,26.4,236.1781758872494,5.6,30.7,13.165701513270342,,,48353.0,2030210138.0,41987.0,5.0,3070.0,4.1,51007.0,3.606672246335909,167.297,11968.205,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2022,43910.0,5275378.0,52821.0,20.6,26.1,237.82728225259885,5.1,30.9,15.125153878429622,,,48862.0,2164308511.0,44294.0,31.0,3246.0,3.4,50175.0,3.995189738107963,86.682,11691.689,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2023,45775.0,5264164.0,55887.0,20.3,27.1,239.4321443008292,5.7,31.3,,,,49352.0,2264925389.0,45893.0,35.0,3386.0,,,4.710498648242716,4.334,958.705,control,0,,0,0.0,,,1,0,
13185,Lowndes County,GA,2024,47701.0,5436352.0,,,,,,,15.431091817379867,,,49348.0,2394941317.0,48531.0,31.0,3318.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,
13217,Newton County,GA,2010,26665.0,2266889.0,52361.0,,19.4,353.65809118931793,11.1,33.9,10.163023516961038,,,19691.0,718168717.0,36472.0,,1456.0,12.9,48138.0,4.095595571815461,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2011,27961.0,2358184.0,51691.0,,19.4,361.07580605104386,12.6,34.3,11.619003644248703,,,19995.0,734969152.0,36759.0,,1442.0,12.3,48301.0,3.9939535652707905,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2012,28293.0,2405525.0,51336.0,14.6,19.1,365.3964149537626,13.2,34.6,11.395345105990298,,,20451.0,766275959.0,37468.0,,1445.0,10.9,48130.0,4.262869038607116,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2013,29136.0,2518576.0,50580.0,15.2,19.4,368.1757753721641,13.8,34.9,11.758775062141485,,,20547.0,769860527.0,37468.0,,1496.0,9.6,48002.0,4.764524384701859,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2014,29804.0,2543352.0,49208.0,16.6,19.4,370.7140874494164,12.4,35.4,12.091665345062143,,,21410.0,823269816.0,38452.0,,1531.0,8.2,47871.0,4.184738572994614,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2015,31197.0,2677183.0,49179.0,17.1,20.2,374.8849542008152,11.8,35.8,11.91569974534099,,,22859.0,910530567.0,39832.0,,1595.0,6.9,47891.0,3.747770581056979,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2016,31969.0,2769785.0,51068.0,17.0,19.8,379.4721771778353,10.6,36.1,11.890907787255436,,,23510.0,951136463.0,40456.0,,1674.0,6.1,50006.0,3.968801766979569,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2017,32810.0,2856886.0,52784.0,16.7,19.9,383.6393916816409,9.0,36.2,12.16871224053489,,,24384.0,1029982761.0,42239.0,,1563.0,5.4,51731.0,3.760968566033545,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2018,33990.0,2974896.0,53309.0,17.9,19.6,388.9534119297016,7.7,36.2,11.520576572115203,,,25334.0,1083114673.0,42754.0,,1558.0,4.5,52140.0,4.259263297930342,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2019,34981.0,3105531.0,56316.0,15.5,19.8,394.73126762209466,6.6,36.4,11.946998250230044,,,25804.0,1111165777.0,43062.0,,1609.0,4.0,53061.0,4.748153263439848,0.0,0.0,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2020,38582.0,3081964.0,59178.0,15.0,20.9,401.14461439569914,6.2,36.5,12.213350186726506,,,25057.0,1148908974.0,45852.0,,1710.0,7.1,52157.0,6.2969064616511075,117.507,5448.792,treated,1,2021.0,0,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2021,42137.0,3078265.0,64767.0,13.6,21.7,406.3563717111511,5.8,36.5,12.999493616962985,,,24313.0,1141631799.0,46955.0,,1864.0,4.4,53257.0,8.38198661061809,227.611,12329.87,treated,1,2021.0,1,0.0,Meta,Meta,1,1,
13217,Newton County,GA,2022,42038.0,3121984.0,70732.0,13.4,22.6,413.7923478108429,6.6,36.4,14.841334544269015,,,24333.0,1235382777.0,50770.0,10.0,2060.0,3.5,54193.0,9.90798773169756,109.179,9751.201,treated,1,2021.0,1,1.0,Meta,Meta,1,1,
13217,Newton County,GA,2023,44097.0,3322671.0,73732.0,12.3,23.6,421.94416443879567,6.6,36.4,,,,25340.0,1329258733.0,52457.0,14.0,2204.0,,,10.95377543833636,11.103,1034.429,treated,1,2021.0,1,2.0,Meta,Meta,1,1,
13217,Newton County,GA,2024,46189.0,3507598.0,,,,,,,15.176313612480143,,,27708.0,1521680125.0,54919.0,14.0,2169.0,,,,0.0,0.0,treated,1,2021.0,1,3.0,Meta,Meta,1,1,
17031,Cook County,IL,2010,44003.0,354506833.0,53942.0,,33.2,5474.336112736751,9.9,35.1,12.16577242250548,,,2345507.0,129868469234.0,55369.0,12248.0,143433.0,11.0,2640576.0,3.713697780791424,0.0,0.0,treated,1,2009.0,1,1.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
17031,Cook County,IL,2011,45549.0,360813785.0,54598.0,,33.7,5485.04699304814,10.8,35.2,12.623084885509927,,,2377242.0,134245338714.0,56471.0,12754.0,146285.0,10.6,2622338.0,3.848628890377015,0.0,0.0,treated,1,2009.0,1,2.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
17031,Cook County,IL,2012,48196.0,370659866.0,54648.0,16.4,34.3,5500.612216605092,11.5,35.3,12.359500784963853,,,2405633.0,139495723082.0,57987.0,16223.0,149026.0,9.7,2663370.0,3.9554262128130246,0.0,0.0,treated,1,2009.0,1,3.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
17031,Cook County,IL,2013,49022.0,374240842.0,54548.0,16.9,34.7,5516.163682485525,12.2,35.5,11.276035727820554,,,2426450.0,141105020947.0,58153.0,16788.0,152481.0,9.7,2677937.0,4.029146295758931,0.0,0.0,treated,1,2009.0,1,4.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
17031,Cook County,IL,2014,52030.0,381752585.0,54828.0,17.2,35.3,5532.519443300911,11.7,35.7,12.235780018267596,,,2468453.0,148146276317.0,60016.0,18197.0,157650.0,7.6,2657984.0,4.189564820378881,0.0,0.0,treated,1,2009.0,1,5.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
17031,Cook County,IL,2015,54741.0,390285510.0,55251.0,17.1,35.8,5541.5846938440745,10.7,35.9,13.167612090906175,,,2531066.0,156711673581.0,61915.0,19531.0,152794.0,6.3,2647903.0,4.237110056437604,0.0,0.0,treated,1,2009.0,1,6.0,Microsoft,Microsoft;Oracle,0,1,ALWAYS_TREATED;MULTIPLE_OPERATORS;HUGE_METRO
