fips,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,is_treated,dc_opening_year,dc_active,years_since_dc,contaminated_control,state,log_pop_density,log_labor_force,log_total_employment,log_total_wages,log_gdp_thousands
39097,2015,37390.0,1755612.0,57406.0,9.4,17.1,93.2904549884718,5.9,40.2,13.214757056895914,15773.0,663388889.0,42059.0,44.0,828.0,4.1,20563.0,0,,0,0.0,0,39,4.535717798101847,9.931248623321519,9.666054896487474,20.312871935768985,14.37832807204285
39097,2016,39769.0,1818736.0,58326.0,10.6,16.4,93.46434413735956,6.4,40.2,12.70244239252874,17229.0,719910568.0,41784.0,46.0,841.0,4.0,20417.0,0,,0,0.0,0,39,4.53758001743922,9.9241231661362,9.754349289532406,20.394637551148424,14.413652312277812
39097,2017,41121.0,1927043.0,62897.0,10.2,16.7,93.8829661624597,5.4,40.4,12.304338482769287,17497.0,732739157.0,41877.0,46.0,837.0,3.9,20717.0,0,,0,0.0,0,39,4.542048965737854,9.93870989824589,9.76978471664462,20.412300339765817,14.471497261626004
39097,2018,41503.0,1912860.0,65264.0,10.2,16.9,94.43254174412962,4.8,40.7,12.018969354951954,17401.0,758513491.0,43590.0,38.0,860.0,3.8,20700.0,0,,0,0.0,0,39,4.547885735614304,9.93788897925346,9.76428295481558,20.44687114301525,14.464110062262906
39097,2019,42601.0,1911882.0,68022.0,9.1,17.5,94.74811834766666,4.2,40.8,11.796751275814277,17987.0,783983387.0,43586.0,50.0,864.0,3.5,21043.0,0,,0,0.0,0,39,4.551221984637812,9.954323242238624,9.79740455372797,20.47989838803915,14.463598655207834
39097,2020,47145.0,1898388.0,68663.0,9.4,18.1,94.99070444426316,3.8,41.1,11.809915777659931,17578.0,811243612.0,46152.0,47.0,881.0,6.0,20478.0,0,,0,0.0,0,39,4.553779038857993,9.927106418134763,9.77440339912459,20.514078951683466,14.456515662971198
39097,2021,51100.0,2061934.0,72811.0,10.2,20.0,94.3445237798778,3.1,41.5,12.057368031045575,19581.0,930982099.0,47545.0,50.0,919.0,3.9,20679.0,0,,0,0.0,0,39,4.5469532285813585,9.936873971553762,9.882314987303326,20.651750607344347,14.539154935287327
39097,2022,53595.0,2073601.0,77062.0,10.2,20.4,94.37457869450036,3.4,41.4,13.745427130397228,22561.0,1034242963.0,45842.0,52.0,973.0,3.2,20909.0,0,,0,0.0,0,39,4.547271743394989,9.947934967271424,10.023978030870751,20.75693555931842,14.544797267393063
39099,2012,37616.0,9312549.0,41112.0,17.5,21.0,579.2441091842289,11.3,42.9,11.350530433977791,97588.0,3432959589.0,35178.0,123.0,5942.0,8.3,110756.0,0,,0,0.0,0,39,6.361723993531346,11.615084862512147,11.48850981402244,21.956688580015662,16.046873403401076
39099,2013,37634.0,9442451.0,41058.0,17.6,20.8,576.0386694144179,11.6,43.1,11.346715277043929,97880.0,3446664101.0,35213.0,,5980.0,8.5,109469.0,0,,0,0.0,0,39,6.356174792842509,11.60339668313407,11.491497517556608,21.960672672967593,16.060726144251603
39099,2014,38800.0,9329421.0,41350.0,17.9,21.5,573.0640990745782,10.9,43.2,11.559425237457752,98028.0,3526662686.0,35976.0,,5909.0,6.7,108255.0,0,,0,0.0,0,39,6.350997576207933,11.592244834174483,11.49300843112987,21.983617845974358,16.048683513020045
39099,2015,39730.0,9315518.0,41375.0,18.0,22.2,570.0044715763279,9.5,43.3,12.54336289773694,97706.0,3615837802.0,37007.0,142.0,5847.0,6.2,107305.0,0,,0,0.0,0,39,6.345644205668576,11.583430525855583,11.48971824863241,22.008589422828702,16.04719216970411
39099,2016,39991.0,9227381.0,41872.0,18.1,22.8,566.274107628898,8.9,43.4,11.758355003165589,97614.0,3618924653.0,37074.0,174.0,5886.0,6.4,106380.0,0,,0,0.0,0,39,6.339078250070059,11.574772868296309,11.488776204737226,22.009442761471547,16.037685817569052
39099,2017,40654.0,9148115.0,43251.0,17.6,23.2,563.4599307877751,8.2,43.5,12.27022545977331,96556.0,3711743066.0,38441.0,184.0,5890.0,6.9,105742.0,0,,0,0.0,0,39,6.334096223210252,11.568757443928707,11.47787842989266,22.034767432341127,16.029058405099576
39099,2018,42009.0,9127407.0,44682.0,17.6,24.1,561.5327785986468,8.0,43.5,12.394877289315968,97098.0,3827232324.0,39416.0,174.0,5918.0,5.9,104805.0,0,,0,0.0,0,39,6.330670149319955,11.55985675965466,11.48347605674494,22.065407748106068,16.026792203470702
39099,2019,43612.0,9441961.0,46042.0,17.5,24.2,558.8522630064547,7.7,43.5,12.080097165738966,97653.0,3948311466.0,40432.0,197.0,5921.0,5.8,104212.0,0,,0,0.0,0,39,6.325885150222106,11.55418256481843,11.489175657799121,22.096553847503092,16.060674249599007
39099,2020,47294.0,9037227.0,47092.0,17.6,24.6,555.1850843767012,7.9,43.5,11.56834501028844,90587.0,3920436807.0,43278.0,398.0,5898.0,10.2,100125.0,0,,0,0.0,0,39,6.319301543515976,11.51417468437066,11.414065993876983,22.089468914898024,16.016862937524024
39099,2021,51710.0,9408594.0,50750.0,17.3,24.9,556.6237654561008,7.9,43.2,12.365066071569704,91747.0,4168473738.0,45434.0,395.0,6007.0,6.4,98159.0,0,,0,0.0,0,39,6.3218895457298645,11.494343891883839,11.426790067834556,22.150815795687144,16.05713408488254
39099,2022,51786.0,9296844.0,54279.0,17.6,26.2,554.035597635897,7.2,43.3,12.65807069582607,93370.0,4462916975.0,47798.0,377.0,6117.0,4.8,97955.0,0,,0,0.0,0,39,6.317228940343441,11.492263468522133,11.444325373477971,22.219068419462854,16.04518554569089
39101,2012,30892.0,2533450.0,40966.0,19.6,12.1,164.71771098002506,9.5,40.0,12.12841796115019,24115.0,895634638.0,37141.0,,1252.0,7.9,28896.0,0,,0,0.0,0,39,5.104233166192824,10.271458456216711,10.090589332503072,20.613043117689088,14.745092568159638
39101,2013,31351.0,2637177.0,42572.0,18.5,12.4,164.244711569417,10.1,40.2,12.904671101252342,23586.0,884768429.0,37512.0,,1247.0,7.9,28112.0,0,,0,0.0,0,39,5.1013574593999,10.243951810426879,10.068408594649915,20.6008365065858,14.785219584812099
39101,2014,31915.0,2654277.0,42904.0,19.1,12.5,163.86829319029437,9.7,40.4,13.644691641950589,23706.0,897996610.0,37881.0,,1237.0,6.0,27937.0,0,,0,0.0,0,39,5.099063014871342,10.237707254104047,10.073483459639446,20.61567685120367,14.791682859189157
39101,2015,32771.0,2781495.0,42966.0,18.8,12.4,163.30366562161038,9.6,40.4,13.3846515503545,24022.0,923762380.0,38454.0,,1241.0,5.2,27866.0,0,,0,0.0,0,39,5.095611446886827,10.235162586673537,10.086725356114435,20.643965432031333,14.83849911090464
39101,2016,34199.0,2726731.0,43557.0,17.4,12.3,162.50377656597476,8.0,40.5,12.861723994543564,24151.0,954859064.0,39538.0,,1242.0,5.1,27849.0,0,,0,0.0,0,39,5.0907012419057365,10.234552338068042,10.092081066090932,20.677074310591102,14.818614013764511
39101,2017,35919.0,2730904.0,44708.0,16.6,13.5,162.1645047374234,7.9,40.8,12.673706631735303,24252.0,987590268.0,40723.0,,1234.0,5.0,28232.0,0,,0,0.0,0,39,5.088611281342405,10.248211365355106,10.096254367191621,20.710778461194764,14.820143247879008
39101,2018,36773.0,2718137.0,45464.0,16.0,13.1,161.8202800354626,6.7,41.3,12.46004223037582,25034.0,1033389414.0,41280.0,,1240.0,4.4,28629.0,0,,0,0.0,0,39,5.086486336914981,10.262175469085363,10.127990179887968,20.756109929909655,14.815457277132296
39101,2019,36914.0,2685096.0,47498.0,14.8,12.5,161.70884038374865,6.6,41.3,12.201721452296152,24904.0,1062663244.0,42671.0,,1233.0,4.1,28777.0,0,,0,0.0,0,39,5.085797436602226,10.267331735953192,10.122783712121445,20.784044088372976,14.80322703947588
39101,2020,40535.0,2601542.0,49225.0,13.7,12.9,161.41166797917813,6.1,41.6,12.380751897623156,23311.0,1068013305.0,45817.0,,1223.0,7.6,28247.0,0,,0,0.0,0,39,5.0839580455350175,10.248742536245267,10.056680631152522,20.789066035271983,14.771614904114175
39101,2021,42876.0,2701725.0,51144.0,15.2,13.1,162.24375071197557,5.8,41.2,12.88367668289498,23498.0,1131741121.0,48163.0,,1232.0,4.8,27710.0,0,,0,0.0,0,39,5.08909983842933,10.229548637857024,10.064670590127518,20.847023098877354,14.809401015860825
39101,2022,43601.0,2623231.0,55106.0,16.1,13.5,161.87476164296717,5.7,40.7,14.575269412140148,23257.0,1155427521.0,49681.0,23.0,1258.0,4.4,27290.0,0,,0,0.0,0,39,5.08682295997684,10.214275613702384,10.054361440970256,20.867736260484225,14.779917322070073
39103,2012,45062.0,6394385.0,65768.0,7.3,29.9,408.8995819274993,6.4,40.5,11.491020541257567,57950.0,2166291238.0,37382.0,,4365.0,5.5,94011.0,0,,0,0.0,0,39,6.013469604937937,11.451167075682282,10.967335848767897,21.496282435396854,15.670930819488618
39103,2013,45951.0,6758574.0,65951.0,7.4,29.6,411.0777349107147,6.3,40.9,11.466614212689198,58066.0,2207024617.0,38009.0,,4363.0,5.8,94391.0,0,,0,0.0,0,39,6.018782332648072,11.455201008605492,10.969335573610264,21.514911118214084,15.72632247902119
39103,2014,47952.0,7265938.0,66296.0,7.5,29.9,413.0684433561588,5.9,41.1,11.700266237518791,58785.0,2305706181.0,39223.0,,4389.0,5.1,94842.0,0,,0,0.0,0,39,6.023613301642597,11.459967628105451,10.981641999301841,21.558652835670962,15.798707958833953
39103,2015,50175.0,7001675.0,66952.0,7.4,30.8,414.82425295047193,5.0,41.4,12.613656109707064,58962.0,2374401012.0,40270.0,,4465.0,4.2,94525.0,0,,0,0.0,0,39,6.027854943668478,11.456619628759134,10.984648447590482,21.58801103715018,15.761659964109613
39103,2016,52283.0,7209616.0,69319.0,6.6,31.5,416.51362650608127,4.1,41.8,11.870641892152554,60041.0,2462249887.0,41010.0,19.0,4472.0,4.4,95889.0,0,,0,0.0,0,39,6.031919177772993,11.470946551477226,11.002782941171654,21.6243413571211,15.790926248480805
39103,2017,53646.0,7399729.0,71595.0,6.2,32.1,418.4568806381656,3.6,41.9,12.45829345838408,60639.0,2551716526.0,42081.0,17.0,4530.0,4.6,98287.0,0,,0,0.0,0,39,6.0365738514985905,11.495647049169955,11.012693529415108,21.660032117105604,15.81695393588219
39103,2018,55424.0,7462348.0,74243.0,6.4,33.3,420.5804611610172,3.2,41.9,12.595639331305572,61127.0,2642594250.0,43231.0,20.0,4579.0,3.9,99174.0,0,,0,0.0,0,39,6.041635807508181,11.504631162145408,11.020708946078292,21.69502694205464,15.825380667966341
39103,2019,57429.0,7512259.0,76600.0,6.0,33.9,422.2959345889744,2.8,42.2,12.249699693200238,61330.0,2733631240.0,44572.0,33.0,4609.0,3.5,101012.0,0,,0,0.0,0,39,6.045706335061863,11.522994600647012,11.02402439862003,21.728896686853407,15.832046777444141
39103,2020,60020.0,7204268.0,77784.0,5.8,33.9,424.9913395878118,2.9,42.5,11.706887676964705,57050.0,2768004976.0,48519.0,44.0,4639.0,7.5,95393.0,0,,0,0.0,0,39,6.052068791276351,11.465760479482228,10.951683355290221,21.74139267238808,15.790184186140715
39103,2021,64380.0,7716899.0,82894.0,5.7,35.0,430.524512525566,2.8,42.6,12.541449970793412,58711.0,3086641971.0,52573.0,51.0,4771.0,4.2,95806.0,0,,0,0.0,0,39,6.065004261911281,11.470080592477911,10.980382381786619,21.850349596148444,15.858923157366531
39103,2022,66528.0,7628144.0,89968.0,6.0,35.9,432.65758391108955,3.0,42.7,12.929442064317485,60476.0,3275231406.0,54157.0,267.0,4982.0,3.9,97765.0,0,,0,0.0,0,39,6.069946615874246,11.490321918760376,11.010001871100092,21.909654361858056,15.847355123342826
39105,2012,29331.0,406986.0,34704.0,21.6,11.4,55.01950700066496,14.1,41.5,12.37856781743794,3560.0,100807300.0,28313.0,,346.0,11.5,9505.0,0,,0,0.0,0,39,4.007687795090326,9.15957325492253,8.177515823846075,18.428721331614216,12.916534065798707
39105,2013,30013.0,441338.0,35469.0,21.9,12.2,55.007881851281795,15.9,41.8,13.383737499299784,3541.0,97662945.0,27580.0,,345.0,11.8,9407.0,0,,0,0.0,0,39,4.007476481352033,9.149209371971951,8.172164452111904,18.39703277178514,12.997566300773203
39105,2014,30909.0,399904.0,35970.0,23.0,11.9,54.78700401300157,14.1,42.1,14.269763134294427,3547.0,104258995.0,29398.0,,337.0,9.0,9208.0,0,,0,0.0,0,39,4.003453012781322,9.127827950401718,8.173857454773621,18.462388697894646,12.89897979728551
39105,2015,32308.0,421597.0,37813.0,22.8,12.9,54.57542629422788,12.1,42.3,13.713453706678717,3557.0,105364791.0,29623.0,,349.0,8.3,9127.0,0,,0,0.0,0,39,3.9995837135686316,9.118992332516877,8.176672771948455,18.472939087030596,12.951805160434446
39105,2016,32698.0,391201.0,39640.0,22.8,13.4,54.27782247001874,11.2,42.8,13.310086797122374,3488.0,104871372.0,30068.0,,342.0,8.6,8990.0,0,,0,0.0,0,39,3.994115717544782,9.103868127465667,8.15708378502887,18.46824512858951,12.87697677337675
39105,2017,33945.0,373692.0,42105.0,22.5,13.0,54.01974415371238,10.4,42.8,12.861424010288516,3532.0,108941701.0,30841.0,,344.0,8.1,9016.0,0,,0,0.0,0,39,3.989349612213165,9.106756055719613,8.16961956172385,18.506323443897408,12.831187207698271
39105,2018,35082.0,380204.0,43591.0,22.4,12.8,53.84769194284147,8.3,43.6,12.521249420598748,3645.0,114427064.0,31393.0,,352.0,7.2,9015.0,0,,0,0.0,0,39,3.986159541826676,9.106645135637418,8.201111644442758,18.555448182357466,12.84846322975966
39105,2019,36536.0,401767.0,44899.0,19.6,13.1,53.65703949295749,7.8,43.6,12.266925624587316,3722.0,120379884.0,32340.0,,366.0,6.9,9206.0,0,,0,0.0,0,39,3.9826126718943575,9.127610724377186,8.222016437202196,18.606163000468214,12.903627597576943
39105,2020,40616.0,408454.0,43445.0,20.3,12.1,53.41523638578756,8.3,43.3,12.704891948350218,3519.0,120982879.0,34385.0,,367.0,9.7,8969.0,0,,0,0.0,0,39,3.978096030845094,9.101529466118004,8.165932137321585,18.611159597681763,12.920134579842395
39105,2021,43154.0,388926.0,44113.0,20.1,12.4,51.98999307141097,7.5,42.8,13.095571304365638,3536.0,128185079.0,36251.0,,367.0,6.7,8730.0,0,,0,0.0,0,39,3.9510512591278903,9.074520648833648,8.170751423757535,18.668985707221644,12.871144373141835
39105,2022,42277.0,380351.0,46255.0,19.6,11.5,51.713314516091536,6.4,43.2,15.518434180775465,3485.0,134941720.0,38725.0,21.0,368.0,5.9,8558.0,0,,0,0.0,0,39,3.945715282518532,9.054621796976763,8.156223323194624,18.72035353948813,12.848849789579345
39107,2012,40124.0,1755931.0,52234.0,8.2,16.1,88.36904553386658,7.1,39.4,13.506969406728516,17995.0,621980035.0,34565.0,57.0,1046.0,5.1,22144.0,0,,0,0.0,0,39,4.48152174467795,10.005321858417396,9.79784922051313,20.24841855211756,14.378509758555516
39107,2013,44266.0,2023111.0,52535.0,9.4,16.2,88.25011298592055,7.6,39.5,13.256735943716157,18412.0,642261694.0,34883.0,57.0,1051.0,5.1,22380.0,0,,0,0.0,0,39,4.480174976106304,10.015922981865916,9.820757904937132,20.280506401651486,14.52014698365106
39107,2014,46229.0,2168582.0,52033.0,8.8,15.9,88.20253996674214,6.2,39.8,13.437728117599892,18857.0,688907442.0,36534.0,61.0,1072.0,3.8,22717.0,0,,0,0.0,0,39,4.479635760406964,10.030868821863221,9.844639476726922,20.350617483234064,14.589584055699872
39107,2015,46204.0,2496531.0,53099.0,8.4,15.7,88.36255830397862,5.5,40.1,12.876041521874196,19458.0,734044501.0,37724.0,65.0,1072.0,3.3,23077.0,0,,0,0.0,0,39,4.481448331324028,10.046591729504579,9.876013575535373,20.41408021280638,14.730412726230044
39107,2016,45051.0,2309405.0,55220.0,8.3,16.8,88.41229373311968,4.7,40.0,12.281124289617702,19853.0,746879887.0,37621.0,68.0,1083.0,3.3,23516.0,0,,0,0.0,0,39,4.48201102935353,10.065436319522146,9.896110408197078,20.43141493632634,14.652500473562068
39107,2017,48354.0,2405614.0,57052.0,7.4,16.6,88.05982090920689,3.9,39.8,11.526393791552382,20044.0,785115990.0,39170.0,65.0,1087.0,3.1,23634.0,0,,0,0.0,0,39,4.478016366589529,10.07044163219896,9.905685136079615,20.481342022793335,14.69331573039343
39107,2018,51251.0,2592150.0,59417.0,6.9,16.7,88.23930093610727,2.6,39.9,11.049840214191066,20621.0,828903954.0,40198.0,62.0,1106.0,2.7,23757.0,0,,0,0.0,0,39,4.480052452612271,10.075632502878522,9.934065253000266,20.53561484872772,14.767998205150247
39107,2019,49966.0,2291357.0,62952.0,6.4,18.3,88.40796891319438,2.5,39.6,11.044485684110404,20282.0,832613594.0,41052.0,63.0,1118.0,2.6,23649.0,0,,0,0.0,0,39,4.481962111657544,10.071076109728018,9.917489072171941,20.54008021975977,14.64465477644556
39107,2020,54158.0,2205004.0,65566.0,5.6,19.4,88.73233040759266,2.5,39.4,10.07257304778913,19481.0,837703017.0,43002.0,62.0,1141.0,5.4,23385.0,0,,0,0.0,0,39,4.485624314534728,10.059850070159987,9.877194910581204,20.546174200645545,14.606239880920395
39107,2021,60333.0,2307128.0,68692.0,5.3,20.4,91.15422956576646,2.4,39.4,9.729638399959915,19369.0,863751331.0,44595.0,60.0,1166.0,3.2,22765.0,0,,0,0.0,0,39,4.512552902305569,10.032979547768882,9.871429128842239,20.576795474000104,14.65151401892841
39107,2022,61545.0,2378646.0,73278.0,6.4,20.4,91.51535202952986,2.0,39.4,12.717278304221054,19769.0,940643403.0,47582.0,65.0,1200.0,2.7,22723.0,0,,0,0.0,0,39,4.516506739951189,10.031132906371798,9.891870333195937,20.662074670361292,14.682041976195322
39109,2012,39274.0,4273908.0,52292.0,12.3,20.3,252.5256997793472,8.3,40.8,13.492821468541278,38981.0,1484252206.0,38077.0,114.0,2271.0,7.3,52342.0,0,,0,0.0,0,39,5.531513024840394,10.865554387046867,10.57082962691412,21.11817691738648,15.268039189126512
39109,2013,39554.0,4252187.0,52040.0,13.0,19.7,253.04227825868773,8.9,40.9,12.379806634227998,39508.0,1472306282.0,37266.0,114.0,2256.0,7.2,51827.0,0,,0,0.0,0,39,5.533556582508425,10.855666527972762,10.584258462028018,21.110095907619986,15.262943996780772
39109,2014,40358.0,4176975.0,51847.0,12.8,19.7,253.72612976943375,8.5,41.2,12.573905664271075,39992.0,1524965644.0,38132.0,123.0,2272.0,5.4,52201.0,0,,0,0.0,0,39,5.536255456056996,10.862856930775358,10.596434713093407,21.145237718227424,15.24509785830459
39109,2015,41846.0,4150376.0,51569.0,12.8,20.6,254.64121164712276,7.6,41.4,12.721740963289635,40373.0,1582970126.0,39209.0,129.0,2294.0,4.4,52568.0,0,,0,0.0,0,39,5.539855541237426,10.869862848577704,10.605916523694313,21.182568745904735,15.238709490512369
39109,2016,43094.0,4177479.0,53432.0,11.1,21.1,255.49479608679505,6.4,41.4,12.006116991816812,40426.0,1636794980.0,40488.0,128.0,2296.0,4.4,53220.0,0,,0,0.0,0,39,5.543202041869978,10.88218954453168,10.607228421306944,21.21600588619701,15.24521851250907
39109,2017,45035.0,4429984.0,54568.0,9.9,21.0,256.02859384878025,5.5,41.5,11.906324288095712,40658.0,1689836719.0,41562.0,123.0,2305.0,4.2,53796.0,0,,0,0.0,0,39,5.545289132963969,10.89295439394344,10.61295089758101,21.247897745237438,15.303906530276647
39109,2018,46738.0,4374880.0,57544.0,9.4,22.6,257.7972601661415,4.6,41.6,11.733723324040062,40801.0,1755351289.0,43022.0,135.0,2315.0,3.9,54026.0,0,,0,0.0,0,39,5.552173462698967,10.897220691152878,10.616461869895815,21.28593483850633,15.291389648826254
39109,2019,47830.0,4393171.0,61041.0,9.2,23.3,259.2018616504436,4.9,41.3,11.54549445923783,40920.0,1817099432.0,44406.0,137.0,2328.0,3.7,54916.0,0,,0,0.0,0,39,5.557607146745705,10.913560024017496,10.619374220065563,21.32050734803325,15.295561847763732
39109,2020,51926.0,4323295.0,62347.0,8.5,22.6,260.93116960747415,4.2,41.2,10.815945018794904,39370.0,1858741118.0,47212.0,123.0,2356.0,7.0,53737.0,0,,0,0.0,0,39,5.564256654563966,10.891857056271833,10.580759383937783,21.34316527724706,15.279528400969943
39109,2021,56030.0,4560123.0,66284.0,7.7,24.3,265.42048258269557,3.7,41.0,11.018619082143983,40267.0,1981341927.0,49205.0,118.0,2416.0,4.3,53001.0,0,,0,0.0,0,39,5.581315295192574,10.87806606028079,10.603287553926174,21.407040192999293,15.332860154810996
39109,2022,56651.0,4637876.0,71440.0,8.5,24.7,267.68112840419064,3.4,41.1,12.689335122443213,41014.0,2123036943.0,51764.0,124.0,2505.0,3.6,53145.0,0,,0,0.0,0,39,5.589796452726455,10.880779305967682,10.621668750815715,21.476113420835016,15.349767060778287
39111,2012,28590.0,454966.0,41677.0,16.3,10.5,32.210355852129474,6.4,45.0,12.288934742778732,3698.0,136154393.0,36814.0,,334.0,8.4,6495.0,0,,0,0.0,0,39,3.472288011159431,8.7787879291047,8.21554741194707,18.729300042446727,13.02797796986629
39111,2013,29109.0,497667.0,40573.0,19.0,10.4,32.13794344371471,6.7,45.1,13.216874028875996,3614.0,122699292.0,33949.0,,337.0,10.0,6480.0,0,,0,0.0,0,39,3.4700373708232126,8.776475789346321,8.192570471152173,18.625247139493343,13.117686457645357
39111,2014,29989.0,569788.0,41394.0,18.8,10.3,32.01506178095027,8.4,45.3,14.020160379095168,3080.0,107487347.0,34903.0,,339.0,11.0,5891.0,0,,0,0.0,0,39,3.466206472719029,8.681181041521688,8.03268487596762,18.49288369627895,13.25301964080312
39111,2015,30466.0,754712.0,41528.0,19.4,9.9,31.92070621847043,7.4,45.6,13.486207177599065,2886.0,94940819.0,32902.0,,340.0,10.0,5563.0,0,,0,0.0,0,39,3.4632548969756596,8.623892810075294,7.9676267393338165,18.368764297551188,13.534091498504308
39111,2016,30083.0,908766.0,41368.0,18.8,10.7,31.6903031007871,6.5,46.3,13.126782412622235,2680.0,82164699.0,30657.0,,347.0,11.2,5344.0,0,,0,0.0,0,39,3.4560107382133247,8.583729715216482,7.893572073504902,18.224236315230506,13.719842914277347
39111,2017,32504.0,776954.0,43299.0,19.7,11.4,31.244857073265997,5.9,45.8,12.777775437796278,2713.0,89305382.0,32915.0,,351.0,8.4,5187.0,0,,0,0.0,0,39,3.4418547889831923,8.553910774351401,7.905810312658931,18.307572312787638,13.56313642553807
39111,2018,35577.0,842871.0,43956.0,16.6,11.9,30.91790407769632,6.5,46.3,12.467492674352435,2801.0,100410782.0,35852.0,,354.0,7.7,5218.0,0,,0,0.0,0,39,3.4313354360949235,8.559869465696673,7.937731775260109,18.42478014989421,13.644569200363454
39111,2019,37123.0,1080451.0,45289.0,17.1,12.5,30.59314539753315,5.2,46.5,12.19254726820036,2909.0,114752097.0,39447.0,,371.0,8.3,5396.0,0,,0,0.0,0,39,3.420775977248542,8.593413217327646,7.975564658495202,18.558284681247756,13.892889104525475
39111,2020,41833.0,1243685.0,46241.0,14.6,12.1,30.34079912578474,4.7,47.0,12.62827295862516,3109.0,158957850.0,51121.0,,376.0,10.7,5656.0,0,,0,0.0,0,39,3.412493312590816,8.640472207576408,8.042056410058754,18.884149630701167,14.033589304782737
39111,2021,43633.0,976194.0,50503.0,14.7,12.6,29.653978403547768,5.5,46.3,12.994426393011262,2931.0,136654180.0,46621.0,,374.0,7.4,5261.0,0,,0,0.0,0,39,3.3895962953143175,8.568076401730806,7.983098940710892,18.732964058966747,13.791416616134796
39111,2022,42763.0,811623.0,55381.0,13.9,10.7,29.406020762612375,5.5,46.1,15.225394877137628,2899.0,133174204.0,45937.0,7.0,374.0,6.4,5125.0,0,,0,0.0,0,39,3.381199441222426,8.54188580400661,7.972121128921655,18.70716863365167,13.606791225615545
39113,2012,38486.0,26190083.0,43895.0,16.8,24.4,1160.9945572893523,11.1,39.2,12.158484209367446,243104.0,10368101742.0,42649.0,3454.0,12126.0,8.2,254590.0,0,,0,0.0,0,39,7.057032293736302,12.447409687036348,12.401244614302948,23.061999789586885,17.080891385627403
39113,2013,38716.0,26534132.0,43401.0,17.7,24.6,1162.7437677603386,11.5,39.1,12.287872123755909,242220.0,10400132264.0,42937.0,3328.0,11983.0,8.3,251135.0,0,,0,0.0,0,39,7.058537808176136,12.433745922130779,12.397601683075042,23.06508436070518,17.093942462196004
39113,2014,40399.0,26950673.0,43281.0,18.5,24.8,1159.2063309714297,10.6,39.4,12.442699595729334,245950.0,10750149292.0,43709.0,3217.0,11932.0,6.1,249711.0,0,,0,0.0,0,39,7.055490852492102,12.428059528161002,12.412883542223486,23.09818547905156,17.109518827178167
39113,2015,41777.0,27177715.0,43829.0,18.6,25.7,1156.9564171314248,9.4,39.4,12.131672247923603,249350.0,11195642373.0,44899.0,3129.0,11939.0,5.1,249904.0,0,,0,0.0,0,39,7.0535480576263,12.428832123097504,12.426612810974268,23.13879046569931,17.117907893984754
39113,2016,42444.0,27451612.0,45394.0,18.5,26.1,1154.7845349852932,8.7,39.4,12.037757127007444,252750.0,11402911464.0,45115.0,3136.0,11933.0,5.0,251039.0,0,,0,0.0,0,39,7.051669055757033,12.43336358452999,12.440156136882718,23.15713455131893,17.127935449150034
39113,2017,44180.0,28375555.0,47045.0,17.9,26.8,1153.1068535670238,8.0,39.3,11.62785874925508,254680.0,11759927848.0,46175.0,2964.0,11873.0,4.9,253155.0,0,,0,0.0,0,39,7.0502151903610235,12.441757228338695,12.447763134130962,23.18796364402392,17.161038593045923
39113,2018,45796.0,29065451.0,49314.0,17.4,27.4,1153.2087282784692,7.2,39.3,11.154742354398977,254513.0,12124373099.0,47638.0,2775.0,11872.0,4.5,252382.0,0,,0,0.0,0,39,7.050303534482109,12.438699091733708,12.447107194218246,23.218483569258044,17.18506077594198
39113,2019,47499.0,30030861.0,51542.0,16.6,27.9,1152.419741151531,6.4,39.2,11.08758660088305,255736.0,12589094015.0,49227.0,2618.0,12091.0,4.2,254148.0,0,,0,0.0,0,39,7.049619133531829,12.445672053475601,12.451900941357565,23.25609672173029,17.21773611087717
39113,2020,51376.0,29408523.0,53064.0,16.0,28.3,1153.109021114076,6.3,39.1,10.598227052396595,240012.0,12677392602.0,52820.0,2437.0,12263.0,8.7,250353.0,0,,0,0.0,0,39,7.050217070104439,12.430627200909779,12.38844420107417,23.26308613405349,17.1967950882558
39113,2021,54994.0,30450796.0,56543.0,15.3,29.2,1162.1000062858864,6.1,39.0,10.486135663047545,241329.0,13286916524.0,55057.0,2303.0,12525.0,5.6,245996.0,0,,0,0.0,0,39,7.057983997637903,12.4130705546197,12.393916426737432,23.310045668004047,17.23162269299361
39113,2022,55123.0,30819640.0,61942.0,15.1,30.0,1162.067493080106,5.9,39.0,12.339303148927234,245844.0,14090391580.0,57314.0,844.0,12900.0,4.1,244612.0,0,,0,0.0,0,39,7.057956019270775,12.40742856072111,12.4124524674172,23.368758953812204,17.243662707061223
39115,2012,26903.0,278334.0,37152.0,18.0,7.7,36.12166387305307,9.2,43.2,12.381146270233817,2505.0,76129906.0,30390.0,,223.0,9.9,6702.0,0,,0,0.0,0,39,3.5868927926332526,8.810161268297255,7.826044013518965,18.147951728551565,12.536577110371596
39115,2013,27801.0,279255.0,37865.0,20.2,10.5,36.040016713653806,10.4,43.6,13.389526960377244,2520.0,77106120.0,30604.0,,219.0,10.1,6687.0,0,,0,0.0,0,39,3.5846298964929098,8.80792062205398,7.832014180505469,18.160693212815243,12.539880621874108
