fips,year,covid_deaths_per_100k,covid_cases_per_100k
01001,2010,0.0,0.0
01001,2011,0.0,0.0
01001,2012,0.0,0.0
01001,2013,0.0,0.0
01001,2014,0.0,0.0
01001,2015,0.0,0.0
01001,2016,0.0,0.0
01001,2017,0.0,0.0
01001,2018,0.0,0.0
01001,2019,0.0,0.0
01001,2020,86.674,7565.908
01001,2021,202.239,12329.361
01001,2022,126.399,14342.723
01001,2023,9.029,1536.656
01001,2024,0.0,0.0
01003,2010,0.0,0.0
01003,2011,0.0,0.0
01003,2012,0.0,0.0
01003,2013,0.0,0.0
01003,2014,0.0,0.0
01003,2015,0.0,0.0
01003,2016,0.0,0.0
01003,2017,0.0,0.0
01003,2018,0.0,0.0
01003,2019,0.0,0.0
01003,2020,75.647,6390.546
01003,2021,202.979,12361.979
01003,2022,59.202,12961.049
01003,2023,5.168,1195.32
01003,2024,0.0,0.0
01031,2010,0.0,0.0
01031,2011,0.0,0.0
01031,2012,0.0,0.0
01031,2013,0.0,0.0
01031,2014,0.0,0.0
01031,2015,0.0,0.0
01031,2016,0.0,0.0
01031,2017,0.0,0.0
01031,2018,0.0,0.0
01031,2019,0.0,0.0
01031,2020,73.555,6956.757
01031,2021,303.898,11977.856
01031,2022,92.912,12670.822
01031,2023,11.614,1718.865
01031,2024,0.0,0.0
01033,2010,0.0,0.0
01033,2011,0.0,0.0
01033,2012,0.0,0.0
01033,2013,0.0,0.0
01033,2014,0.0,0.0
01033,2015,0.0,0.0
01033,2016,0.0,0.0
01033,2017,0.0,0.0
01033,2018,0.0,0.0
01033,2019,0.0,0.0
01033,2020,109.547,8508.152
01033,2021,281.171,9424.696
01033,2022,111.373,18884.081
01033,2023,7.303,2185.463
01033,2024,0.0,0.0
01045,2010,0.0,0.0
01045,2011,0.0,0.0
01045,2012,0.0,0.0
01045,2013,0.0,0.0
01045,2014,0.0,0.0
01045,2015,0.0,0.0
01045,2016,0.0,0.0
01045,2017,0.0,0.0
01045,2018,0.0,0.0
01045,2019,0.0,0.0
01045,2020,127.849,6747.57
01045,2021,265.844,12314.061
01045,2022,103.497,12979.686
01045,2023,0.0,1558.536
01045,2024,0.0,0.0
01071,2010,0.0,0.0
01071,2011,0.0,0.0
01071,2012,0.0,0.0
01071,2013,0.0,0.0
01071,2014,0.0,0.0
01071,2015,0.0,0.0
01071,2016,0.0,0.0
01071,2017,0.0,0.0
01071,2018,0.0,0.0
01071,2019,0.0,0.0
01071,2020,65.571,9829.9
01071,2021,322.071,10684.255
01071,2022,144.642,13283.962
01071,2023,11.571,1724.138
01071,2024,0.0,0.0
01089,2010,0.0,0.0
01089,2011,0.0,0.0
01089,2012,0.0,0.0
01089,2013,0.0,0.0
01089,2014,0.0,0.0
01089,2015,0.0,0.0
01089,2016,0.0,0.0
01089,2017,0.0,0.0
01089,2018,0.0,0.0
01089,2019,0.0,0.0
01089,2020,49.134,6127.096
01089,2021,162.031,9813.788
01089,2022,77.565,14755.601
01089,2023,5.797,1418.256
01089,2024,0.0,0.0
01097,2010,0.0,0.0
01097,2011,0.0,0.0
01097,2012,0.0,0.0
01097,2013,0.0,0.0
01097,2014,0.0,0.0
01097,2015,0.0,0.0
01097,2016,0.0,0.0
01097,2017,0.0,0.0
01097,2018,0.0,0.0
01097,2019,0.0,0.0
01097,2020,122.189,6244.174
01097,2021,214.434,12809.275
01097,2022,88.864,12494.869
01097,2023,10.142,1099.939
01097,2024,0.0,0.0
01101,2010,0.0,0.0
01101,2011,0.0,0.0
01101,2012,0.0,0.0
01101,2013,0.0,0.0
01101,2014,0.0,0.0
01101,2015,0.0,0.0
01101,2016,0.0,0.0
01101,2017,0.0,0.0
01101,2018,0.0,0.0
01101,2019,0.0,0.0
01101,2020,121.618,7101.405
01101,2021,229.134,9589.717
01101,2022,90.332,13908.02
01101,2023,5.728,2029.162
01101,2024,0.0,0.0
01117,2010,0.0,0.0
01117,2011,0.0,0.0
01117,2012,0.0,0.0
01117,2013,0.0,0.0
01117,2014,0.0,0.0
01117,2015,0.0,0.0
01117,2016,0.0,0.0
01117,2017,0.0,0.0
01117,2018,0.0,0.0
01117,2019,0.0,0.0
01117,2020,48.259,7340.98
01117,2021,130.252,11975.711
01117,2022,44.511,15211.871
01117,2023,5.154,2177.743
01117,2024,0.0,0.0
04013,2010,0.0,0.0
04013,2011,0.0,0.0
04013,2012,0.0,0.0
04013,2013,0.0,0.0
04013,2014,0.0,0.0
04013,2015,0.0,0.0
04013,2016,0.0,0.0
04013,2017,0.0,0.0
04013,2018,0.0,0.0
04013,2019,0.0,0.0
04013,2020,118.393,7448.906
04013,2021,197.514,12672.005
04013,2022,107.743,14167.866
04013,2023,12.428,1145.303
04013,2024,0.0,0.0
04015,2010,0.0,0.0
04015,2011,0.0,0.0
04015,2012,0.0,0.0
04015,2013,0.0,0.0
04015,2014,0.0,0.0
04015,2015,0.0,0.0
04015,2016,0.0,0.0
04015,2017,0.0,0.0
04015,2018,0.0,0.0
04015,2019,0.0,0.0
04015,2020,165.627,6053.588
04015,2021,401.55,12792.797
04015,2022,206.071,13024.868
04015,2023,34.185,663.954
04015,2024,0.0,0.0
04019,2010,0.0,0.0
04019,2011,0.0,0.0
04019,2012,0.0,0.0
04019,2013,0.0,0.0
04019,2014,0.0,0.0
04019,2015,0.0,0.0
04019,2016,0.0,0.0
04019,2017,0.0,0.0
04019,2018,0.0,0.0
04019,2019,0.0,0.0
04019,2020,103.582,6768.061
04019,2021,203.464,10077.424
04019,2022,97.449,13280.673
04019,2023,16.16,901.766
04019,2024,0.0,0.0
04021,2010,0.0,0.0
04021,2011,0.0,0.0
04021,2012,0.0,0.0
04021,2013,0.0,0.0
04021,2014,0.0,0.0
04021,2015,0.0,0.0
04021,2016,0.0,0.0
04021,2017,0.0,0.0
04021,2018,0.0,0.0
04021,2019,0.0,0.0
04021,2020,84.798,6388.504
04021,2021,217.425,14240.295
04021,2022,106.286,14933.467
04021,2023,11.553,803.617
04021,2024,0.0,0.0
04025,2010,0.0,0.0
04025,2011,0.0,0.0
04025,2012,0.0,0.0
04025,2013,0.0,0.0
04025,2014,0.0,0.0
04025,2015,0.0,0.0
04025,2016,0.0,0.0
04025,2017,0.0,0.0
04025,2018,0.0,0.0
04025,2019,0.0,0.0
04025,2020,95.586,4963.015
04025,2021,323.589,11017.815
04025,2022,165.741,9835.706
04025,2023,29.377,705.933
04025,2024,0.0,0.0
04027,2010,0.0,0.0
04027,2011,0.0,0.0
04027,2012,0.0,0.0
04027,2013,0.0,0.0
04027,2014,0.0,0.0
04027,2015,0.0,0.0
04027,2016,0.0,0.0
04027,2017,0.0,0.0
04027,2018,0.0,0.0
04027,2019,0.0,0.0
04027,2020,247.771,13064.525
04027,2021,221.036,8121.527
04027,2022,116.008,12181.336
04027,2023,16.232,717.532
04027,2024,0.0,0.0
06001,2010,0.0,0.0
06001,2011,0.0,0.0
06001,2012,0.0,0.0
06001,2013,0.0,0.0
06001,2014,0.0,0.0
06001,2015,0.0,0.0
06001,2016,0.0,0.0
06001,2017,0.0,0.0
06001,2018,0.0,0.0
06001,2019,0.0,0.0
06001,2020,39.656,3115.188
06001,2021,53.538,5161.901
06001,2022,33.258,15237.326
06001,2023,6.7,886.855
06001,2024,0.0,0.0
06013,2010,0.0,0.0
06013,2011,0.0,0.0
06013,2012,0.0,0.0
06013,2013,0.0,0.0
06013,2014,0.0,0.0
06013,2015,0.0,0.0
06013,2016,0.0,0.0
06013,2017,0.0,0.0
06013,2018,0.0,0.0
06013,2019,0.0,0.0
06013,2020,29.328,3562.877
06013,2021,64.609,6269.9
06013,2022,37.557,15239.995
06013,2023,5.866,919.85
06013,2024,0.0,0.0
06019,2010,0.0,0.0
06019,2011,0.0,0.0
06019,2012,0.0,0.0
06019,2013,0.0,0.0
06019,2014,0.0,0.0
06019,2015,0.0,0.0
06019,2016,0.0,0.0
06019,2017,0.0,0.0
06019,2018,0.0,0.0
06019,2019,0.0,0.0
06019,2020,65.616,6642.824
06019,2021,176.025,9920.256
06019,2022,54.747,15828.916
06019,2023,9.345,1194.591
06019,2024,0.0,0.0
06085,2010,0.0,0.0
06085,2011,0.0,0.0
06085,2012,0.0,0.0
06085,2013,0.0,0.0
06085,2014,0.0,0.0
06085,2015,0.0,0.0
06085,2016,0.0,0.0
06085,2017,0.0,0.0
06085,2018,0.0,0.0
06085,2019,0.0,0.0
06085,2020,36.836,3625.426
06085,2021,65.371,5018.496
06085,2022,32.011,16384.431
06085,2023,7.938,894.904
06085,2024,0.0,0.0
13015,2010,0.0,0.0
13015,2011,0.0,0.0
13015,2012,0.0,0.0
13015,2013,0.0,0.0
13015,2014,0.0,0.0
13015,2015,0.0,0.0
13015,2016,0.0,0.0
13015,2017,0.0,0.0
13015,2018,0.0,0.0
13015,2019,0.0,0.0
13015,2020,123.905,7578.227
13015,2021,234.467,14298.649
13015,2022,95.312,11102.851
13015,2023,12.391,953.116
13015,2024,0.0,0.0
13097,2010,0.0,0.0
13097,2011,0.0,0.0
13097,2012,0.0,0.0
13097,2013,0.0,0.0
13097,2014,0.0,0.0
13097,2015,0.0,0.0
13097,2016,0.0,0.0
13097,2017,0.0,0.0
13097,2018,0.0,0.0
13097,2019,0.0,0.0
13097,2020,76.056,5766.279
13097,2021,142.343,12787.826
13097,2022,97.686,10910.854
13097,2023,6.28,960.814
13097,2024,0.0,0.0
13113,2010,0.0,0.0
13113,2011,0.0,0.0
13113,2012,0.0,0.0
13113,2013,0.0,0.0
13113,2014,0.0,0.0
13113,2015,0.0,0.0
13113,2016,0.0,0.0
13113,2017,0.0,0.0
13113,2018,0.0,0.0
13113,2019,0.0,0.0
13113,2020,68.565,4303.536
13113,2021,156.719,9936.511
13113,2022,104.182,11243.689
13113,2023,16.028,1026.687
13113,2024,0.0,0.0
13115,2010,0.0,0.0
13115,2011,0.0,0.0
13115,2012,0.0,0.0
13115,2013,0.0,0.0
13115,2014,0.0,0.0
13115,2015,0.0,0.0
13115,2016,0.0,0.0
13115,2017,0.0,0.0
13115,2018,0.0,0.0
13115,2019,0.0,0.0
13115,2020,131.459,7921.412
13115,2021,291.674,12909.653
13115,2022,149.945,11524.202
13115,2023,15.405,856.535
13115,2024,0.0,0.0
13185,2010,0.0,0.0
13185,2011,0.0,0.0
13185,2012,0.0,0.0
13185,2013,0.0,0.0
13185,2014,0.0,0.0
13185,2015,0.0,0.0
13185,2016,0.0,0.0
13185,2017,0.0,0.0
13185,2018,0.0,0.0
13185,2019,0.0,0.0
13185,2020,117.888,7533.546
13185,2021,167.297,11968.205
13185,2022,86.682,11691.689
13185,2023,4.334,958.705
13185,2024,0.0,0.0
13217,2010,0.0,0.0
13217,2011,0.0,0.0
13217,2012,0.0,0.0
13217,2013,0.0,0.0
13217,2014,0.0,0.0
13217,2015,0.0,0.0
13217,2016,0.0,0.0
13217,2017,0.0,0.0
13217,2018,0.0,0.0
13217,2019,0.0,0.0
13217,2020,117.507,5448.792
13217,2021,227.611,12329.87
13217,2022,109.179,9751.201
13217,2023,11.103,1034.429
13217,2024,0.0,0.0
17031,2010,0.0,0.0
17031,2011,0.0,0.0
17031,2012,0.0,0.0
17031,2013,0.0,0.0
17031,2014,0.0,0.0
17031,2015,0.0,0.0
17031,2016,0.0,0.0
17031,2017,0.0,0.0
17031,2018,0.0,0.0
17031,2019,0.0,0.0
17031,2020,159.38,7572.743
17031,2021,81.873,8230.038
17031,2022,58.789,12807.518
17031,2023,5.521,1037.152
17031,2024,0.0,0.0
17037,2010,0.0,0.0
17037,2011,0.0,0.0
17037,2012,0.0,0.0
17037,2013,0.0,0.0
17037,2014,0.0,0.0
17037,2015,0.0,0.0
17037,2016,0.0,0.0
17037,2017,0.0,0.0
17037,2018,0.0,0.0
17037,2019,0.0,0.0
17037,2020,77.611,6484.871
17037,2021,76.653,8856.333
17037,2022,50.783,14953.146
17037,2023,7.665,1067.397
17037,2024,0.0,0.0
17097,2010,0.0,0.0
17097,2011,0.0,0.0
17097,2012,0.0,0.0
17097,2013,0.0,0.0
17097,2014,0.0,0.0
17097,2015,0.0,0.0
17097,2016,0.0,0.0
17097,2017,0.0,0.0
17097,2018,0.0,0.0
17097,2019,0.0,0.0
17097,2020,116.612,6885.511
17097,2021,57.023,7552.964
17097,2022,51.321,14680.822
17097,2023,5.845,1004.173
17097,2024,0.0,0.0
17115,2010,0.0,0.0
17115,2011,0.0,0.0
17115,2012,0.0,0.0
17115,2013,0.0,0.0
17115,2014,0.0,0.0
17115,2015,0.0,0.0
17115,2016,0.0,0.0
17115,2017,0.0,0.0
17115,2018,0.0,0.0
17115,2019,0.0,0.0
17115,2020,161.095,7542.074
17115,2021,108.028,11125.009
17115,2022,87.181,18469.98
17115,2023,6.633,1266.962
17115,2024,0.0,0.0
18003,2010,0.0,0.0
18003,2011,0.0,0.0
18003,2012,0.0,0.0
18003,2013,0.0,0.0
18003,2014,0.0,0.0
18003,2015,0.0,0.0
18003,2016,0.0,0.0
18003,2017,0.0,0.0
18003,2018,0.0,0.0
18003,2019,0.0,0.0
18003,2020,136.348,7531.101
18003,2021,128.028,12615.447
18003,2022,74.884,12522.043
18003,2023,6.442,778.367
18003,2024,0.0,0.0
18039,2010,0.0,0.0
18039,2011,0.0,0.0
18039,2012,0.0,0.0
18039,2013,0.0,0.0
18039,2014,0.0,0.0
18039,2015,0.0,0.0
18039,2016,0.0,0.0
18039,2017,0.0,0.0
18039,2018,0.0,0.0
18039,2019,0.0,0.0
18039,2020,158.879,11118.118
18039,2021,144.213,10213.24
18039,2022,77.24,8238.25
18039,2023,8.799,512.813
18039,2024,0.0,0.0
18057,2010,0.0,0.0
18057,2011,0.0,0.0
18057,2012,0.0,0.0
18057,2013,0.0,0.0
18057,2014,0.0,0.0
18057,2015,0.0,0.0
18057,2016,0.0,0.0
18057,2017,0.0,0.0
18057,2018,0.0,0.0
18057,2019,0.0,0.0
18057,2020,89.132,7414.033
18057,2021,77.681,10507.649
18057,2022,52.922,11497.383
18057,2023,4.642,623.923
18057,2024,0.0,0.0
18141,2010,0.0,0.0
18141,2011,0.0,0.0
18141,2012,0.0,0.0
18141,2013,0.0,0.0
18141,2014,0.0,0.0
18141,2015,0.0,0.0
18141,2016,0.0,0.0
18141,2017,0.0,0.0
18141,2018,0.0,0.0
18141,2019,0.0,0.0
18141,2020,135.817,8979.483
18141,2021,131.006,11547.059
18141,2022,85.117,10252.539
18141,2023,6.291,665.024
18141,2024,0.0,0.0
19013,2010,0.0,0.0
19013,2011,0.0,0.0
19013,2012,0.0,0.0
19013,2013,0.0,0.0
19013,2014,0.0,0.0
19013,2015,0.0,0.0
19013,2016,0.0,0.0
19013,2017,0.0,0.0
19013,2018,0.0,0.0
19013,2019,0.0,0.0
19013,2020,164.661,9659.121
19013,2021,136.714,8738.377
19013,2022,88.373,10494.513
19013,2023,11.33,693.39
19013,2024,0.0,0.0
19049,2010,0.0,0.0
19049,2011,0.0,0.0
19049,2012,0.0,0.0
19049,2013,0.0,0.0
19049,2014,0.0,0.0
19049,2015,0.0,0.0
19049,2016,0.0,0.0
19049,2017,0.0,0.0
19049,2018,0.0,0.0
19049,2019,0.0,0.0
19049,2020,75.776,9119.508
19049,2021,61.998,10312.403
19049,2022,40.184,10958.794
19049,2023,5.741,568.319
19049,2024,0.0,0.0
19103,2010,0.0,0.0
19103,2011,0.0,0.0
19103,2012,0.0,0.0
19103,2013,0.0,0.0
19103,2014,0.0,0.0
19103,2015,0.0,0.0
19103,2016,0.0,0.0
19103,2017,0.0,0.0
19103,2018,0.0,0.0
19103,2019,0.0,0.0
19103,2020,31.633,7502.507
19103,2021,46.441,7545.582
19103,2022,36.345,14548.012
19103,2023,8.75,788.144
19103,2024,0.0,0.0
19113,2010,0.0,0.0
19113,2011,0.0,0.0
19113,2012,0.0,0.0
19113,2013,0.0,0.0
19113,2014,0.0,0.0
19113,2015,0.0,0.0
19113,2016,0.0,0.0
19113,2017,0.0,0.0
19113,2018,0.0,0.0
19113,2019,0.0,0.0
19113,2020,109.443,7418.443
19113,2021,90.235,9181.144
19113,2022,89.788,11706.818
19113,2023,8.934,774.588
19113,2024,0.0,0.0
19153,2010,0.0,0.0
19153,2011,0.0,0.0
19153,2012,0.0,0.0
19153,2013,0.0,0.0
19153,2014,0.0,0.0
19153,2015,0.0,0.0
19153,2016,0.0,0.0
19153,2017,0.0,0.0
19153,2018,0.0,0.0
19153,2019,0.0,0.0
19153,2020,85.486,8652.619
19153,2021,93.2,9917.183
19153,2022,69.223,11644.621
19153,2023,8.966,654.279
19153,2024,0.0,0.0
19155,2010,0.0,0.0
19155,2011,0.0,0.0
19155,2012,0.0,0.0
19155,2013,0.0,0.0
19155,2014,0.0,0.0
19155,2015,0.0,0.0
19155,2016,0.0,0.0
19155,2017,0.0,0.0
19155,2018,0.0,0.0
19155,2019,0.0,0.0
19155,2020,101.721,8855.053
19155,2021,164.895,10075.702
19155,2022,104.933,10611.074
19155,2023,7.495,492.542
19155,2024,0.0,0.0
19163,2010,0.0,0.0
19163,2011,0.0,0.0
19163,2012,0.0,0.0
19163,2013,0.0,0.0
19163,2014,0.0,0.0
19163,2015,0.0,0.0
19163,2016,0.0,0.0
19163,2017,0.0,0.0
19163,2018,0.0,0.0
19163,2019,0.0,0.0
19163,2020,88.144,8182.272
19163,2021,91.623,9709.126
19163,2022,70.167,9943.982
19163,2023,11.018,698.769
19163,2024,0.0,0.0
29047,2010,0.0,0.0
29047,2011,0.0,0.0
29047,2012,0.0,0.0
29047,2013,0.0,0.0
29047,2014,0.0,0.0
29047,2015,0.0,0.0
29047,2016,0.0,0.0
29047,2017,0.0,0.0
29047,2018,0.0,0.0
29047,2019,0.0,0.0
29047,2020,40.41,2941.662
29047,2021,72.573,4832.258
29047,2022,141.022,5693.233
29047,2023,8.247,406.571
29047,2024,0.0,0.0
29077,2010,0.0,0.0
29077,2011,0.0,0.0
29077,2012,0.0,0.0
29077,2013,0.0,0.0
29077,2014,0.0,0.0
29077,2015,0.0,0.0
29077,2016,0.0,0.0
29077,2017,0.0,0.0
29077,2018,0.0,0.0
29077,2019,0.0,0.0
29077,2020,102.5,7418.656
29077,2021,189.815,9810.668
29077,2022,97.668,11514.516
29077,2023,10.008,679.537
29077,2024,0.0,0.0
29099,2010,0.0,0.0
29099,2011,0.0,0.0
29099,2012,0.0,0.0
29099,2013,0.0,0.0
29099,2014,0.0,0.0
29099,2015,0.0,0.0
29099,2016,0.0,0.0
29099,2017,0.0,0.0
29099,2018,0.0,0.0
29099,2019,0.0,0.0
29099,2020,59.835,7499.408
29099,2021,145.121,10081.223
29099,2022,116.543,11995.035
29099,2023,15.182,805.087
29099,2024,0.0,0.0
31053,2010,0.0,0.0
31053,2011,0.0,0.0
31053,2012,0.0,0.0
31053,2013,0.0,0.0
31053,2014,0.0,0.0
31053,2015,0.0,0.0
31053,2016,0.0,0.0
31053,2017,0.0,0.0
31053,2018,0.0,0.0
31053,2019,0.0,0.0
31053,2020,114.551,10320.469
31053,2021,111.823,9810.446
31053,2022,174.553,12003.273
31053,2023,40.911,921.86
31053,2024,0.0,0.0
31079,2010,0.0,0.0
31079,2011,0.0,0.0
31079,2012,0.0,0.0
31079,2013,0.0,0.0
31079,2014,0.0,0.0
31079,2015,0.0,0.0
31079,2016,0.0,0.0
31079,2017,0.0,0.0
31079,2018,0.0,0.0
31079,2019,0.0,0.0
31079,2020,156.696,9524.198
31079,2021,39.174,9169.999
31079,2022,120.787,12512.854
31079,2023,6.529,967.926
31079,2024,0.0,0.0
31109,2010,0.0,0.0
31109,2011,0.0,0.0
31109,2012,0.0,0.0
31109,2013,0.0,0.0
31109,2014,0.0,0.0
31109,2015,0.0,0.0
31109,2016,0.0,0.0
31109,2017,0.0,0.0
31109,2018,0.0,0.0
31109,2019,0.0,0.0
31109,2020,48.538,7234.048
31109,2021,64.824,9050.384
31109,2022,37.042,13373.441
31109,2023,3.193,740.201
31109,2024,0.0,0.0
31153,2010,0.0,0.0
31153,2011,0.0,0.0
31153,2012,0.0,0.0
31153,2013,0.0,0.0
31153,2014,0.0,0.0
31153,2015,0.0,0.0
31153,2016,0.0,0.0
31153,2017,0.0,0.0
31153,2018,0.0,0.0
31153,2019,0.0,0.0
31153,2020,43.039,8720.314
31153,2021,60.696,10139.49
31153,2022,75.594,13099.784
31153,2023,14.346,674.274
31153,2024,0.0,0.0
31157,2010,0.0,0.0
31157,2011,0.0,0.0
31157,2012,0.0,0.0
31157,2013,0.0,0.0
31157,2014,0.0,0.0
31157,2015,0.0,0.0
31157,2016,0.0,0.0
31157,2017,0.0,0.0
31157,2018,0.0,0.0
31157,2019,0.0,0.0
31157,2020,138.604,11418.196
31157,2021,144.148,8795.809
31157,2022,166.325,10503.41
31157,2023,5.544,1338.914
31157,2024,0.0,0.0
32003,2010,0.0,0.0
32003,2011,0.0,0.0
32003,2012,0.0,0.0
32003,2013,0.0,0.0
32003,2014,0.0,0.0
32003,2015,0.0,0.0
32003,2016,0.0,0.0
32003,2017,0.0,0.0
32003,2018,0.0,0.0
32003,2019,0.0,0.0
32003,2020,109.028,7792.47
32003,2021,187.076,9537.379
32003,2022,124.977,12977.611
32003,2023,6.691,536.708
32003,2024,0.0,0.0
32005,2010,0.0,0.0
32005,2011,0.0,0.0
32005,2012,0.0,0.0
32005,2013,0.0,0.0
32005,2014,0.0,0.0
32005,2015,0.0,0.0
32005,2016,0.0,0.0
32005,2017,0.0,0.0
32005,2018,0.0,0.0
32005,2019,0.0,0.0
32005,2020,33.242,4101.222
32005,2021,120.502,6955.871
32005,2022,97.648,6974.57
32005,2023,10.388,305.41
32005,2024,0.0,0.0
32007,2010,0.0,0.0
32007,2011,0.0,0.0
32007,2012,0.0,0.0
32007,2013,0.0,0.0
32007,2014,0.0,0.0
32007,2015,0.0,0.0
32007,2016,0.0,0.0
32007,2017,0.0,0.0
32007,2018,0.0,0.0
32007,2019,0.0,0.0
32007,2020,63.101,7384.745
32007,2021,174.006,11392.623
32007,2022,74.574,5749.852
32007,2023,9.561,244.756
32007,2024,0.0,0.0
32019,2010,0.0,0.0
32019,2011,0.0,0.0
32019,2012,0.0,0.0
32019,2013,0.0,0.0
32019,2014,0.0,0.0
32019,2015,0.0,0.0
32019,2016,0.0,0.0
32019,2017,0.0,0.0
32019,2018,0.0,0.0
32019,2019,0.0,0.0
32019,2020,80.912,3977.565
32019,2021,171.019,9906.216
32019,2022,163.663,8179.478
32019,2023,5.517,542.479
32019,2024,0.0,0.0
32023,2010,0.0,0.0
32023,2011,0.0,0.0
32023,2012,0.0,0.0
32023,2013,0.0,0.0
32023,2014,0.0,0.0
32023,2015,0.0,0.0
32023,2016,0.0,0.0
32023,2017,0.0,0.0
32023,2018,0.0,0.0
32023,2019,0.0,0.0
32023,2020,96.89,4450.203
32023,2021,353.763,7577.738
32023,2022,313.204,8436.233
32023,2023,29.292,205.047
32023,2024,0.0,0.0
32029,2010,0.0,0.0
32029,2011,0.0,0.0
32029,2012,0.0,0.0
32029,2013,0.0,0.0
32029,2014,0.0,0.0
32029,2015,0.0,0.0
32029,2016,0.0,0.0
32029,2017,0.0,0.0
32029,2018,0.0,0.0
32029,2019,0.0,0.0
32029,2020,50.15,1654.965
32029,2021,150.451,4363.089
32029,2022,150.451,0.0
32029,2023,0.0,250.752
32029,2024,0.0,0.0
32031,2010,0.0,0.0
32031,2011,0.0,0.0
32031,2012,0.0,0.0
32031,2013,0.0,0.0
32031,2014,0.0,0.0
32031,2015,0.0,0.0
32031,2016,0.0,0.0
32031,2017,0.0,0.0
32031,2018,0.0,0.0
32031,2019,0.0,0.0
32031,2020,107.017,7825.166
32031,2021,115.333,7936.341
32031,2022,59.308,11786.99
32031,2023,5.909,649.325
32031,2024,0.0,0.0
32510,2010,0.0,0.0
32510,2011,0.0,0.0
32510,2012,0.0,0.0
32510,2013,0.0,0.0
32510,2014,0.0,0.0
32510,2015,0.0,0.0
32510,2016,0.0,0.0
32510,2017,0.0,0.0
32510,2018,0.0,0.0
32510,2019,0.0,0.0
32510,2020,104.066,9157.797
32510,2021,224.563,8661.202
32510,2022,89.46,13424.497
32510,2023,16.431,690.121
32510,2024,0.0,0.0
35001,2010,0.0,0.0
35001,2011,0.0,0.0
35001,2012,0.0,0.0
35001,2013,0.0,0.0
35001,2014,0.0,0.0
35001,2015,0.0,0.0
35001,2016,0.0,0.0
35001,2017,0.0,0.0
35001,2018,0.0,0.0
35001,2019,0.0,0.0
35001,2020,83.941,6020.14
35001,2021,112.855,8537.039
35001,2022,123.182,14048.37
35001,2023,13.572,618.714
35001,2024,0.0,0.0
35005,2010,0.0,0.0
35005,2011,0.0,0.0
35005,2012,0.0,0.0
35005,2013,0.0,0.0
35005,2014,0.0,0.0
35005,2015,0.0,0.0
35005,2016,0.0,0.0
35005,2017,0.0,0.0
35005,2018,0.0,0.0
35005,2019,0.0,0.0
35005,2020,141.226,11047.832
35005,2021,216.444,12949.773
35005,2022,190.348,13976.728
35005,2023,7.675,578.718
35005,2024,0.0,0.0
35013,2010,0.0,0.0
35013,2011,0.0,0.0
35013,2012,0.0,0.0
35013,2013,0.0,0.0
35013,2014,0.0,0.0
35013,2015,0.0,0.0
35013,2016,0.0,0.0
35013,2017,0.0,0.0
35013,2018,0.0,0.0
35013,2019,0.0,0.0
35013,2020,129.588,8187.662
35013,2021,149.489,10808.121
35013,2022,147.638,16130.033
35013,2023,7.405,657.197
35013,2024,0.0,0.0
35025,2010,0.0,0.0
35025,2011,0.0,0.0
35025,2012,0.0,0.0
35025,2013,0.0,0.0
35025,2014,0.0,0.0
35025,2015,0.0,0.0
35025,2016,0.0,0.0
35025,2017,0.0,0.0
35025,2018,0.0,0.0
35025,2019,0.0,0.0
35025,2020,128.065,9919.319
35025,2021,283.165,12314.128
35025,2022,169.33,11000.754
35025,2023,4.269,846.65
35025,2024,0.0,0.0
35031,2010,0.0,0.0
35031,2011,0.0,0.0
35031,2012,0.0,0.0
35031,2013,0.0,0.0
35031,2014,0.0,0.0
35031,2015,0.0,0.0
35031,2016,0.0,0.0
35031,2017,0.0,0.0
35031,2018,0.0,0.0
35031,2019,0.0,0.0
35031,2020,470.747,13538.474
35031,2021,267.815,10665.673
35031,2022,143.571,20570.695
35031,2023,26.229,1623.457
35031,2024,0.0,0.0
35035,2010,0.0,0.0
35035,2011,0.0,0.0
35035,2012,0.0,0.0
35035,2013,0.0,0.0
35035,2014,0.0,0.0
35035,2015,0.0,0.0
35035,2016,0.0,0.0
35035,2017,0.0,0.0
35035,2018,0.0,0.0
35035,2019,0.0,0.0
35035,2020,57.456,4909.506
35035,2021,161.785,11598.651
35035,2022,116.425,12164.144
35035,2023,13.608,577.589
35035,2024,0.0,0.0
35049,2010,0.0,0.0
35049,2011,0.0,0.0
35049,2012,0.0,0.0
35049,2013,0.0,0.0
35049,2014,0.0,0.0
35049,2015,0.0,0.0
35049,2016,0.0,0.0
35049,2017,0.0,0.0
35049,2018,0.0,0.0
35049,2019,0.0,0.0
35049,2020,50.237,5043.103
35049,2021,86.407,6445.044
35049,2022,116.549,15221.745
35049,2023,15.406,557.963
35049,2024,0.0,0.0
35061,2010,0.0,0.0
35061,2011,0.0,0.0
35061,2012,0.0,0.0
35061,2013,0.0,0.0
35061,2014,0.0,0.0
35061,2015,0.0,0.0
35061,2016,0.0,0.0
35061,2017,0.0,0.0
35061,2018,0.0,0.0
35061,2019,0.0,0.0
35061,2020,86.811,6812.054
35061,2021,167.046,10391.045
35061,2022,164.415,14602.707
35061,2023,11.838,608.994
35061,2024,0.0,0.0
37001,2010,0.0,0.0
37001,2011,0.0,0.0
37001,2012,0.0,0.0
37001,2013,0.0,0.0
37001,2014,0.0,0.0
37001,2015,0.0,0.0
37001,2016,0.0,0.0
