fips,year,elec_rate_cents_kwh,res_sales_mwh,res_customers
39061,2015,11.443164491816978,,
39061,2016,11.813670598568663,,
39061,2017,11.760680880745989,,
39061,2018,11.317928346746191,,
39061,2019,11.240821703535598,,
39061,2020,11.25661560478815,,
39061,2021,11.43892021209147,,
39061,2022,11.991457833532545,,
39061,2023,,,
39061,2024,15.119521140029171,,
39077,2010,10.242686750845223,,
39077,2011,11.146956873400375,,
39077,2012,12.130560066716837,,
39077,2013,12.903308739883762,,
39077,2014,13.635646331450923,,
39077,2015,13.37665478498757,,
39077,2016,12.855260332747509,,
39077,2017,12.672377318043042,,
39077,2018,12.458901106987224,,
39077,2019,12.193856426342503,,
39077,2020,12.370758796853222,,
39077,2021,12.860968585533598,,
39077,2022,14.587189227735925,,
39077,2023,,,
39077,2024,18.307200683607533,,
39089,2010,10.571434828007039,,
39089,2011,11.18543572503294,,
39089,2012,12.306301170642252,,
39089,2013,13.20487504896711,,
39089,2014,13.97139073967937,,
39089,2015,13.466621447924854,,
39089,2016,13.128885127763382,,
39089,2017,12.552699307346478,,
39089,2018,12.216966193879031,,
39089,2019,12.016720721880302,,
39089,2020,12.374779230764275,,
39089,2021,12.711995009979868,,
39089,2022,14.382050144049561,,
39089,2023,,,
39089,2024,17.432847608815763,,
39095,2010,11.474566150115477,,
39095,2011,11.738539238436797,,
39095,2012,11.673028694107623,,
39095,2013,11.852534664417389,,
39095,2014,12.185403938610659,,
39095,2015,13.00093707201038,,
39095,2016,12.241057133656561,,
39095,2017,12.819639072867675,,
39095,2018,13.028127980689993,,
39095,2019,12.683103776577001,,
39095,2020,12.298869940763709,,
39095,2021,13.003216643456522,,
39095,2022,13.128919926636614,,
39095,2023,,,
39095,2024,16.639362377112874,,
39103,2010,11.309999935776053,,
39103,2011,11.18487676151148,,
39103,2012,11.491020541257567,,
39103,2013,11.466614212689198,,
39103,2014,11.700266237518791,,
39103,2015,12.613656109707065,,
39103,2016,11.870641892152554,,
39103,2017,12.458293458384079,,
39103,2018,12.595639331305573,,
39103,2019,12.249699693200238,,
39103,2020,11.706887676964705,,
39103,2021,12.541449970793412,,
39103,2022,12.929442064317485,,
39103,2023,,,
39103,2024,16.278275230124564,,
39113,2010,12.721712069250742,,
39113,2011,12.696182864220527,,
39113,2012,12.158484209367446,,
39113,2013,12.287872123755907,,
39113,2014,12.442699595729334,,
39113,2015,12.131672247923603,,
39113,2016,12.037757127007445,,
39113,2017,11.627858749255081,,
39113,2018,11.154742354398977,,
39113,2019,11.08758660088305,,
39113,2020,10.598227052396597,,
39113,2021,10.486135663047543,,
39113,2022,12.339303148927234,,
39113,2023,,,
39113,2024,15.216457249448089,,
39129,2010,11.653197541248526,,
39129,2011,11.650090509468349,,
39129,2012,12.594995498849912,,
39129,2013,13.243867723572146,,
39129,2014,13.935934466588307,,
39129,2015,13.37495736259637,,
39129,2016,12.934857141157531,,
39129,2017,12.289348665706765,,
39129,2018,11.917187008535953,,
39129,2019,11.719629873501997,,
39129,2020,11.83115777868088,,
39129,2021,11.961117069751722,,
39129,2022,14.002547280211708,,
39129,2023,,,
39129,2024,15.050389019628188,,
39133,2010,11.29688278488132,,
39133,2011,11.16628883890335,,
39133,2012,11.438146853773857,,
39133,2013,11.434819540546282,,
39133,2014,11.66909799539401,,
39133,2015,12.636042145532862,,
39133,2016,11.842341127527884,,
39133,2017,12.433508494831253,,
39133,2018,12.586887992125293,,
39133,2019,12.209513895971924,,
39133,2020,11.681403869548811,,
39133,2021,12.541881803103637,,
39133,2022,12.877178045625264,,
39133,2023,,,
39133,2024,16.375549759116705,,
39143,2010,10.366851668064973,,
39143,2011,11.186600559493138,,
39143,2012,12.106670786897967,,
39143,2013,12.848909701860368,,
39143,2014,13.560242549178286,,
39143,2015,13.358367928481284,,
39143,2016,12.814147410798524,,
39143,2017,12.683115027195376,,
39143,2018,12.503881673249447,,
39143,2019,12.226044682016008,,
39143,2020,12.369902886952014,,
39143,2021,12.873698064454581,,
39143,2022,14.463335687840747,,
39143,2023,,,
39143,2024,18.144213736283508,,
39147,2010,10.364978612937975,,
39147,2011,11.187022912334992,,
39147,2012,12.10981113668515,,
39147,2013,12.854270575756436,,
39147,2014,13.566633861522773,,
39147,2015,13.363791980092207,,
39147,2016,12.817555946197551,,
39147,2017,12.68864616331193,,
39147,2018,12.50780324488651,,
39147,2019,12.231358264861386,,
39147,2020,12.36898199259699,,
39147,2021,12.876930980914524,,
39147,2022,14.469210105080343,,
39147,2023,,,
39147,2024,18.16282478368518,,
39153,2010,10.568056578334781,,
39153,2011,11.156556655927874,,
39153,2012,12.043153155517995,,
39153,2013,12.702525557744405,,
39153,2014,13.395630657321815,,
39153,2015,13.257828859829846,,
39153,2016,12.71539555222095,,
39153,2017,12.661524800350003,,
39153,2018,12.50917912024595,,
39153,2019,12.225739133718953,,
39153,2020,12.290048464818609,,
39153,2021,12.817744040125662,,
39153,2022,14.247729310869513,,
39153,2023,,,
