fips,county_name,state,year,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age
51171,"Shenandoah County, Virginia",VA,2017,53934.0,10.3,19.2,84.3451510493447,5.2,44.2
51061,"Fauquier County, Virginia",VA,2017,94775.0,6.2,35.3,105.5657922758544,4.0,41.6
51720,"Norton city, Virginia",VA,2017,26971.0,25.7,17.0,540.7248896616289,13.5,37.2
51790,"Staunton city, Virginia",VA,2017,46435.0,13.3,33.8,1218.524096385542,3.9,42.0
51065,"Fluvanna County, Virginia",VA,2017,67964.0,6.1,32.3,90.9350543506654,4.8,42.6
51007,"Amelia County, Virginia",VA,2017,58535.0,13.0,14.5,36.02543899144529,3.3,46.5
51750,"Radford city, Virginia",VA,2017,36082.0,37.5,34.4,1796.1967755270773,7.5,22.7
51840,"Winchester city, Virginia",VA,2017,49330.0,12.5,32.5,2993.146959643207,4.3,37.6
51001,"Accomack County, Virginia",VA,2017,42260.0,19.8,19.6,73.08871019792262,5.4,46.0
51045,"Craig County, Virginia",VA,2017,53526.0,9.3,19.2,15.63862016836433,4.1,47.5
51063,"Floyd County, Virginia",VA,2017,48396.0,12.0,19.4,40.937407297537824,5.5,46.0
51071,"Giles County, Virginia",VA,2017,49734.0,11.3,17.0,47.216872326607394,4.8,44.4
51077,"Grayson County, Virginia",VA,2017,32048.0,20.2,12.8,35.55575675950971,7.4,47.4
51135,"Nottoway County, Virginia",VA,2017,38410.0,21.5,13.7,49.41951079868953,5.8,41.3
51157,"Rappahannock County, Virginia",VA,2017,62541.0,8.9,33.6,27.626777589236106,2.9,49.5
51036,"Charles City County, Virginia",VA,2017,55069.0,13.2,12.8,38.39235433376526,6.2,49.8
51047,"Culpeper County, Virginia",VA,2017,69693.0,8.9,23.4,131.32043028901307,5.9,38.8
51053,"Dinwiddie County, Virginia",VA,2017,54640.0,14.8,16.6,55.63361554002294,8.3,42.9
51079,"Greene County, Virginia",VA,2017,62952.0,9.4,26.7,123.202113538574,6.3,39.6
51085,"Hanover County, Virginia",VA,2017,84955.0,5.8,37.9,220.7276755355776,3.4,42.6
51111,"Lunenburg County, Virginia",VA,2017,39537.0,18.6,10.6,28.651841556636555,4.5,45.4
51137,"Orange County, Virginia",VA,2017,67196.0,8.9,25.6,103.39277232773736,6.5,41.9
51595,"Emporia city, Virginia",VA,2017,27426.0,30.9,15.3,795.9154113557358,20.4,35.9
51197,"Wythe County, Virginia",VA,2017,46119.0,15.2,18.3,62.88099196453311,6.2,44.4
51550,"Chesapeake city, Virginia",VA,2017,72214.0,9.6,31.5,695.5409270333514,5.8,36.6
51570,"Colonial Heights city, Virginia",VA,2017,50952.0,13.2,23.6,2338.3428647426517,10.2,40.1
51660,"Harrisonburg city, Virginia",VA,2017,43009.0,29.0,34.9,3060.384105196378,5.3,24.8
51003,"Albemarle County, Virginia",VA,2017,72265.0,9.8,52.3,145.88353190686107,3.2,38.6
51021,"Bland County, Virginia",VA,2017,46927.0,8.3,14.2,18.241246354686552,6.7,45.3
51019,"Bedford County, Virginia",VA,2017,59405.0,8.9,28.3,101.72160651700293,4.4,45.9
51023,"Botetourt County, Virginia",VA,2017,64733.0,7.7,28.3,61.24232369438143,3.8,47.2
51029,"Buckingham County, Virginia",VA,2017,46610.0,16.6,11.4,29.412221392180776,8.4,42.7
51195,"Wise County, Virginia",VA,2017,38255.0,19.9,13.9,98.00465992464802,9.6,40.3
51520,"Bristol city, Virginia",VA,2017,37844.0,21.3,23.0,1326.7811358868773,7.7,42.3
51580,"Covington city, Virginia",VA,2017,35546.0,19.9,14.6,1037.6668495154506,5.6,44.2
51740,"Portsmouth city, Virginia",VA,2017,48727.0,17.7,21.9,2868.8627969130052,9.7,35.2
51830,"Williamsburg city, Virginia",VA,2017,54606.0,21.5,55.2,1657.7534123965092,7.3,24.5
51810,"Virginia Beach city, Virginia",VA,2017,70500.0,8.0,34.8,1839.0465955386294,5.3,35.6
51005,"Alleghany County, Virginia",VA,2017,46020.0,19.3,15.8,34.684216654873126,4.4,46.9
51035,"Carroll County, Virginia",VA,2017,41145.0,14.6,14.5,62.70116104679574,3.8,47.0
51640,"Galax city, Virginia",VA,2017,31311.0,21.2,10.3,824.1864983001457,5.5,46.6
51191,"Washington County, Virginia",VA,2017,44844.0,14.6,23.4,97.0379174366038,6.4,45.5
51193,"Westmoreland County, Virginia",VA,2017,55688.0,9.5,21.1,76.72919773597411,7.3,47.6
51133,"Northumberland County, Virginia",VA,2017,56677.0,13.5,26.4,64.0122863471102,7.8,56.5
51139,"Page County, Virginia",VA,2017,46140.0,17.0,13.2,76.427080746143,7.8,45.0
51155,"Pulaski County, Virginia",VA,2017,49691.0,13.9,18.5,107.33525304919037,6.9,46.2
51187,"Warren County, Virginia",VA,2017,65353.0,9.8,20.9,181.69405909681868,6.0,40.6
51510,"Alexandria city, Virginia",VA,2017,93370.0,10.5,61.8,10358.888516906594,3.9,36.4
51590,"Danville city, Virginia",VA,2017,34951.0,21.5,18.9,979.2976143187607,10.1,40.6
51630,"Fredericksburg city, Virginia",VA,2017,57258.0,16.3,42.9,2692.3444976076557,5.6,29.9
51650,"Hampton city, Virginia",VA,2017,52021.0,14.9,25.6,2647.7332348768973,7.8,35.8
51009,"Amherst County, Virginia",VA,2017,49677.0,13.4,19.9,67.13407403969094,5.6,43.9
51013,"Arlington County, Virginia",VA,2017,112138.0,8.2,74.1,8829.249528791785,3.2,34.4
51017,"Bath County, Virginia",VA,2017,44483.0,9.3,15.9,8.424004444427649,9.1,47.3
51670,"Hopewell city, Virginia",VA,2017,40712.0,21.2,15.1,2158.87579679351,10.0,36.5
51027,"Buchanan County, Virginia",VA,2017,30828.0,26.5,10.8,44.96533785154339,8.6,46.3
51700,"Newport News city, Virginia",VA,2017,51082.0,16.4,24.8,2620.3452724347358,7.5,33.2
51069,"Frederick County, Virginia",VA,2017,71037.0,5.6,27.7,202.80053735461775,4.1,40.5
51179,"Stafford County, Virginia",VA,2017,103005.0,4.7,38.7,524.3550454114894,4.3,35.2
51680,"Lynchburg city, Virginia",VA,2017,41971.0,22.3,33.6,1617.874060764456,7.4,28.3
51199,"York County, Virginia",VA,2017,86781.0,5.2,43.6,641.7527003925239,6.4,39.6
51760,"Richmond city, Virginia",VA,2017,42356.0,25.2,37.5,3686.141009595328,8.8,33.5
51690,"Martinsville city, Virginia",VA,2017,33545.0,24.0,20.9,1209.9306316173786,8.3,41.5
51125,"Nelson County, Virginia",VA,2017,53834.0,14.9,30.8,31.573357125407597,3.7,49.7
51057,"Essex County, Virginia",VA,2017,50629.0,12.3,18.9,43.068373909495406,5.6,44.8
51143,"Pittsylvania County, Virginia",VA,2017,44356.0,14.7,14.1,63.952330384942044,6.7,46.4
51185,"Tazewell County, Virginia",VA,2017,40309.0,15.6,15.2,82.28554466056657,7.8,44.3
51530,"Buena Vista city, Virginia",VA,2017,33672.0,20.8,16.3,1008.8536812674744,4.7,36.4
51610,"Falls Church city, Virginia",VA,2017,114795.0,2.9,78.1,6765.884652981428,4.2,39.7
51685,"Manassas Park city, Virginia",VA,2017,79131.0,10.3,31.4,5312.129202373105,6.0,34.1
51730,"Petersburg city, Virginia",VA,2017,33939.0,27.6,17.5,1410.0792253521126,12.2,38.3
51735,"Poquoson city, Virginia",VA,2017,88328.0,4.9,41.5,782.8351891645505,4.7,42.2
51183,"Sussex County, Virginia",VA,2017,44608.0,17.8,11.7,23.652356260173878,5.5,40.4
51600,"Fairfax city, Virginia",VA,2017,106870.0,7.8,56.9,3778.846153846154,4.1,39.0
51820,"Waynesboro city, Virginia",VA,2017,42112.0,17.4,22.3,1444.2217768871076,4.4,40.0
51683,"Manassas city, Virginia",VA,2017,77551.0,8.8,29.7,4203.901249619019,7.4,33.5
51770,"Roanoke city, Virginia",VA,2017,41483.0,21.6,23.2,2341.7135062674915,6.6,38.4
51775,"Salem city, Virginia",VA,2017,53990.0,8.9,27.7,1758.2500861178091,4.7,41.1
51800,"Suffolk city, Virginia",VA,2017,68089.0,11.2,27.2,220.60577212145503,6.7,38.1
51710,"Norfolk city, Virginia",VA,2017,47137.0,21.0,27.3,4612.895354293759,8.5,30.4
51037,"Charlotte County, Virginia",VA,2017,38350.0,22.7,11.9,25.617720325860095,6.8,45.2
51041,"Chesterfield County, Virginia",VA,2017,76969.0,7.2,38.4,792.4185253573739,5.6,38.8
51059,"Fairfax County, Virginia",VA,2017,117515.0,6.1,60.7,2920.5694834804267,4.5,37.9
51081,"Greensville County, Virginia",VA,2017,42121.0,17.0,7.5,39.3121225362179,5.7,41.1
31083,"Harlan County, Nebraska",NE,2017,46750.0,12.9,18.7,6.2677743528961125,2.0,49.5
31185,"York County, Nebraska",NE,2017,59966.0,9.7,28.1,24.160276676389934,2.4,40.9
31009,"Blaine County, Nebraska",NE,2017,52000.0,9.8,24.2,0.7063548011723801,1.1,46.8
31019,"Buffalo County, Nebraska",NE,2017,55053.0,14.4,33.6,50.43688417921547,3.1,32.9
31037,"Colfax County, Nebraska",NE,2017,54876.0,8.2,14.4,25.78908628023525,3.5,33.7
31049,"Deuel County, Nebraska",NE,2017,53438.0,11.1,18.1,4.321918104085247,4.1,46.1
31087,"Hitchcock County, Nebraska",NE,2017,41582.0,14.2,17.4,4.028492428265368,3.1,47.1
31113,"Logan County, Nebraska",NE,2017,50278.0,9.7,22.7,1.6103087797749422,1.1,38.9
31141,"Platte County, Nebraska",NE,2017,58679.0,8.6,21.5,48.77234626511387,3.9,38.3
31143,"Polk County, Nebraska",NE,2017,63667.0,7.6,20.9,11.954289205349795,4.6,45.5
31169,"Thayer County, Nebraska",NE,2017,48151.0,10.9,20.7,8.94551652384861,1.2,48.2
31013,"Box Butte County, Nebraska",NE,2017,56328.0,10.9,17.4,10.41507805729037,5.1,40.5
31017,"Brown County, Nebraska",NE,2017,42773.0,16.0,18.2,2.503774493268138,0.6,48.9
31001,"Adams County, Nebraska",NE,2017,51721.0,12.4,23.5,56.03667131804415,4.2,37.9
31161,"Sheridan County, Nebraska",NE,2017,41209.0,15.8,25.8,2.147172029817054,1.5,46.1
31109,"Lancaster County, Nebraska",NE,2017,55747.0,14.0,37.9,365.77276162572036,3.9,33.2
31011,"Boone County, Nebraska",NE,2017,53854.0,7.3,19.8,7.8028615833239865,1.7,45.0
31129,"Nuckolls County, Nebraska",NE,2017,42055.0,10.8,19.1,7.507541445349514,1.7,49.4
31149,"Rock County, Nebraska",NE,2017,52361.0,9.7,18.9,1.369641562522005,1.4,51.9
31007,"Banner County, Nebraska",NE,2017,55000.0,8.9,17.4,0.9758202989387954,3.2,48.1
31063,"Frontier County, Nebraska",NE,2017,52090.0,10.9,19.5,2.692300983654327,3.2,45.5
31163,"Sherman County, Nebraska",NE,2017,48704.0,10.7,18.3,5.386557992976975,1.7,49.3
31055,"Douglas County, Nebraska",NE,2017,58640.0,13.5,37.9,1684.112166712111,4.4,34.3
31147,"Richardson County, Nebraska",NE,2017,46839.0,16.3,19.4,14.578474596849455,4.0,47.6
31093,"Howard County, Nebraska",NE,2017,53648.0,10.2,20.1,11.214779269959147,4.0,43.3
31089,"Holt County, Nebraska",NE,2017,52050.0,8.9,21.0,4.266710661636538,1.1,44.1
31065,"Furnas County, Nebraska",NE,2017,43400.0,13.5,18.2,6.694181318589633,2.5,46.1
31073,"Gosper County, Nebraska",NE,2017,61769.0,5.7,24.1,4.406805557071297,4.6,49.5
31151,"Saline County, Nebraska",NE,2017,50932.0,11.6,13.4,24.953794108988415,2.8,36.0
31153,"Sarpy County, Nebraska",NE,2017,75752.0,5.3,39.5,735.7717943225774,3.3,34.2
31173,"Thurston County, Nebraska",NE,2017,44701.0,30.5,16.0,17.925017277125086,15.4,28.1
31177,"Washington County, Nebraska",NE,2017,66485.0,9.8,30.8,52.34936159627856,1.7,41.2
31015,"Boyd County, Nebraska",NE,2017,48750.0,9.8,20.2,3.7949012381119953,1.6,52.1
31031,"Cherry County, Nebraska",NE,2017,53226.0,9.0,20.1,0.9717758835157483,2.6,43.8
31053,"Dodge County, Nebraska",NE,2017,51748.0,13.2,19.0,69.1330209595382,4.4,39.1
31059,"Fillmore County, Nebraska",NE,2017,56750.0,9.9,19.2,9.738064657412348,2.5,47.5
31069,"Garden County, Nebraska",NE,2017,48125.0,11.7,24.2,1.121753994013012,1.4,51.7
31091,"Hooker County, Nebraska",NE,2017,41607.0,17.4,25.6,0.9484719063730657,1.0,58.0
31123,"Morrill County, Nebraska",NE,2017,44201.0,9.4,18.9,3.4430768733800226,3.7,42.9
31127,"Nemaha County, Nebraska",NE,2017,55536.0,11.5,28.0,17.28374454129713,5.7,38.0
31159,"Seward County, Nebraska",NE,2017,63095.0,9.2,28.1,29.82867542831143,2.5,38.3
31171,"Thomas County, Nebraska",NE,2017,53173.0,12.4,29.0,0.9023586222962571,1.9,42.1
31043,"Dakota County, Nebraska",NE,2017,52401.0,16.8,12.6,77.68015256777005,7.3,33.8
31181,"Webster County, Nebraska",NE,2017,43831.0,11.3,22.8,6.256598824517797,2.1,46.1
31003,"Antelope County, Nebraska",NE,2017,46949.0,11.5,18.6,7.473543353201339,1.9,45.9
31029,"Chase County, Nebraska",NE,2017,54568.0,8.0,19.4,4.25192219753829,2.3,44.4
31023,"Butler County, Nebraska",NE,2017,52448.0,7.8,18.7,13.8572354259668,4.4,43.5
31035,"Clay County, Nebraska",NE,2017,54167.0,11.1,17.8,10.945518785089352,3.0,43.5
31005,"Arthur County, Nebraska",NE,2017,41250.0,10.9,29.9,0.5886860415687853,0.6,43.3
31041,"Custer County, Nebraska",NE,2017,48836.0,11.9,21.7,4.20718482804355,2.5,43.5
31061,"Franklin County, Nebraska",NE,2017,49453.0,13.3,20.0,5.2429942898425885,2.6,50.7
31067,"Gage County, Nebraska",NE,2017,52223.0,9.1,20.3,25.405743774524023,3.2,44.2
31081,"Hamilton County, Nebraska",NE,2017,61944.0,7.2,25.7,16.876648650642856,2.0,42.3
31095,"Jefferson County, Nebraska",NE,2017,46576.0,10.6,14.7,12.760927289372793,2.1,45.7
31099,"Kearney County, Nebraska",NE,2017,53207.0,9.4,22.3,12.682012153191422,3.4,40.6
31101,"Keith County, Nebraska",NE,2017,45078.0,13.1,22.0,7.656271191548999,2.8,49.7
31115,"Loup County, Nebraska",NE,2017,58625.0,8.9,22.9,0.9529369801657792,0.7,52.8
31119,"Madison County, Nebraska",NE,2017,49865.0,16.0,20.4,61.23061985044236,3.2,36.9
31135,"Perkins County, Nebraska",NE,2017,58125.0,4.8,22.9,3.2876228471674254,1.1,43.3
31137,"Phelps County, Nebraska",NE,2017,56408.0,7.1,26.0,16.975119954056208,0.7,42.1
31155,"Saunders County, Nebraska",NE,2017,65015.0,9.0,26.5,27.977322252606392,2.2,41.0
31157,"Scotts Bluff County, Nebraska",NE,2017,47975.0,13.2,22.1,49.36263534196494,5.2,39.5
31179,"Wayne County, Nebraska",NE,2017,58093.0,13.5,32.4,21.243305728399967,2.0,31.7
31103,"Keya Paha County, Nebraska",NE,2017,48864.0,7.7,20.6,0.9313443956350992,1.2,50.2
31105,"Kimball County, Nebraska",NE,2017,43017.0,11.4,17.5,3.874185612148639,6.0,46.0
31107,"Knox County, Nebraska",NE,2017,48072.0,12.3,20.8,7.664805497441005,3.1,47.2
31111,"Lincoln County, Nebraska",NE,2017,55875.0,12.6,22.2,13.871707473070893,2.7,40.4
31121,"Merrick County, Nebraska",NE,2017,53536.0,10.0,17.6,16.067430257830026,3.3,43.5
31139,"Pierce County, Nebraska",NE,2017,55417.0,6.8,22.5,12.5163759553004,3.8,41.7
31165,"Sioux County, Nebraska",NE,2017,45375.0,12.4,26.6,0.6077256641193155,0.0,51.6
31021,"Burt County, Nebraska",NE,2017,50174.0,12.3,19.1,13.316083045489497,3.5,46.6
31025,"Cass County, Nebraska",NE,2017,68284.0,6.3,26.8,45.77579138310604,2.8,41.9
31039,"Cuming County, Nebraska",NE,2017,50734.0,8.0,21.2,15.843385531145161,2.6,44.0
31051,"Dixon County, Nebraska",NE,2017,57036.0,10.3,18.8,12.108546344332192,3.3,42.2
31057,"Dundy County, Nebraska",NE,2017,44653.0,10.5,21.1,2.1931589099663142,3.6,43.6
31075,"Grant County, Nebraska",NE,2017,45833.0,21.1,23.0,0.8777518227507609,4.5,48.6
31077,"Greeley County, Nebraska",NE,2017,47218.0,9.8,17.3,4.275101744262571,1.7,45.9
31079,"Hall County, Nebraska",NE,2017,53807.0,13.5,19.8,112.06830286059409,5.4,35.8
31085,"Hayes County, Nebraska",NE,2017,44946.0,9.0,17.2,1.3420992844941955,1.6,42.7
31131,"Otoe County, Nebraska",NE,2017,54605.0,10.0,21.4,25.7851685334858,3.0,41.7
31145,"Red Willow County, Nebraska",NE,2017,42882.0,11.7,18.7,15.160263651908075,4.9,40.8
31027,"Cedar County, Nebraska",NE,2017,57208.0,9.7,18.4,11.565105559788394,1.6,44.1
31045,"Dawes County, Nebraska",NE,2017,46146.0,14.3,37.0,6.42513450745529,1.0,34.0
31097,"Johnson County, Nebraska",NE,2017,49564.0,10.1,17.3,13.827029183008708,2.2,41.1
31033,"Cheyenne County, Nebraska",NE,2017,58770.0,10.9,26.3,8.371181463669139,2.5,40.7
31047,"Dawson County, Nebraska",NE,2017,51238.0,13.7,15.8,23.616590938928532,4.2,35.8
31071,"Garfield County, Nebraska",NE,2017,46509.0,7.2,19.5,3.4391302056803608,1.9,51.4
31117,"McPherson County, Nebraska",NE,2017,60714.0,16.0,25.2,0.5027611128244817,0.0,48.5
31125,"Nance County, Nebraska",NE,2017,45428.0,11.7,18.3,8.082011240992939,2.0,45.4
31133,"Pawnee County, Nebraska",NE,2017,42176.0,20.5,15.9,6.2726903671054925,2.7,50.1
31167,"Stanton County, Nebraska",NE,2017,57534.0,9.5,17.6,14.078314718153075,3.1,41.0
31175,"Valley County, Nebraska",NE,2017,50270.0,11.5,20.3,7.484439687948855,1.5,46.0
31183,"Wheeler County, Nebraska",NE,2017,49706.0,2.6,19.1,1.4708362382059275,0.4,50.2
39029,"Columbiana County, Ohio",OH,2018,46306.0,14.6,14.8,195.52486572153174,6.7,44.0
39051,"Fulton County, Ohio",OH,2018,60231.0,9.4,17.2,104.34162788231261,4.8,40.8
39053,"Gallia County, Ohio",OH,2018,42113.0,22.5,15.3,64.7225258825799,5.2,40.6
39099,"Mahoning County, Ohio",OH,2018,44682.0,17.6,24.1,561.5327785986468,8.0,43.5
39145,"Scioto County, Ohio",OH,2018,39731.0,23.6,15.0,125.17844119020889,7.9,39.9
39117,"Morrow County, Ohio",OH,2018,56010.0,10.2,13.5,86.11935962022386,3.6,41.7
39135,"Preble County, Ohio",OH,2018,55374.0,11.6,15.8,97.13454620886037,4.9,42.6
39003,"Allen County, Ohio",OH,2018,50552.0,14.8,17.8,257.4668670583413,6.0,39.0
39033,"Crawford County, Ohio",OH,2018,42892.0,15.0,14.8,104.58552562807067,5.3,43.0
39059,"Guernsey County, Ohio",OH,2018,43975.0,20.2,14.2,75.20095585672871,7.0,42.5
39107,"Mercer County, Ohio",OH,2018,59417.0,6.9,16.7,88.23930093610727,2.6,39.9
39023,"Clark County, Ohio",OH,2018,48502.0,15.8,18.6,340.6546612678487,7.3,41.1
39093,"Lorain County, Ohio",OH,2018,56965.0,13.7,24.0,625.2609390544221,6.3,41.8
39113,"Montgomery County, Ohio",OH,2018,49314.0,17.4,27.4,1153.2087282784692,7.2,39.3
39165,"Warren County, Ohio",OH,2018,83330.0,4.6,42.3,564.3965154311992,3.6,39.3
39007,"Ashtabula County, Ohio",OH,2018,44823.0,20.3,14.1,139.78153082255682,7.3,42.4
39105,"Meigs County, Ohio",OH,2018,43591.0,22.4,12.8,53.84769194284147,8.3,43.6
39021,"Champaign County, Ohio",OH,2018,57103.0,11.0,14.9,90.59439752534448,6.0,42.4
39057,"Greene County, Ohio",OH,2018,67109.0,12.2,39.0,400.93674663107316,5.5,38.1
39087,"Lawrence County, Ohio",OH,2018,44372.0,18.6,14.3,133.7074017463878,6.2,41.6
39115,"Morgan County, Ohio",OH,2018,41731.0,19.1,11.3,35.305192279060385,5.0,44.3
39175,"Wyandot County, Ohio",OH,2018,52940.0,9.5,15.7,54.33310640264059,3.8,42.1
39043,"Erie County, Ohio",OH,2018,52270.0,12.0,22.7,299.00353379389384,5.4,44.8
39091,"Logan County, Ohio",OH,2018,55150.0,13.4,16.0,98.8144102803453,4.9,40.8
39153,"Summit County, Ohio",OH,2018,55448.0,13.1,32.1,1312.5464821351136,5.6,40.9
39149,"Shelby County, Ohio",OH,2018,61042.0,9.1,17.4,119.69025788949554,4.5,39.4
39171,"Williams County, Ohio",OH,2018,49491.0,13.7,15.0,87.80487804878048,4.4,41.2
39159,"Union County, Ohio",OH,2018,82775.0,6.9,33.0,128.9006135367184,2.5,38.4
39131,"Pike County, Ohio",OH,2018,43729.0,19.4,13.8,64.08165675635162,8.4,40.8
39125,"Paulding County, Ohio",OH,2018,51933.0,10.3,14.1,45.31799680622426,4.6,42.0
39061,"Hamilton County, Ohio",OH,2018,54976.0,16.2,37.1,2003.0167214675623,6.1,36.8
39049,"Franklin County, Ohio",OH,2018,58762.0,16.3,39.3,2395.364911338293,5.2,34.0
39101,"Marion County, Ohio",OH,2018,45464.0,16.0,13.1,161.8202800354626,6.7,41.3
39157,"Tuscarawas County, Ohio",OH,2018,51170.0,13.2,15.8,163.0733059682158,4.1,41.0
39169,"Wayne County, Ohio",OH,2018,56348.0,12.4,21.9,209.4634176236371,3.9,38.5
39015,"Brown County, Ohio",OH,2018,52356.0,15.9,14.2,89.22403139254365,5.6,41.8
39017,"Butler County, Ohio",OH,2018,63358.0,13.0,29.8,810.8778969570698,5.1,36.5
39067,"Harrison County, Ohio",OH,2018,48462.0,17.0,10.1,38.045788169442574,5.6,46.0
39083,"Knox County, Ohio",OH,2018,55131.0,14.2,22.8,116.48927971318689,5.3,38.9
39089,"Licking County, Ohio",OH,2018,62715.0,11.4,26.2,252.4709602638817,4.9,39.7
39139,"Richland County, Ohio",OH,2018,47346.0,14.3,17.8,244.98664248920193,6.5,41.3
39163,"Vinton County, Ohio",OH,2018,42114.0,20.9,11.5,31.79503346590358,9.8,42.2
39019,"Carroll County, Ohio",OH,2018,52394.0,13.1,13.6,69.8863693957609,4.6,45.3
39063,"Hancock County, Ohio",OH,2018,55644.0,11.6,26.7,142.45518279772267,4.3,39.2
39025,"Clermont County, Ohio",OH,2018,64822.0,9.5,28.0,449.0365918331271,4.2,39.8
39045,"Fairfield County, Ohio",OH,2018,66175.0,9.4,27.2,303.1732971161758,4.4,39.3
39039,"Defiance County, Ohio",OH,2018,57665.0,10.8,16.7,93.0343905699356,4.6,40.6
39071,"Highland County, Ohio",OH,2018,43297.0,20.9,12.6,77.75853215786391,6.5,40.4
39069,"Henry County, Ohio",OH,2018,59083.0,9.7,18.0,65.66188312780943,4.2,41.3
39081,"Jefferson County, Ohio",OH,2018,44819.0,18.1,15.3,163.88646587801745,8.0,44.8
39133,"Portage County, Ohio",OH,2018,56618.0,13.1,28.7,333.6937454478309,6.3,37.9
39137,"Putnam County, Ohio",OH,2018,62001.0,6.7,20.3,70.39565303889387,2.9,40.0
39013,"Belmont County, Ohio",OH,2018,49361.0,13.6,16.2,128.67604913864548,6.1,44.5
39027,"Clinton County, Ohio",OH,2018,51354.0,13.0,18.7,102.50262397518172,6.1,39.9
39047,"Fayette County, Ohio",OH,2018,46478.0,17.0,16.1,70.4915087816006,6.0,40.7
39127,"Perry County, Ohio",OH,2018,48811.0,19.4,12.3,88.2127991292709,7.5,39.9
39129,"Pickaway County, Ohio",OH,2018,62214.0,11.7,18.6,114.55864397040868,4.1,39.4
39097,"Madison County, Ohio",OH,2018,65264.0,10.2,16.9,94.43254174412962,4.8,40.7
39119,"Muskingum County, Ohio",OH,2018,45276.0,16.3,15.5,129.5260222768627,6.6,40.2
39143,"Sandusky County, Ohio",OH,2018,51701.0,13.6,16.0,145.25310719517154,5.0,41.8
39161,"Van Wert County, Ohio",OH,2018,52754.0,11.1,16.2,69.12134913845779,4.4,40.9
39167,"Washington County, Ohio",OH,2018,48572.0,15.1,19.2,96.00236718599182,4.0,44.1
39011,"Auglaize County, Ohio",OH,2018,61758.0,8.7,18.9,114.0641972355925,3.5,41.3
39037,"Darke County, Ohio",OH,2018,52691.0,10.1,14.7,86.49695202490545,4.7,41.8
39123,"Ottawa County, Ohio",OH,2018,57918.0,10.4,22.4,159.82866386079527,4.7,49.0
39065,"Hardin County, Ohio",OH,2018,48773.0,16.7,16.6,67.06996821076581,5.9,35.5
39079,"Jackson County, Ohio",OH,2018,45340.0,19.6,15.3,77.38098070471794,10.5,40.1
39077,"Huron County, Ohio",OH,2018,51559.0,13.6,13.6,118.75638658142422,4.9,39.6
39009,"Athens County, Ohio",OH,2018,37778.0,30.6,29.7,130.91787055936337,7.7,28.9
39001,"Adams County, Ohio",OH,2018,36894.0,22.6,12.9,47.74676641455662,7.1,42.0
39103,"Medina County, Ohio",OH,2018,74243.0,6.4,33.3,420.5804611610172,3.2,41.9
39095,"Lucas County, Ohio",OH,2018,46924.0,19.1,26.3,1272.96467380904,7.5,37.9
39121,"Noble County, Ohio",OH,2018,47456.0,15.4,10.3,36.28785061756932,4.8,49.7
39147,"Seneca County, Ohio",OH,2018,49936.0,14.7,15.2,100.67583017861227,4.9,39.4
39151,"Stark County, Ohio",OH,2018,52190.0,13.9,22.8,649.2225322242792,6.0,41.9
39031,"Coshocton County, Ohio",OH,2018,44491.0,16.4,12.5,64.84889749427292,6.2,41.4
39041,"Delaware County, Ohio",OH,2018,104322.0,4.6,54.4,444.565798707878,2.7,38.6
39055,"Geauga County, Ohio",OH,2018,79956.0,6.1,38.1,234.72586878374025,2.9,44.6
39073,"Hocking County, Ohio",OH,2018,50000.0,13.6,14.8,67.62802332508205,5.9,42.9
39085,"Lake County, Ohio",OH,2018,63475.0,8.3,27.9,1003.4108256640642,4.4,43.7
39141,"Ross County, Ohio",OH,2018,48403.0,17.9,16.6,111.8032520466767,7.6,40.9
39035,"Cuyahoga County, Ohio",OH,2018,48435.0,18.1,31.9,2742.2415471193826,8.3,40.3
39075,"Holmes County, Ohio",OH,2018,62111.0,11.1,8.9,103.78077290753693,2.2,31.3
39109,"Miami County, Ohio",OH,2018,57544.0,9.4,22.6,257.7972601661415,4.6,41.6
39111,"Monroe County, Ohio",OH,2018,43956.0,16.6,11.9,30.91790407769632,6.5,46.3
39155,"Trumbull County, Ohio",OH,2018,45975.0,17.5,18.5,326.4741522825558,5.2,44.2
39173,"Wood County, Ohio",OH,2018,59789.0,13.3,33.1,210.5379138702642,4.8,34.8
39005,"Ashland County, Ohio",OH,2018,52730.0,13.3,21.1,126.42705331369521,4.1,40.3
51095,"James City County, Virginia",VA,2018,83048.0,7.8,49.6,521.1106269940548,4.0,46.4
51167,"Russell County, Virginia",VA,2018,39482.0,19.5,13.5,57.880909943318606,6.8,45.4
51173,"Smyth County, Virginia",VA,2018,40425.0,19.2,14.3,68.79984051036682,5.8,44.9
51540,"Charlottesville city, Virginia",VA,2018,58933.0,24.6,52.6,4591.70326988775,4.1,31.3
51031,"Campbell County, Virginia",VA,2018,50258.0,11.8,22.5,109.63678963130481,3.7,42.8
51087,"Henrico County, Virginia",VA,2018,68572.0,10.0,42.9,1393.5679897293248,5.3,38.5
51099,"King George County, Virginia",VA,2018,87321.0,5.7,34.6,144.13120448927785,4.0,37.3
51103,"Lancaster County, Virginia",VA,2018,50739.0,9.2,30.9,81.04661455598396,3.4,56.7
51105,"Lee County, Virginia",VA,2018,32718.0,24.0,11.4,55.43229102067629,10.3,44.4
51115,"Mathews County, Virginia",VA,2018,67009.0,10.8,28.0,102.38502636449348,2.7,52.9
