fips,year,per_capita_income,gdp_thousands
13097,2022,43722.0,5578283.0
13097,2023,45406.0,5766135.0
13097,2024,47602.0,6119327.0
13113,2010,45140.0,3977474.0
13113,2011,47775.0,4011928.0
13113,2012,49932.0,4238190.0
13113,2013,49872.0,4189063.0
13113,2014,52470.0,4305638.0
13113,2015,55008.0,4564140.0
13113,2016,57635.0,4882058.0
13113,2017,59952.0,4962724.0
13113,2018,63975.0,5228356.0
13113,2019,64926.0,5404175.0
13113,2020,68949.0,5404832.0
13113,2021,74682.0,5671287.0
13113,2022,73749.0,5980128.0
13113,2023,77454.0,6136504.0
13113,2024,81159.0,6218168.0
13115,2010,30231.0,4019164.0
13115,2011,31197.0,4011067.0
13115,2012,31551.0,3908364.0
13115,2013,31806.0,3823133.0
13115,2014,33379.0,4011320.0
13115,2015,34754.0,4137921.0
13115,2016,35520.0,4312400.0
13115,2017,36171.0,4173443.0
13115,2018,37446.0,4148705.0
13115,2019,38731.0,4079777.0
13115,2020,40890.0,3922764.0
13115,2021,44294.0,4170405.0
13115,2022,44222.0,4271253.0
13115,2023,46734.0,4377026.0
13115,2024,48360.0,4445591.0
13185,2010,30426.0,4632847.0
13185,2011,30966.0,4555482.0
13185,2012,30432.0,4620540.0
13185,2013,31197.0,4640720.0
13185,2014,32399.0,4694667.0
13185,2015,33525.0,4717733.0
13185,2016,34443.0,4808687.0
13185,2017,35446.0,4903749.0
13185,2018,36823.0,5018476.0
13185,2019,37709.0,5114127.0
13185,2020,41465.0,5056514.0
13185,2021,44360.0,5295626.0
13185,2022,43910.0,5275378.0
13185,2023,45775.0,5264164.0
13185,2024,47701.0,5436352.0
13217,2010,26665.0,2266889.0
13217,2011,27961.0,2358184.0
13217,2012,28293.0,2405525.0
13217,2013,29136.0,2518576.0
13217,2014,29804.0,2543352.0
13217,2015,31197.0,2677183.0
13217,2016,31969.0,2769785.0
13217,2017,32810.0,2856886.0
13217,2018,33990.0,2974896.0
13217,2019,34981.0,3105531.0
13217,2020,38582.0,3081964.0
13217,2021,42137.0,3078265.0
13217,2022,42038.0,3121984.0
13217,2023,44097.0,3322671.0
13217,2024,46189.0,3507598.0
17031,2010,44003.0,354506833.0
17031,2011,45549.0,360813785.0
17031,2012,48196.0,370659866.0
17031,2013,49022.0,374240842.0
17031,2014,52030.0,381752585.0
17031,2015,54741.0,390285510.0
17031,2016,55262.0,393413305.0
17031,2017,57233.0,397830564.0
17031,2018,61322.0,407601050.0
17031,2019,63007.0,413294372.0
17031,2020,67163.0,385725911.0
17031,2021,72586.0,408897557.0
17031,2022,72949.0,420680170.0
17031,2023,77018.0,427072176.0
17031,2024,79964.0,432556656.0
17037,2010,31397.0,3757225.0
17037,2011,34050.0,3873829.0
17037,2012,34187.0,3830317.0
17037,2013,36219.0,4017181.0
17037,2014,36474.0,3999125.0
17037,2015,37753.0,4016177.0
17037,2016,38743.0,4087788.0
17037,2017,40146.0,4077312.0
17037,2018,41722.0,4149597.0
17037,2019,43388.0,4144447.0
17037,2020,46681.0,4160948.0
17037,2021,50576.0,4354984.0
17037,2022,50823.0,4220572.0
17037,2023,53097.0,4284262.0
17037,2024,55006.0,4287257.0
17097,2010,57177.0,56032732.0
17097,2011,60824.0,55971626.0
17097,2012,66096.0,58600620.0
17097,2013,65027.0,58171430.0
17097,2014,67720.0,59967704.0
17097,2015,71189.0,62047829.0
17097,2016,71550.0,60961129.0
17097,2017,73091.0,61104141.0
17097,2018,77289.0,62861254.0
17097,2019,78646.0,62800361.0
17097,2020,81230.0,61626289.0
17097,2021,89831.0,64699425.0
17097,2022,93358.0,63608569.0
17097,2023,99641.0,64196978.0
17097,2024,103546.0,65290037.0
17115,2010,39050.0,7044818.0
17115,2011,41236.0,7207010.0
17115,2012,41268.0,7089921.0
17115,2013,42308.0,7732591.0
17115,2014,43643.0,8026261.0
17115,2015,43479.0,8271381.0
17115,2016,43802.0,7735514.0
17115,2017,44738.0,6950487.0
17115,2018,47184.0,6752927.0
17115,2019,47288.0,6470128.0
17115,2020,51670.0,6343027.0
17115,2021,56207.0,6873878.0
17115,2022,57306.0,6856620.0
17115,2023,59988.0,6992962.0
17115,2024,61375.0,7025649.0
18003,2010,34668.0,16741308.0
18003,2011,36735.0,16883846.0
18003,2012,38240.0,17590709.0
18003,2013,38045.0,17504517.0
18003,2014,39960.0,18901208.0
18003,2015,41810.0,19718558.0
18003,2016,42526.0,20276889.0
18003,2017,43508.0,21046574.0
18003,2018,45677.0,21752088.0
18003,2019,46877.0,21889821.0
18003,2020,50172.0,20302115.0
18003,2021,56379.0,21627943.0
18003,2022,58206.0,22280803.0
18003,2023,60362.0,22393127.0
18003,2024,62717.0,22994824.0
18039,2010,30580.0,10437631.0
18039,2011,32386.0,10276136.0
18039,2012,34752.0,10537086.0
18039,2013,35789.0,11523103.0
18039,2014,38305.0,12529679.0
18039,2015,39803.0,13572433.0
18039,2016,41334.0,14813421.0
18039,2017,44498.0,16441996.0
18039,2018,45823.0,16607681.0
18039,2019,45616.0,16078429.0
18039,2020,48715.0,15754863.0
18039,2021,57102.0,19410136.0
18039,2022,58363.0,19835710.0
18039,2023,58040.0,17753329.0
18039,2024,60348.0,17756181.0
18057,2010,54663.0,13797591.0
18057,2011,57919.0,13809446.0
18057,2012,60553.0,14430614.0
18057,2013,61179.0,15267042.0
18057,2014,64079.0,16894535.0
18057,2015,66743.0,17941772.0
18057,2016,68873.0,18549798.0
18057,2017,71152.0,19277474.0
18057,2018,74318.0,20059768.0
18057,2019,76869.0,20797822.0
18057,2020,79489.0,20050378.0
18057,2021,90406.0,21943483.0
18057,2022,93725.0,22806071.0
18057,2023,99287.0,23612902.0
18057,2024,104283.0,24904099.0
18141,2010,34891.0,12217919.0
18141,2011,36893.0,12311116.0
18141,2012,38535.0,12540545.0
18141,2013,38849.0,12803556.0
18141,2014,40586.0,13369400.0
18141,2015,43079.0,13520362.0
18141,2016,43031.0,13473950.0
18141,2017,44977.0,13648464.0
18141,2018,46952.0,14266887.0
18141,2019,47288.0,14604895.0
18141,2020,50411.0,13794245.0
18141,2021,55841.0,14551550.0
18141,2022,56225.0,14751547.0
18141,2023,56869.0,15118595.0
18141,2024,59030.0,15366920.0
19013,2010,34930.0,7774631.0
19013,2011,37115.0,7672459.0
19013,2012,38601.0,9533604.0
19013,2013,38319.0,8285592.0
19013,2014,39606.0,9423913.0
19013,2015,40291.0,8707635.0
19013,2016,40504.0,7737545.0
19013,2017,41774.0,7815015.0
19013,2018,44558.0,7974022.0
19013,2019,45136.0,7872282.0
19013,2020,49242.0,7712598.0
19013,2021,52556.0,8164033.0
19013,2022,53193.0,7908976.0
19013,2023,55508.0,7778364.0
19013,2024,56987.0,7574396.0
19049,2010,49170.0,3497386.0
19049,2011,51263.0,3839175.0
19049,2012,53306.0,4414774.0
19049,2013,55042.0,4456276.0
19049,2014,57402.0,4854779.0
19049,2015,60327.0,5193176.0
19049,2016,60470.0,5379683.0
19049,2017,62492.0,5242758.0
19049,2018,65276.0,5293956.0
19049,2019,67300.0,5940730.0
19049,2020,70079.0,6514851.0
19049,2021,77851.0,7071880.0
19049,2022,79169.0,7784145.0
19049,2023,82661.0,8239465.0
19049,2024,85124.0,8550013.0
19103,2010,40436.0,8172943.0
19103,2011,43119.0,8515030.0
19103,2012,44414.0,8606565.0
19103,2013,44839.0,8955883.0
19103,2014,46622.0,9161769.0
19103,2015,47619.0,9019736.0
19103,2016,48965.0,9163390.0
19103,2017,50640.0,9669021.0
19103,2018,53440.0,9700996.0
19103,2019,54043.0,9625859.0
19103,2020,56241.0,9368536.0
19103,2021,60982.0,9680610.0
19103,2022,60853.0,9608045.0
19103,2023,63713.0,9723176.0
19103,2024,66028.0,9887747.0
19113,2010,41819.0,14823363.0
19113,2011,43341.0,15300524.0
19113,2012,45335.0,15199004.0
19113,2013,44986.0,14919334.0
19113,2014,46885.0,15672628.0
19113,2015,48329.0,16306995.0
19113,2016,49162.0,16867139.0
19113,2017,49977.0,16867116.0
19113,2018,51767.0,17176185.0
19113,2019,52628.0,16813500.0
19113,2020,55615.0,16589410.0
19113,2021,59784.0,17728784.0
19113,2022,60886.0,17591539.0
19113,2023,63901.0,17360484.0
19113,2024,66525.0,17575215.0
19153,2010,42560.0,33075806.0
19153,2011,43289.0,32854550.0
19153,2012,45781.0,34748904.0
19153,2013,44957.0,33765554.0
19153,2014,47386.0,38497710.0
19153,2015,49231.0,42192632.0
19153,2016,50228.0,43847649.0
19153,2017,51147.0,43240294.0
19153,2018,52401.0,43303726.0
19153,2019,53702.0,44891497.0
19153,2020,57449.0,45811649.0
19153,2021,61855.0,50420264.0
19153,2022,63676.0,49240656.0
19153,2023,67094.0,48962248.0
19153,2024,69800.0,50518845.0
19155,2010,34040.0,4199866.0
19155,2011,35866.0,4146566.0
19155,2012,38384.0,4371208.0
19155,2013,38626.0,4389330.0
19155,2014,39213.0,4395194.0
19155,2015,41734.0,4461011.0
19155,2016,41580.0,4453949.0
19155,2017,42104.0,4349095.0
19155,2018,44268.0,4510550.0
19155,2019,44885.0,4346909.0
19155,2020,47687.0,4097120.0
19155,2021,51528.0,4322099.0
19155,2022,55698.0,4474506.0
19155,2023,58548.0,4610420.0
19155,2024,62836.0,4836746.0
19163,2010,44113.0,8486992.0
19163,2011,46639.0,8759005.0
19163,2012,47366.0,9187307.0
19163,2013,46798.0,9094322.0
19163,2014,47756.0,9163602.0
19163,2015,48646.0,9382416.0
19163,2016,49571.0,9241902.0
19163,2017,51789.0,9505890.0
19163,2018,53002.0,9402538.0
19163,2019,53633.0,9584086.0
19163,2020,56450.0,9434663.0
19163,2021,61618.0,9813086.0
19163,2022,63006.0,9974532.0
19163,2023,66543.0,10270984.0
19163,2024,70007.0,10565169.0
29047,2010,39933.0,10697796.0
29047,2011,39935.0,10040959.0
29047,2012,40403.0,9850944.0
29047,2013,41584.0,10514270.0
29047,2014,43153.0,11323738.0
29047,2015,45289.0,12070539.0
29047,2016,45614.0,11382762.0
29047,2017,46374.0,12224029.0
29047,2018,47465.0,12288776.0
29047,2019,49112.0,12693531.0
29047,2020,52801.0,12734636.0
29047,2021,55861.0,13174353.0
29047,2022,56764.0,13766841.0
29047,2023,59761.0,14090999.0
29047,2024,62130.0,14182365.0
29077,2010,34413.0,14909002.0
29077,2011,35169.0,14683433.0
29077,2012,36410.0,14875504.0
29077,2013,36104.0,14966445.0
29077,2014,37282.0,15441001.0
29077,2015,39348.0,16076813.0
29077,2016,39785.0,16073372.0
29077,2017,41628.0,16310159.0
29077,2018,43031.0,16580105.0
29077,2019,44825.0,17098338.0
29077,2020,47912.0,16721476.0
29077,2021,51452.0,18079421.0
29077,2022,52534.0,18076126.0
29077,2023,55372.0,18187474.0
29077,2024,58023.0,18673850.0
29099,2010,33167.0,5100118.0
29099,2011,34459.0,5147228.0
29099,2012,35377.0,5159695.0
29099,2013,36052.0,5297648.0
29099,2014,37270.0,5251618.0
29099,2015,38558.0,5205820.0
29099,2016,39612.0,5238872.0
29099,2017,40661.0,5262197.0
29099,2018,41985.0,5268911.0
29099,2019,43868.0,5283074.0
29099,2020,46287.0,5237718.0
29099,2021,50019.0,5459308.0
29099,2022,51770.0,5202861.0
29099,2023,54725.0,5063537.0
29099,2024,56907.0,5200859.0
31053,2010,36452.0,1723541.0
31053,2011,39910.0,1814781.0
31053,2012,39400.0,1769864.0
31053,2013,40618.0,1829057.0
31053,2014,40922.0,1831738.0
31053,2015,44473.0,1874541.0
31053,2016,42602.0,1875750.0
31053,2017,43853.0,1962272.0
31053,2018,45123.0,2050265.0
31053,2019,47397.0,2015181.0
31053,2020,50513.0,2109527.0
31053,2021,57160.0,2320087.0
31053,2022,61682.0,2321044.0
31053,2023,61721.0,2328030.0
31053,2024,62469.0,2366379.0
31079,2010,34090.0,3293397.0
31079,2011,36212.0,3297387.0
31079,2012,37044.0,3424578.0
31079,2013,36927.0,3553137.0
31079,2014,37539.0,3399158.0
31079,2015,39175.0,3409423.0
31079,2016,39281.0,3479144.0
31079,2017,40494.0,3450115.0
31079,2018,41684.0,3513092.0
31079,2019,43087.0,3488845.0
31079,2020,46741.0,3479000.0
31079,2021,53297.0,3859830.0
31079,2022,55627.0,3853911.0
31079,2023,59476.0,3972935.0
31079,2024,61566.0,4029101.0
31109,2010,38732.0,15614712.0
31109,2011,40273.0,15575904.0
31109,2012,41953.0,15762713.0
31109,2013,41506.0,16067331.0
31109,2014,42675.0,16905272.0
31109,2015,44475.0,17507054.0
31109,2016,44771.0,17865702.0
31109,2017,46507.0,18813151.0
31109,2018,48483.0,19150143.0
31109,2019,50392.0,19582554.0
31109,2020,53475.0,19435359.0
31109,2021,59552.0,20350152.0
31109,2022,61748.0,21608253.0
31109,2023,65394.0,22104379.0
31109,2024,68273.0,22760411.0
31153,2010,40493.0,6637965.0
31153,2011,41853.0,6729445.0
31153,2012,42831.0,6977303.0
31153,2013,43239.0,7023250.0
31153,2014,44207.0,7292050.0
31153,2015,46291.0,7662136.0
31153,2016,46947.0,8003086.0
31153,2017,48042.0,8360537.0
31153,2018,50199.0,8825941.0
31153,2019,51758.0,8995632.0
31153,2020,54590.0,9233990.0
31153,2021,60133.0,9936450.0
31153,2022,62831.0,9704285.0
31153,2023,65568.0,10146929.0
31153,2024,67847.0,10468075.0
31157,2010,33596.0,1464108.0
31157,2011,36444.0,1562921.0
31157,2012,38255.0,1619764.0
31157,2013,38835.0,1578708.0
31157,2014,40869.0,1682966.0
31157,2015,42416.0,1724260.0
31157,2016,42025.0,1829668.0
31157,2017,41924.0,1736915.0
31157,2018,43396.0,1740591.0
31157,2019,45638.0,1725304.0
31157,2020,49526.0,1719882.0
31157,2021,52422.0,1721643.0
31157,2022,53047.0,1694937.0
31157,2023,57550.0,1770452.0
31157,2024,60200.0,1818233.0
32003,2010,35709.0,99797887.0
32003,2011,37041.0,101509866.0
32003,2012,38947.0,100305368.0
32003,2013,38510.0,102677690.0
32003,2014,40425.0,104183499.0
32003,2015,42871.0,108812755.0
32003,2016,43663.0,112331243.0
32003,2017,45586.0,116332382.0
