fips,year,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments
39127,2022,6155.0,284658381.0,46249.0,32.0,591.0
39129,2010,13787.0,515430701.0,37386.0,,876.0
39129,2011,13630.0,538558032.0,39513.0,,888.0
39129,2012,13518.0,526064588.0,38915.0,,875.0
39129,2013,13838.0,537157823.0,38819.0,,872.0
39129,2014,13584.0,542332493.0,39925.0,,886.0
39129,2015,13773.0,560365572.0,40686.0,,902.0
39129,2016,13568.0,560945733.0,41344.0,,907.0
39129,2017,13646.0,600520326.0,44006.0,,907.0
39129,2018,14033.0,634631763.0,45223.0,,930.0
39129,2019,13913.0,637993905.0,45858.0,,958.0
39129,2020,13465.0,661278238.0,49111.0,,985.0
39129,2021,14301.0,728138668.0,50915.0,,1016.0
39129,2022,14841.0,805825517.0,54297.0,37.0,1052.0
39131,2010,9339.0,387009837.0,41442.0,,526.0
39131,2011,8695.0,372598360.0,42851.0,,525.0
39131,2012,8545.0,366044665.0,42835.0,,510.0
39131,2013,9037.0,416820591.0,46125.0,,503.0
39131,2014,9058.0,423449196.0,46748.0,,495.0
39131,2015,9236.0,431166853.0,46681.0,,502.0
39131,2016,9636.0,446483715.0,46337.0,,518.0
39131,2017,9725.0,465259817.0,47841.0,,521.0
39131,2018,9821.0,485444626.0,49428.0,,530.0
39131,2019,9689.0,484365693.0,49990.0,,544.0
39131,2020,9310.0,489438193.0,52570.0,,548.0
39131,2021,9615.0,515330834.0,53597.0,,548.0
39131,2022,10133.0,583385712.0,57576.0,23.0,572.0
39133,2010,49643.0,1856030214.0,37388.0,131.0,3225.0
39133,2011,50886.0,1953605158.0,38392.0,127.0,3237.0
39133,2012,51922.0,2058911077.0,39654.0,136.0,3238.0
39133,2013,52064.0,2089858812.0,40140.0,159.0,3207.0
39133,2014,53676.0,2191141706.0,40821.0,161.0,3187.0
39133,2015,54328.0,2301044420.0,42355.0,37.0,3234.0
39133,2016,54470.0,2287830847.0,42002.0,41.0,3263.0
39133,2017,54507.0,2377960724.0,43627.0,32.0,3320.0
39133,2018,54703.0,2446292517.0,44720.0,40.0,3344.0
39133,2019,55116.0,2529440333.0,45893.0,22.0,3378.0
39133,2020,51746.0,2501451175.0,48341.0,21.0,3388.0
39133,2021,52330.0,2702851715.0,51650.0,14.0,3505.0
39133,2022,54283.0,2876455676.0,52990.0,118.0,3663.0
39135,2010,10099.0,328317697.0,32510.0,,729.0
39135,2011,9907.0,320111252.0,32312.0,,730.0
39135,2012,10238.0,337254916.0,32941.0,,721.0
39135,2013,10329.0,340254241.0,32942.0,,719.0
39135,2014,10425.0,365324435.0,35043.0,,727.0
39135,2015,10446.0,360736172.0,34533.0,,731.0
39135,2016,10454.0,370836992.0,35473.0,,738.0
39135,2017,10802.0,390219062.0,36125.0,,749.0
39135,2018,10751.0,422376828.0,39287.0,,755.0
39135,2019,10632.0,437311601.0,41132.0,,759.0
39135,2020,10214.0,456252330.0,44667.0,,762.0
39135,2021,11002.0,524981016.0,47717.0,,776.0
39135,2022,11543.0,579062610.0,50165.0,44.0,787.0
39137,2010,10911.0,326537879.0,29927.0,,811.0
39137,2011,11331.0,348685196.0,30773.0,,829.0
39137,2012,11304.0,375667088.0,33233.0,,820.0
39137,2013,11387.0,389352155.0,34193.0,,810.0
39137,2014,11461.0,401760195.0,35054.0,,805.0
39137,2015,11549.0,423495384.0,36670.0,,804.0
39137,2016,11737.0,422283744.0,35980.0,,809.0
39137,2017,11759.0,437960262.0,37246.0,,807.0
39137,2018,11835.0,456481100.0,38570.0,,809.0
39137,2019,11923.0,470433483.0,39455.0,,818.0
39137,2020,11303.0,480818706.0,42537.0,,821.0
39137,2021,11894.0,516827768.0,43453.0,,839.0
39137,2022,12191.0,568892857.0,46666.0,28.0,846.0
39139,2010,50650.0,1676677863.0,33103.0,,2868.0
39139,2011,51434.0,1701680914.0,33085.0,,2826.0
39139,2012,50513.0,1724306895.0,34136.0,,2785.0
39139,2013,50273.0,1729888205.0,34410.0,,2740.0
39139,2014,50881.0,1802331013.0,35422.0,,2757.0
39139,2015,50603.0,1823297839.0,36031.0,,2712.0
39139,2016,50782.0,1846320770.0,36358.0,,2709.0
39139,2017,50121.0,1908879183.0,38086.0,,2735.0
39139,2018,50641.0,2002034146.0,39534.0,,2753.0
39139,2019,50079.0,2024050614.0,40417.0,5.0,2779.0
39139,2020,46601.0,2009853865.0,43129.0,,2795.0
39139,2021,47754.0,2146971291.0,44959.0,,2815.0
39139,2022,48078.0,2270382103.0,47223.0,163.0,2893.0
39141,2010,25185.0,985087707.0,39115.0,,1366.0
39141,2011,26316.0,1053868089.0,40047.0,,1356.0
39141,2012,26877.0,1083281379.0,40305.0,,1365.0
39141,2013,26391.0,1082460363.0,41017.0,,1366.0
39141,2014,27196.0,1132401867.0,41639.0,,1361.0
39141,2015,27742.0,1179878429.0,42531.0,,1360.0
39141,2016,27771.0,1167255259.0,42032.0,,1369.0
39141,2017,28146.0,1225084665.0,43526.0,,1372.0
39141,2018,29081.0,1293753970.0,44488.0,,1380.0
39141,2019,29507.0,1341737441.0,45472.0,,1421.0
39141,2020,27963.0,1343335771.0,48039.0,,1439.0
39141,2021,28725.0,1427973894.0,49711.0,,1450.0
39141,2022,29440.0,1585984339.0,53871.0,58.0,1480.0
39143,2010,25411.0,861485438.0,33902.0,,1434.0
39143,2011,25689.0,877345417.0,34152.0,,1440.0
39143,2012,25556.0,895253049.0,35031.0,,1443.0
39143,2013,25488.0,939800290.0,36872.0,,1425.0
39143,2014,25786.0,971910334.0,37691.0,,1417.0
39143,2015,26086.0,998505905.0,38277.0,,1417.0
39143,2016,25925.0,1000953096.0,38609.0,,1390.0
39143,2017,26256.0,1049763151.0,39982.0,,1395.0
39143,2018,26015.0,1070033197.0,41132.0,,1411.0
39143,2019,25564.0,1071051487.0,41898.0,,1406.0
39143,2020,23845.0,1064615438.0,44648.0,,1394.0
39143,2021,24786.0,1157869694.0,46714.0,,1456.0
39143,2022,24934.0,1225635145.0,49156.0,49.0,1460.0
39145,2010,23233.0,766066111.0,32974.0,,1483.0
39145,2011,23201.0,770698981.0,33218.0,,1493.0
39145,2012,23324.0,787773838.0,33775.0,,1503.0
39145,2013,22669.0,772411926.0,34073.0,,1447.0
39145,2014,23028.0,796147344.0,34574.0,,1440.0
39145,2015,23340.0,834291578.0,35745.0,,1426.0
39145,2016,23806.0,856307491.0,35971.0,,1425.0
39145,2017,23724.0,875523688.0,36905.0,,1429.0
39145,2018,23271.0,892880037.0,38369.0,,1422.0
39145,2019,23338.0,917536583.0,39316.0,,1431.0
39145,2020,22773.0,952451022.0,41824.0,,1412.0
39145,2021,23463.0,1049645500.0,44737.0,,1432.0
39145,2022,24081.0,1151985575.0,47838.0,57.0,1466.0
39147,2010,18563.0,590429864.0,31808.0,,1257.0
39147,2011,18792.0,603960460.0,32140.0,46.0,1255.0
39147,2012,18515.0,612157259.0,33063.0,52.0,1245.0
39147,2013,18306.0,607911895.0,33209.0,56.0,1211.0
39147,2014,18486.0,629386775.0,34047.0,59.0,1192.0
39147,2015,19025.0,657331449.0,34551.0,58.0,1176.0
39147,2016,19256.0,678650199.0,35244.0,56.0,1182.0
39147,2017,19360.0,700395347.0,36177.0,62.0,1159.0
39147,2018,19458.0,723305204.0,37174.0,67.0,1155.0
39147,2019,19581.0,746591545.0,38129.0,70.0,1172.0
39147,2020,18336.0,760912459.0,41499.0,64.0,1152.0
39147,2021,18574.0,809402116.0,43577.0,65.0,1172.0
39147,2022,18759.0,857508928.0,45712.0,62.0,1188.0
39149,2010,24843.0,1034811038.0,41653.0,,1067.0
39149,2011,25084.0,1055613231.0,42083.0,,1065.0
39149,2012,25666.0,1109390579.0,43225.0,,1051.0
39149,2013,26100.0,1148851457.0,44017.0,,1056.0
39149,2014,26258.0,1214655146.0,46258.0,,1047.0
39149,2015,27238.0,1293875728.0,47502.0,,1042.0
39149,2016,27233.0,1320173557.0,48477.0,,1035.0
39149,2017,27172.0,1340726434.0,49343.0,,1029.0
39149,2018,27427.0,1385116515.0,50503.0,,1027.0
39149,2019,27624.0,1417158865.0,51302.0,,1030.0
39149,2020,25854.0,1377796329.0,53292.0,,1053.0
39149,2021,26669.0,1465010892.0,54934.0,,1068.0
39149,2022,26917.0,1543543723.0,57345.0,46.0,1101.0
39151,2010,148817.0,5273145817.0,35434.0,,8744.0
39151,2011,151249.0,5584934412.0,36925.0,46.0,8764.0
39151,2012,154052.0,5774406968.0,37484.0,52.0,8799.0
39151,2013,155930.0,5924611806.0,37995.0,67.0,8781.0
39151,2014,158336.0,6190612879.0,39098.0,88.0,8730.0
39151,2015,158017.0,6243892201.0,39514.0,95.0,8604.0
39151,2016,158204.0,6217218019.0,39299.0,103.0,8610.0
39151,2017,159282.0,6511105024.0,40878.0,106.0,8570.0
39151,2018,160016.0,6741908179.0,42133.0,107.0,8608.0
39151,2019,159294.0,6898916485.0,43309.0,62.0,8673.0
39151,2020,149687.0,6854935642.0,45795.0,51.0,8679.0
39151,2021,152590.0,7322051754.0,47985.0,57.0,8925.0
39151,2022,154738.0,7825279392.0,50571.0,413.0,9166.0
39153,2010,252634.0,10661678274.0,42202.0,1129.0,14428.0
39153,2011,254006.0,10939743117.0,43069.0,1173.0,14378.0
39153,2012,255904.0,11332039471.0,44282.0,1214.0,14293.0
39153,2013,256668.0,11400750028.0,44418.0,1384.0,14132.0
39153,2014,260173.0,11894348576.0,45717.0,1389.0,14026.0
39153,2015,264051.0,12425391647.0,47057.0,1538.0,14085.0
39153,2016,266282.0,12698758023.0,47689.0,1781.0,14213.0
39153,2017,266989.0,12864802859.0,48185.0,1990.0,14321.0
39153,2018,266964.0,13221495421.0,49525.0,2208.0,14317.0
39153,2019,267461.0,13520192358.0,50550.0,1296.0,14489.0
39153,2020,251456.0,13556047596.0,53910.0,1225.0,14674.0
39153,2021,254952.0,14478953552.0,56791.0,1149.0,15095.0
39153,2022,258539.0,15218277563.0,58863.0,1164.0,15427.0
39155,2010,69719.0,2542971749.0,36475.0,65.0,4532.0
39155,2011,70706.0,2722508897.0,38505.0,64.0,4489.0
39155,2012,70217.0,2683699516.0,38220.0,,4404.0
39155,2013,69395.0,2610692063.0,37621.0,,4345.0
39155,2014,69322.0,2680492885.0,38668.0,,4311.0
39155,2015,69800.0,2789802976.0,39969.0,,4293.0
39155,2016,69189.0,2784262292.0,40241.0,,4285.0
39155,2017,66926.0,2671292556.0,39914.0,,4286.0
39155,2018,66676.0,2737476297.0,41056.0,,4279.0
39155,2019,63885.0,2562673540.0,40114.0,,4281.0
39155,2020,58082.0,2476394809.0,42636.0,,4240.0
39155,2021,59986.0,2687423611.0,44801.0,,4304.0
39155,2022,62497.0,2926666603.0,46829.0,200.0,4390.0
39157,2010,33387.0,1033336956.0,30951.0,,2300.0
39157,2011,33958.0,1080997194.0,31834.0,,2316.0
39157,2012,34845.0,1135256216.0,32580.0,,2315.0
39157,2013,35278.0,1178325178.0,33402.0,,2300.0
39157,2014,36075.0,1281277344.0,35517.0,11.0,2282.0
39157,2015,36608.0,1351409014.0,36916.0,,2300.0
39157,2016,36331.0,1353085177.0,37243.0,,2292.0
39157,2017,37029.0,1477274914.0,39895.0,,2316.0
39157,2018,36565.0,1432573551.0,39179.0,,2328.0
39157,2019,36835.0,1477493942.0,40111.0,,2327.0
39157,2020,34796.0,1467327803.0,42169.0,,2301.0
39157,2021,35659.0,1588677315.0,44552.0,,2347.0
39157,2022,36708.0,1719460636.0,46841.0,107.0,2390.0
39159,2010,25915.0,1371810737.0,52935.0,,1161.0
39159,2011,25991.0,1391470815.0,53537.0,,1168.0
39159,2012,27646.0,1454905972.0,52627.0,,1148.0
39159,2013,28925.0,1560207716.0,53940.0,,1120.0
39159,2014,30035.0,1650902013.0,54967.0,,1140.0
39159,2015,31051.0,1729398165.0,55695.0,,1207.0
39159,2016,31542.0,1794588257.0,56896.0,,1227.0
39159,2017,32978.0,1929777254.0,58517.0,,1273.0
39159,2018,34319.0,2008284542.0,58518.0,,1320.0
39159,2019,33532.0,2013122083.0,60036.0,,1333.0
39159,2020,32137.0,2047326304.0,63706.0,,1382.0
39159,2021,32701.0,2123326248.0,64932.0,,1450.0
39159,2022,33295.0,2360635857.0,70900.0,50.0,1518.0
39161,2010,9807.0,321742839.0,32807.0,,626.0
39161,2011,9965.0,339057835.0,34025.0,,629.0
39161,2012,9952.0,337475241.0,33912.0,,625.0
39161,2013,10275.0,355666172.0,34614.0,,610.0
39161,2014,10692.0,376721225.0,35235.0,,611.0
39161,2015,10795.0,380404168.0,35238.0,,626.0
39161,2016,10853.0,388127183.0,35764.0,,628.0
39161,2017,11075.0,415791333.0,37542.0,,629.0
39161,2018,11169.0,437043800.0,39129.0,,630.0
39161,2019,11789.0,470248053.0,39888.0,,640.0
39161,2020,10949.0,468255182.0,42769.0,,630.0
39161,2021,11060.0,496200788.0,44865.0,,642.0
39161,2022,11212.0,515390727.0,45967.0,19.0,641.0
39163,2010,2178.0,68224570.0,31324.0,,219.0
39163,2011,2227.0,74375586.0,33396.0,,220.0
39163,2012,2113.0,81750276.0,38698.0,,218.0
39163,2013,2192.0,67630760.0,30856.0,,217.0
39163,2014,2251.0,71856041.0,31927.0,,213.0
39163,2015,2241.0,74502604.0,33243.0,,200.0
39163,2016,2222.0,77485243.0,34869.0,,200.0
39163,2017,2204.0,77789729.0,35291.0,,205.0
39163,2018,2274.0,79965991.0,35168.0,,210.0
39163,2019,2343.0,83209053.0,35516.0,,221.0
39163,2020,2223.0,84047693.0,37804.0,,219.0
39163,2021,2215.0,86933985.0,39240.0,,215.0
39163,2022,2222.0,90794414.0,40871.0,7.0,214.0
39165,2010,73884.0,2937525215.0,39758.0,31.0,4168.0
39165,2011,74536.0,3035992228.0,40732.0,32.0,4235.0
39165,2012,75680.0,3190970706.0,42164.0,8.0,4280.0
39165,2013,80806.0,3416480136.0,42280.0,20.0,4332.0
39165,2014,83134.0,3651948876.0,43928.0,29.0,4445.0
39165,2015,87537.0,4002151860.0,45720.0,24.0,4645.0
39165,2016,91010.0,4512816898.0,49586.0,28.0,4782.0
39165,2017,91785.0,4549013768.0,49562.0,32.0,4914.0
39165,2018,94139.0,4915341220.0,52214.0,40.0,5141.0
39165,2019,97028.0,5398897538.0,55643.0,29.0,5249.0
39165,2020,91917.0,5505064843.0,59892.0,45.0,5427.0
39165,2021,96260.0,6019063531.0,62529.0,47.0,5745.0
39165,2022,99419.0,6282509291.0,63192.0,348.0,6093.0
39167,2010,23703.0,846015411.0,35692.0,,1631.0
39167,2011,23726.0,879891516.0,37086.0,3.0,1633.0
39167,2012,23816.0,930249659.0,39060.0,3.0,1603.0
39167,2013,24044.0,953120652.0,39641.0,,1592.0
39167,2014,24687.0,1043542309.0,42271.0,,1581.0
39167,2015,25154.0,1087542546.0,43236.0,,1606.0
39167,2016,24941.0,1086397134.0,43558.0,,1627.0
39167,2017,25031.0,1128305757.0,45076.0,,1645.0
39167,2018,25208.0,1165396191.0,46232.0,,1612.0
39167,2019,25399.0,1225302454.0,48242.0,,1620.0
39167,2020,23700.0,1188539884.0,50149.0,,1606.0
39167,2021,24232.0,1276003250.0,52657.0,9.0,1619.0
39167,2022,24796.0,1365743737.0,55079.0,60.0,1636.0
39169,2010,41622.0,1505935318.0,36181.0,22.0,2599.0
39169,2011,42037.0,1568185120.0,37305.0,,2620.0
39169,2012,43173.0,1632751005.0,37819.0,,2634.0
39169,2013,43684.0,1700726430.0,38933.0,,2615.0
39169,2014,44557.0,1794160247.0,40267.0,,2616.0
39169,2015,45900.0,1892299279.0,41226.0,,2650.0
39169,2016,47407.0,1992659986.0,42033.0,,2715.0
39169,2017,48118.0,2130079390.0,44268.0,,2721.0
39169,2018,48426.0,2207664396.0,45588.0,,2732.0
39169,2019,49335.0,2332379165.0,47277.0,,2723.0
39169,2020,45623.0,2260606313.0,49550.0,,2735.0
39169,2021,46515.0,2439736363.0,52451.0,,2822.0
39169,2022,47351.0,2568240982.0,54239.0,129.0,2917.0
39171,2010,15409.0,524044893.0,34010.0,,884.0
39171,2011,15490.0,540793367.0,34912.0,,884.0
39171,2012,16207.0,572604252.0,35330.0,,868.0
39171,2013,16331.0,584001823.0,35761.0,,874.0
39171,2014,16749.0,610330892.0,36440.0,,879.0
39171,2015,17310.0,650625411.0,37587.0,,882.0
39171,2016,17332.0,660369406.0,38102.0,,894.0
39171,2017,17353.0,677835532.0,39061.0,,892.0
39171,2018,17532.0,707346597.0,40347.0,,885.0
39171,2019,17559.0,734153301.0,41810.0,,890.0
39171,2020,16336.0,718391305.0,43975.0,,885.0
39171,2021,16420.0,756691166.0,46083.0,8.0,898.0
39171,2022,16549.0,800828002.0,48391.0,46.0,910.0
39173,2010,55365.0,2163924031.0,39085.0,124.0,2896.0
39173,2011,57304.0,2263730112.0,39504.0,134.0,2911.0
39173,2012,59380.0,2317823829.0,39034.0,135.0,2893.0
39173,2013,59756.0,2419088529.0,40482.0,137.0,2902.0
39173,2014,61219.0,2593333911.0,42362.0,156.0,2914.0
39173,2015,63202.0,2695612178.0,42651.0,137.0,2943.0
39173,2016,65646.0,2828565861.0,43088.0,148.0,2960.0
39173,2017,66704.0,2943002415.0,44121.0,147.0,3024.0
39173,2018,66051.0,3076214012.0,46573.0,162.0,3043.0
39173,2019,67860.0,3172527657.0,46751.0,172.0,3091.0
39173,2020,64239.0,3164865098.0,49267.0,167.0,3097.0
39173,2021,66989.0,3435025268.0,51277.0,158.0,3186.0
39173,2022,72022.0,3779428511.0,52476.0,164.0,3302.0
39175,2010,7738.0,257969760.0,33339.0,,574.0
39175,2011,7927.0,269681103.0,34020.0,,569.0
39175,2012,8312.0,301241271.0,36243.0,27.0,569.0
39175,2013,8607.0,309468124.0,35955.0,34.0,572.0
39175,2014,8815.0,328461414.0,37262.0,34.0,577.0
39175,2015,8916.0,350158920.0,39275.0,34.0,573.0
39175,2016,9250.0,364495354.0,39406.0,35.0,576.0
39175,2017,9212.0,380646857.0,41322.0,35.0,584.0
39175,2018,9509.0,419196768.0,44083.0,37.0,575.0
39175,2019,9772.0,442363760.0,45270.0,39.0,561.0
39175,2020,9090.0,437751398.0,48160.0,39.0,550.0
39175,2021,9419.0,465328879.0,49404.0,36.0,557.0
39175,2022,9941.0,508228516.0,51124.0,37.0,573.0
39999,2010,65119.0,4251943922.0,65295.0,498.0,13471.0
39999,2011,76041.0,5148837779.0,67711.0,600.0,15212.0
39999,2012,86616.0,6010619447.0,69394.0,651.0,16147.0
39999,2013,98347.0,6884016028.0,69997.0,756.0,17490.0
39999,2014,106399.0,7637165101.0,71779.0,899.0,18360.0
39999,2015,107843.0,8008579961.0,74261.0,1013.0,18334.0
39999,2016,111883.0,8538230428.0,76314.0,1106.0,18140.0
39999,2017,117198.0,9526957963.0,81289.0,1134.0,18131.0
39999,2018,120533.0,9916143662.0,82269.0,1354.0,18140.0
39999,2019,121223.0,10196129192.0,84110.0,1542.0,18258.0
39999,2020,119111.0,10632133331.0,89262.0,1935.0,18677.0
39999,2021,135918.0,12694322150.0,93397.0,2239.0,20155.0
39999,2022,170375.0,16694028375.0,97984.0,2038.0,23515.0
51001,2010,13308.0,413847367.0,31098.0,,946.0
51001,2011,12800.0,394235736.0,30801.0,,932.0
51001,2012,12654.0,413759083.0,32699.0,,949.0
51001,2013,12715.0,420516286.0,33073.0,,948.0
51001,2014,12660.0,434889932.0,34351.0,,974.0
51001,2015,12894.0,456005395.0,35365.0,,1079.0
51001,2016,13051.0,468950090.0,35931.0,,1141.0
51001,2017,13292.0,499616135.0,37587.0,,1152.0
51001,2018,13464.0,527140053.0,39151.0,,1167.0
51001,2019,13214.0,525592554.0,39776.0,,1130.0
51001,2020,12144.0,538211481.0,44321.0,,1074.0
51001,2021,11817.0,557909668.0,47213.0,,1061.0
51001,2022,12107.0,598834864.0,49462.0,17.0,1482.0
51003,2010,48526.0,2261134693.0,46596.0,101.0,2947.0
51003,2011,49729.0,2328827898.0,46830.0,109.0,2971.0
51003,2012,50134.0,2451881659.0,48906.0,112.0,3036.0
51003,2013,50213.0,2474097547.0,49272.0,,3100.0
51003,2014,50562.0,2530332970.0,50044.0,,3141.0
51003,2015,52026.0,2691723979.0,51738.0,97.0,3359.0
51003,2016,53600.0,2796680195.0,52177.0,99.0,3510.0
51003,2017,56126.0,2994779153.0,53358.0,93.0,3674.0
51003,2018,56453.0,3078875068.0,54538.0,74.0,3814.0
51003,2019,58217.0,3212223130.0,55177.0,,3773.0
51003,2020,55139.0,3271007190.0,59323.0,69.0,3733.0
51003,2021,56359.0,3559522512.0,63158.0,64.0,3912.0
51003,2022,54699.0,3663017380.0,66966.0,60.0,4391.0
51005,2010,4272.0,151219265.0,35396.0,,311.0
51005,2011,4214.0,156114737.0,37047.0,,314.0
51005,2012,4277.0,179412586.0,41949.0,,323.0
51005,2013,4038.0,130480270.0,32316.0,,324.0
51005,2014,3849.0,125999321.0,32740.0,,316.0
51005,2015,3844.0,129133794.0,33594.0,,331.0
51005,2016,3793.0,129756262.0,34211.0,,354.0
51005,2017,3754.0,128167376.0,34145.0,,355.0
51005,2018,3770.0,129103237.0,34246.0,,362.0
51005,2019,3730.0,131142156.0,35162.0,,360.0
51005,2020,3470.0,128997211.0,37180.0,,361.0
51005,2021,3428.0,132563123.0,38669.0,,377.0
51005,2022,3505.0,148901671.0,42487.0,4.0,497.0
51007,2010,2393.0,75529399.0,31568.0,,317.0
51007,2011,2350.0,72851787.0,31004.0,,306.0
51007,2012,2345.0,76834278.0,32759.0,,316.0
51007,2013,2309.0,80230091.0,34745.0,,312.0
51007,2014,2314.0,82695100.0,35733.0,,310.0
51007,2015,2385.0,85565249.0,35883.0,,333.0
51007,2016,2462.0,85143662.0,34588.0,,368.0
51007,2017,2491.0,88108379.0,35377.0,,391.0
51007,2018,2506.0,88912416.0,35481.0,,414.0
51007,2019,2513.0,94078283.0,37444.0,,416.0
51007,2020,2472.0,98784241.0,39965.0,,404.0
51007,2021,2496.0,106162128.0,42527.0,,398.0
51007,2022,2523.0,111055190.0,44019.0,,443.0
51009,2010,8857.0,294491259.0,33249.0,,701.0
51009,2011,8917.0,293015941.0,32859.0,,702.0
51009,2012,9044.0,300216024.0,33195.0,,708.0
51009,2013,8927.0,297182563.0,33290.0,,692.0
51009,2014,8834.0,299620779.0,33915.0,,683.0
51009,2015,8459.0,278011207.0,32866.0,,719.0
51009,2016,8409.0,299369605.0,35601.0,,742.0
51009,2017,8267.0,301706784.0,36496.0,,766.0
51009,2018,8109.0,306931527.0,37850.0,,787.0
51009,2019,7975.0,305716159.0,38333.0,,778.0
51009,2020,7565.0,306108931.0,40462.0,,768.0
51009,2021,7626.0,311232827.0,40815.0,,777.0
51009,2022,7729.0,334340136.0,43256.0,21.0,871.0
51011,2010,3199.0,86943085.0,27175.0,5.0,359.0
51011,2011,3155.0,86309725.0,27356.0,,366.0
51011,2012,3034.0,80720937.0,26609.0,,369.0
51011,2013,3034.0,81554995.0,26883.0,,365.0
51011,2014,3023.0,81353067.0,26914.0,,380.0
51011,2015,3068.0,86454425.0,28179.0,,418.0
51011,2016,3194.0,90768533.0,28415.0,,465.0
51011,2017,3281.0,94548315.0,28821.0,,485.0
51011,2018,3272.0,97937967.0,29936.0,,512.0
51011,2019,3242.0,98893606.0,30505.0,,506.0
51011,2020,3227.0,105769491.0,32781.0,,488.0
51011,2021,3326.0,117298064.0,35265.0,,479.0
51011,2022,3465.0,132041329.0,38104.0,1.0,579.0
51013,2010,162679.0,13075488110.0,80376.0,725.0,8034.0
51013,2011,168271.0,13663956050.0,81202.0,770.0,8241.0
51013,2012,165776.0,13405480811.0,80865.0,716.0,8535.0
51013,2013,165044.0,13319750920.0,80704.0,812.0,8694.0
51013,2014,164576.0,13562985242.0,82412.0,771.0,8661.0
51013,2015,170256.0,14489824018.0,85106.0,963.0,9221.0
51013,2016,172888.0,14862535640.0,85966.0,1011.0,9348.0
51013,2017,176659.0,15666993660.0,88685.0,1013.0,9226.0
51013,2018,178158.0,16526889128.0,92765.0,1196.0,9205.0
51013,2019,182197.0,17497660898.0,96037.0,1285.0,9132.0
51013,2020,174422.0,18158213977.0,104105.0,1355.0,9143.0
51013,2021,172234.0,18344688111.0,106510.0,1292.0,9448.0
51013,2022,174381.0,19472188588.0,111665.0,1233.0,10382.0
51015,2010,24592.0,916788532.0,37281.0,5.0,1573.0
51015,2011,24919.0,945330703.0,37936.0,41.0,1589.0
51015,2012,24770.0,963772096.0,38909.0,,1610.0
51015,2013,25351.0,1002574238.0,39548.0,,1632.0
51015,2014,25753.0,1045081718.0,40580.0,,1647.0
51015,2015,26267.0,1092582441.0,41596.0,,1728.0
51015,2016,27115.0,1136615593.0,41919.0,,1773.0
51015,2017,26793.0,1158474322.0,43238.0,33.0,1820.0
51015,2018,27582.0,1237393473.0,44862.0,28.0,1897.0
51015,2019,28508.0,1300506725.0,45618.0,35.0,1918.0
51015,2020,27428.0,1331800383.0,48557.0,44.0,1916.0
51015,2021,27532.0,1415037052.0,51395.0,39.0,1966.0
51015,2022,28800.0,1572289737.0,54594.0,28.0,2121.0
51017,2010,2076.0,65429325.0,31513.0,,164.0
51017,2011,2183.0,69418784.0,31805.0,,159.0
51017,2012,2223.0,72032057.0,32398.0,,167.0
51017,2013,2259.0,78047312.0,34553.0,,167.0
51017,2014,2334.0,81128341.0,34758.0,,166.0
51017,2015,2327.0,83785675.0,36011.0,,217.0
51017,2016,2308.0,88256010.0,38239.0,,235.0
51017,2017,2292.0,88380199.0,38567.0,,223.0
51017,2018,2246.0,83594937.0,37221.0,,212.0
51017,2019,2205.0,88621263.0,40194.0,,197.0
51017,2020,1783.0,81790869.0,45862.0,,173.0
51017,2021,1880.0,90592169.0,48189.0,,176.0
51017,2022,2102.0,106142029.0,50488.0,,319.0
51019,2010,15638.0,483972059.0,30949.0,,1648.0
51019,2011,15252.0,486236168.0,31880.0,,1639.0
51019,2012,15540.0,507326044.0,32647.0,,1653.0
51019,2013,15382.0,513909432.0,33409.0,164.0,1652.0
51019,2014,18645.0,647426842.0,34724.0,144.0,1982.0
51019,2015,18896.0,673780775.0,35658.0,,2108.0
51019,2016,18876.0,685671749.0,36325.0,,2164.0
51019,2017,18735.0,690819732.0,36874.0,5.0,2192.0
51019,2018,18983.0,714384991.0,37634.0,4.0,2271.0
51019,2019,18846.0,731399991.0,38809.0,14.0,2282.0
51019,2020,18129.0,731419677.0,40346.0,14.0,2252.0
51019,2021,18219.0,759517579.0,41689.0,4.0,2287.0
51019,2022,18194.0,809390628.0,44486.0,72.0,2469.0
51021,2010,1910.0,71801000.0,37584.0,,116.0
51021,2011,1877.0,73035270.0,38909.0,,117.0
51021,2012,1927.0,72969103.0,37867.0,,121.0
51021,2013,1941.0,75881339.0,39101.0,,120.0
51021,2014,1980.0,78542717.0,39671.0,,122.0
51021,2015,1924.0,79630749.0,41392.0,,134.0
51021,2016,1907.0,79525662.0,41698.0,,139.0
51021,2017,1924.0,81953405.0,42601.0,,131.0
51021,2018,1961.0,86828481.0,44281.0,,132.0
51021,2019,1961.0,87450602.0,44602.0,,125.0
51021,2020,1845.0,86386065.0,46832.0,,120.0
51021,2021,1829.0,88539485.0,48398.0,,120.0
51021,2022,1840.0,96771179.0,52586.0,,213.0
51023,2010,8961.0,317288715.0,35408.0,,782.0
51023,2011,9162.0,329514869.0,35967.0,,779.0
51023,2012,9621.0,354697143.0,36866.0,,793.0
51023,2013,10052.0,365502483.0,36362.0,,802.0
51023,2014,10124.0,381080653.0,37643.0,,791.0
51023,2015,10465.0,401997710.0,38413.0,,824.0
51023,2016,10286.0,396261814.0,38526.0,29.0,845.0
51023,2017,10354.0,413716495.0,39957.0,29.0,860.0
51023,2018,10764.0,451164719.0,41914.0,29.0,886.0
