fips,year,unemployment_rate,labor_force
31001,2010,4.8,16472
31001,2011,4.3,16493
31001,2012,3.7,16851
31001,2013,3.6,16906
31001,2014,3.4,16728
31001,2015,3.1,16677
31001,2016,3.1,16749
31001,2017,3.1,16775
31001,2018,3.0,16774
31001,2019,3.2,16999
31001,2020,4.0,17038
31001,2021,2.5,16879
31001,2022,2.1,17196
31003,2010,3.7,3522
31003,2011,3.6,3599
31003,2012,3.2,3573
31003,2013,3.1,3607
31003,2014,2.7,3594
31003,2015,2.6,3610
31003,2016,2.6,3613
31003,2017,2.5,3595
31003,2018,2.5,3612
31003,2019,2.6,3635
31003,2020,2.2,3932
31003,2021,1.7,3668
31003,2022,1.8,3662
31005,2010,8.0,225
31005,2011,6.1,231
31005,2012,6.5,230
31005,2013,7.3,219
31005,2014,5.4,224
31005,2015,4.4,225
31005,2016,5.7,228
31005,2017,5.8,223
31005,2018,4.9,223
31005,2019,5.6,231
31005,2020,5.1,234
31005,2021,3.0,235
31005,2022,2.2,232
31007,2010,4.4,413
31007,2011,4.6,433
31007,2012,4.4,436
31007,2013,4.4,435
31007,2014,3.7,437
31007,2015,3.4,442
31007,2016,3.6,420
31007,2017,3.6,393
31007,2018,3.6,384
31007,2019,3.9,385
31007,2020,3.1,393
31007,2021,2.1,386
31007,2022,2.8,387
31009,2010,5.1,257
31009,2011,5.4,280
31009,2012,5.3,283
31009,2013,5.1,272
31009,2014,4.4,275
31009,2015,4.5,269
31009,2016,4.5,267
31009,2017,4.5,264
31009,2018,4.5,264
31009,2019,5.0,259
31009,2020,3.5,255
31009,2021,2.8,248
31009,2022,3.6,253
31011,2010,3.6,2955
31011,2011,3.7,3041
31011,2012,3.0,3036
31011,2013,3.2,3049
31011,2014,2.6,3025
31011,2015,2.4,3024
31011,2016,2.6,3021
31011,2017,2.5,2956
31011,2018,2.3,2949
31011,2019,2.8,2998
31011,2020,2.5,2953
31011,2021,1.7,2938
31011,2022,1.7,3006
31013,2010,5.1,5844
31013,2011,4.2,5983
31013,2012,3.9,5964
31013,2013,3.8,5967
31013,2014,3.1,5747
31013,2015,3.0,5683
31013,2016,3.6,5675
31013,2017,3.3,5478
31013,2018,2.9,5470
31013,2019,3.2,5482
31013,2020,4.8,5409
31013,2021,2.6,5451
31013,2022,2.2,5319
31015,2010,4.0,1105
31015,2011,3.8,1149
31015,2012,3.8,1145
31015,2013,3.4,1125
31015,2014,3.3,1100
31015,2015,2.7,1093
31015,2016,3.0,1105
31015,2017,3.4,1089
31015,2018,3.0,1090
31015,2019,3.4,1092
31015,2020,2.8,1057
31015,2021,2.0,1028
31015,2022,2.1,1030
31017,2010,4.8,1460
31017,2011,4.6,1465
31017,2012,3.9,1449
31017,2013,3.8,1432
31017,2014,3.4,1421
31017,2015,3.7,1400
31017,2016,3.7,1388
31017,2017,3.3,1415
31017,2018,3.4,1406
31017,2019,3.7,1416
31017,2020,2.7,1421
31017,2021,2.4,1426
31017,2022,2.4,1424
31019,2010,3.7,26344
31019,2011,3.5,26875
31019,2012,3.2,27253
31019,2013,3.2,27351
31019,2014,2.7,27498
31019,2015,2.4,27245
31019,2016,2.5,27371
31019,2017,2.5,27526
31019,2018,2.4,28068
31019,2019,2.7,28203
31019,2020,4.0,27871
31019,2021,2.1,27972
31019,2022,1.8,28257
31021,2010,6.0,3637
31021,2011,5.7,3639
31021,2012,4.6,3670
31021,2013,4.4,3645
31021,2014,3.9,3584
31021,2015,3.6,3624
31021,2016,3.7,3566
31021,2017,3.7,3537
31021,2018,3.5,3507
31021,2019,3.4,3543
31021,2020,3.9,3596
31021,2021,2.6,3590
31021,2022,2.2,3569
31023,2010,4.0,4643
31023,2011,3.8,4747
31023,2012,3.2,4734
31023,2013,3.3,4775
31023,2014,2.9,4830
31023,2015,2.8,4757
31023,2016,3.2,4652
31023,2017,2.8,4606
31023,2018,2.4,4602
31023,2019,2.6,4679
31023,2020,3.4,4626
31023,2021,2.3,4674
31023,2022,1.7,4706
31025,2010,5.7,13387
31025,2011,5.3,13385
31025,2012,4.5,13282
31025,2013,4.2,13274
31025,2014,3.7,13244
31025,2015,3.3,13123
31025,2016,3.4,13217
31025,2017,3.2,13289
31025,2018,3.1,13494
31025,2019,3.4,13712
31025,2020,4.4,13481
31025,2021,2.8,13487
31025,2022,2.3,13583
31027,2010,3.6,4619
31027,2011,3.3,4710
31027,2012,2.8,4732
31027,2013,2.9,4718
31027,2014,2.3,4670
31027,2015,2.4,4660
31027,2016,2.5,4595
31027,2017,2.3,4511
31027,2018,2.4,4526
31027,2019,2.6,4582
31027,2020,2.7,4564
31027,2021,1.9,4633
31027,2022,1.8,4628
31029,2010,2.8,2289
31029,2011,2.5,2348
31029,2012,2.3,2369
31029,2013,2.3,2399
31029,2014,2.0,2349
31029,2015,1.9,2348
31029,2016,2.0,2304
31029,2017,1.9,2325
31029,2018,2.3,2304
31029,2019,2.3,2303
31029,2020,1.8,2289
31029,2021,1.7,2239
31029,2022,1.7,2280
31031,2010,3.0,3378
31031,2011,3.0,3454
31031,2012,2.8,3476
31031,2013,2.7,3480
31031,2014,2.4,3417
31031,2015,2.3,3463
31031,2016,2.3,3491
31031,2017,2.3,3423
31031,2018,2.2,3376
31031,2019,2.4,3411
31031,2020,2.5,3399
31031,2021,1.6,3447
31031,2022,1.6,3395
31033,2010,3.7,5549
31033,2011,3.0,5685
31033,2012,2.7,5778
31033,2013,2.8,5801
31033,2014,2.2,5751
31033,2015,2.2,5770
31033,2016,2.8,5483
31033,2017,2.9,5147
31033,2018,2.9,4756
31033,2019,3.7,4443
31033,2020,4.5,4290
31033,2021,2.9,4239
31033,2022,2.3,4228
31035,2010,4.3,3428
31035,2011,4.2,3485
31035,2012,3.6,3479
31035,2013,3.4,3492
31035,2014,3.2,3463
31035,2015,2.9,3387
31035,2016,3.1,3340
31035,2017,3.1,3308
31035,2018,3.2,3290
31035,2019,3.3,3339
31035,2020,3.3,3303
31035,2021,2.4,3246
31035,2022,2.2,3103
31037,2010,4.0,5650
31037,2011,3.9,5686
31037,2012,3.4,5653
31037,2013,3.4,5607
31037,2014,3.0,5625
31037,2015,2.6,5572
31037,2016,2.8,5582
31037,2017,2.4,5651
31037,2018,2.5,5659
31037,2019,2.7,5658
31037,2020,2.9,5676
31037,2021,2.0,5688
31037,2022,1.8,5755
31039,2010,3.7,4856
31039,2011,3.4,4925
31039,2012,3.0,4905
31039,2013,3.0,4945
31039,2014,2.6,4952
31039,2015,2.6,4858
31039,2016,2.9,4742
31039,2017,2.7,4774
31039,2018,2.5,4747
31039,2019,2.6,4807
31039,2020,2.6,4891
31039,2021,1.8,4907
31039,2022,1.8,4858
31041,2010,3.7,5977
31041,2011,3.4,6050
31041,2012,2.8,6098
31041,2013,2.7,6143
31041,2014,2.4,6138
31041,2015,2.2,6309
31041,2016,2.3,6387
31041,2017,2.2,6444
31041,2018,2.2,6500
31041,2019,2.4,6494
31041,2020,2.7,6428
31041,2021,1.7,6377
31041,2022,1.6,6362
31043,2010,7.5,11290
31043,2011,5.9,11018
31043,2012,5.6,11167
31043,2013,4.6,11174
31043,2014,3.7,11054
31043,2015,3.5,11038
31043,2016,4.1,10969
31043,2017,4.1,10733
31043,2018,3.6,10810
31043,2019,4.0,10880
31043,2020,4.8,10723
31043,2021,3.2,10775
31043,2022,2.6,10971
31045,2010,4.0,5490
31045,2011,3.9,5476
31045,2012,3.6,5405
31045,2013,3.5,5411
31045,2014,2.9,5288
31045,2015,2.6,5271
31045,2016,2.9,5243
31045,2017,2.8,5210
31045,2018,2.7,5082
31045,2019,2.9,5052
31045,2020,2.8,4986
31045,2021,2.0,4995
31045,2022,2.0,5024
31047,2010,5.0,13192
31047,2011,5.0,13194
31047,2012,4.2,13248
31047,2013,3.7,13230
31047,2014,3.4,13340
31047,2015,3.2,13115
31047,2016,2.9,13037
31047,2017,2.9,13060
31047,2018,2.9,13097
31047,2019,3.0,13249
31047,2020,3.4,13453
31047,2021,2.2,13489
31047,2022,2.3,13640
31049,2010,4.0,1030
31049,2011,3.5,1069
31049,2012,3.2,1190
31049,2013,3.3,1130
31049,2014,2.7,1092
31049,2015,2.5,1079
31049,2016,2.6,1067
31049,2017,2.6,1045
31049,2018,3.0,972
31049,2019,3.1,968
31049,2020,3.1,966
31049,2021,2.2,972
31049,2022,2.3,1022
31051,2010,4.9,3111
31051,2011,4.6,3162
31051,2012,4.0,3134
31051,2013,3.7,3112
31051,2014,3.0,3059
31051,2015,3.3,3094
31051,2016,3.3,3086
31051,2017,3.2,3043
31051,2018,3.1,3048
31051,2019,3.1,3032
31051,2020,3.3,2958
31051,2021,2.3,2972
31051,2022,2.0,3029
31053,2010,5.4,18827
31053,2011,4.9,19138
31053,2012,4.4,19229
31053,2013,4.1,19192
31053,2014,3.6,19232
31053,2015,3.2,19171
31053,2016,3.1,19237
31053,2017,2.8,19536
31053,2018,2.9,19647
31053,2019,3.0,19900
31053,2020,3.5,20310
31053,2021,2.4,20380
31053,2022,2.0,20685
31055,2010,5.2,278916
31055,2011,4.9,282153
31055,2012,4.3,285026
31055,2013,4.1,285565
31055,2014,3.6,286657
31055,2015,3.3,287891
31055,2016,3.3,289613
31055,2017,3.2,293773
31055,2018,3.2,298402
31055,2019,3.3,303880
31055,2020,5.1,302641
31055,2021,3.1,301813
31055,2022,2.5,303746
31057,2010,3.2,1215
31057,2011,2.9,1275
31057,2012,2.8,1279
31057,2013,2.7,1300
31057,2014,2.3,1278
31057,2015,2.1,1201
31057,2016,2.2,1202
31057,2017,2.4,1192
31057,2018,2.2,1164
31057,2019,2.6,1168
31057,2020,2.2,1168
31057,2021,1.6,1160
31057,2022,1.4,1178
31059,2010,3.8,3235
31059,2011,3.5,3325
31059,2012,3.2,3314
31059,2013,2.9,3296
31059,2014,2.4,3248
31059,2015,2.9,3221
31059,2016,2.7,3201
31059,2017,2.5,3134
31059,2018,2.6,3184
31059,2019,2.6,3208
31059,2020,2.8,3204
31059,2021,2.0,3284
31059,2022,1.7,3331
31061,2010,4.5,1633
31061,2011,4.2,1671
31061,2012,3.5,1641
31061,2013,3.4,1595
31061,2014,3.2,1577
31061,2015,2.4,1517
31061,2016,3.0,1509
31061,2017,3.0,1490
31061,2018,3.2,1492
31061,2019,3.3,1501
31061,2020,3.4,1482
31061,2021,2.2,1494
31061,2022,2.1,1548
31063,2010,3.8,1594
31063,2011,3.6,1603
31063,2012,3.1,1609
31063,2013,3.3,1593
31063,2014,2.8,1552
31063,2015,2.4,1538
31063,2016,2.8,1578
31063,2017,2.5,1575
31063,2018,2.6,1532
31063,2019,3.2,1633
31063,2020,2.9,1556
31063,2021,1.8,1566
31063,2022,2.0,1531
31065,2010,3.4,2656
31065,2011,3.6,2713
31065,2012,3.4,2683
31065,2013,3.4,2722
31065,2014,2.8,2711
31065,2015,2.6,2739
31065,2016,2.8,2731
31065,2017,2.4,2702
31065,2018,2.6,2657
31065,2019,2.8,2616
31065,2020,2.8,2616
31065,2021,2.0,2575
31065,2022,1.9,2538
31067,2010,5.9,11394
31067,2011,5.8,11196
31067,2012,4.8,11152
31067,2013,4.5,11088
31067,2014,4.1,11094
31067,2015,3.6,11090
31067,2016,3.3,11112
31067,2017,3.5,11062
31067,2018,3.3,11072
31067,2019,3.6,11162
31067,2020,4.0,10977
31067,2021,2.5,10887
31067,2022,2.4,10849
31069,2010,4.2,1265
31069,2011,3.6,1260
31069,2012,3.1,1258
31069,2013,2.8,1233
31069,2014,2.8,1194
31069,2015,2.4,1201
31069,2016,3.3,1194
31069,2017,2.8,1201
31069,2018,2.5,1198
31069,2019,3.0,1109
31069,2020,3.6,1082
31069,2021,2.1,1113
31069,2022,1.9,1119
31071,2010,3.2,1200
31071,2011,3.4,1206
31071,2012,3.0,1218
31071,2013,3.0,1228
31071,2014,2.6,1203
31071,2015,2.4,1198
31071,2016,2.5,1162
31071,2017,2.7,1168
31071,2018,2.5,1178
31071,2019,2.7,1165
31071,2020,2.0,1161
31071,2021,2.0,1145
31071,2022,1.9,1140
31073,2010,3.7,1145
31073,2011,3.5,1131
31073,2012,2.9,1143
31073,2013,3.4,1162
31073,2014,3.0,1137
31073,2015,2.4,1078
31073,2016,2.5,1062
31073,2017,2.7,1055
31073,2018,2.6,1071
31073,2019,2.7,1114
31073,2020,2.5,1112
31073,2021,1.7,1200
31073,2022,1.8,1205
31075,2010,3.8,420
31075,2011,3.3,454
31075,2012,3.4,439
31075,2013,3.3,419
31075,2014,2.3,429
31075,2015,2.3,437
31075,2016,2.2,455
31075,2017,2.3,443
31075,2018,2.6,424
31075,2019,2.7,415
31075,2020,1.9,419
31075,2021,1.4,424
31075,2022,1.4,416
31077,2010,3.7,1358
31077,2011,3.9,1362
31077,2012,3.5,1296
31077,2013,3.4,1296
31077,2014,3.2,1272
31077,2015,3.1,1253
31077,2016,3.1,1241
31077,2017,3.1,1232
31077,2018,2.7,1227
31077,2019,3.1,1241
31077,2020,3.0,1240
31077,2021,2.0,1224
31077,2022,1.8,1245
31079,2010,4.7,31476
31079,2011,4.5,32025
31079,2012,3.9,32587
31079,2013,3.6,32476
31079,2014,3.9,32417
31079,2015,3.9,31717
31079,2016,3.6,31581
31079,2017,3.5,31887
31079,2018,3.3,32272
31079,2019,3.6,32346
31079,2020,5.8,32250
31079,2021,3.0,32416
31079,2022,2.2,32852
31081,2010,3.8,4799
31081,2011,3.8,4834
31081,2012,3.2,4834
31081,2013,3.1,4838
31081,2014,3.0,4766
31081,2015,2.9,4690
31081,2016,2.8,4679
31081,2017,2.5,4725
31081,2018,2.5,4803
31081,2019,3.1,4873
31081,2020,3.7,4780
31081,2021,2.2,4842
31081,2022,1.9,4925
31083,2010,3.3,1890
31083,2011,3.3,1895
31083,2012,3.1,1874
31083,2013,3.0,1857
31083,2014,2.6,1803
31083,2015,2.1,1793
31083,2016,2.5,1767
31083,2017,2.6,1789
31083,2018,2.4,1792
31083,2019,2.8,1802
31083,2020,2.9,1753
31083,2021,2.0,1784
31083,2022,1.8,1810
31085,2010,3.6,640
31085,2011,3.1,679
31085,2012,2.9,663
31085,2013,3.3,645
31085,2014,2.9,629
31085,2015,2.3,618
31085,2016,2.4,593
31085,2017,2.4,577
31085,2018,2.1,606
31085,2019,2.7,626
31085,2020,2.2,633
31085,2021,1.5,611
31085,2022,1.5,597
31087,2010,5.2,1398
31087,2011,4.9,1377
31087,2012,4.0,1356
31087,2013,4.0,1359
31087,2014,3.4,1342
31087,2015,3.2,1326
31087,2016,3.6,1313
31087,2017,3.5,1274
31087,2018,3.5,1271
31087,2019,3.4,1275
31087,2020,3.5,1322
31087,2021,2.3,1317
31087,2022,2.2,1299
31089,2010,3.7,5822
31089,2011,3.4,5942
31089,2012,3.1,5960
31089,2013,3.1,5995
31089,2014,2.6,5925
31089,2015,2.4,5890
31089,2016,2.5,5892
31089,2017,2.5,5805
31089,2018,2.6,5814
31089,2019,2.6,5809
31089,2020,2.5,5770
31089,2021,1.8,5688
31089,2022,1.7,5676
31091,2010,5.1,409
31091,2011,4.5,446
31091,2012,4.6,438
31091,2013,4.6,433
31091,2014,4.2,424
31091,2015,4.2,406
31091,2016,3.6,394
31091,2017,3.8,399
31091,2018,3.7,406
31091,2019,3.1,424
31091,2020,2.7,409
31091,2021,1.7,423
31091,2022,2.7,407
31093,2010,4.5,3342
31093,2011,4.1,3396
31093,2012,3.5,3416
31093,2013,3.6,3413
31093,2014,3.7,3369
31093,2015,3.6,3322
31093,2016,3.3,3318
31093,2017,3.1,3349
31093,2018,3.1,3394
31093,2019,3.6,3413
31093,2020,4.4,3405
31093,2021,2.3,3430
31093,2022,1.9,3491
31095,2010,4.8,4245
31095,2011,4.3,4377
31095,2012,3.7,4313
31095,2013,3.6,4332
31095,2014,3.0,4302
31095,2015,2.7,4291
31095,2016,2.4,4245
31095,2017,2.5,4235
31095,2018,2.5,4205
31095,2019,2.8,4199
31095,2020,2.8,4237
31095,2021,1.9,4188
31095,2022,1.8,4186
31097,2010,4.7,2340
31097,2011,4.8,2216
31097,2012,4.2,2188
31097,2013,4.2,2178
31097,2014,3.8,2169
31097,2015,3.3,2132
31097,2016,3.1,2103
31097,2017,3.4,2095
31097,2018,3.6,2099
31097,2019,3.5,2088
31097,2020,3.9,2078
31097,2021,3.0,2001
31097,2022,2.6,2013
31099,2010,3.6,3790
31099,2011,3.3,3906
31099,2012,2.8,3927
31099,2013,2.7,3893
31099,2014,2.4,3851
31099,2015,2.2,3807
31099,2016,2.3,3761
31099,2017,2.2,3791
31099,2018,2.1,3803
31099,2019,2.3,3836
31099,2020,3.3,3843
31099,2021,1.9,3819
31099,2022,1.7,3731
31101,2010,4.3,4578
31101,2011,4.1,4656
31101,2012,3.6,4655
31101,2013,3.5,4697
31101,2014,2.8,4668
31101,2015,2.7,4702
31101,2016,2.9,4643
31101,2017,3.1,4633
31101,2018,3.1,4604
31101,2019,3.3,4670
31101,2020,3.2,4668
31101,2021,2.1,4657
31101,2022,1.7,4674
31103,2010,3.7,568
31103,2011,3.0,602
31103,2012,3.0,605
31103,2013,3.3,609
31103,2014,2.7,620
31103,2015,2.1,663
31103,2016,2.1,623
31103,2017,2.5,612
31103,2018,2.3,602
31103,2019,2.7,595
31103,2020,2.2,585
31103,2021,1.7,584
31103,2022,2.0,548
31105,2010,4.8,2120
31105,2011,3.6,2181
31105,2012,3.2,2218
31105,2013,3.2,2192
31105,2014,2.5,2229
31105,2015,3.5,2059
31105,2016,4.0,1982
31105,2017,2.9,1991
31105,2018,2.7,2044
31105,2019,3.1,2054
31105,2020,3.6,1987
31105,2021,2.3,1950
31105,2022,1.7,1950
31107,2010,4.2,4744
31107,2011,3.9,4765
31107,2012,3.3,4781
31107,2013,3.4,4792
31107,2014,3.1,4735
31107,2015,3.2,4736
31107,2016,3.0,4745
31107,2017,3.5,4734
31107,2018,3.2,4690
31107,2019,3.0,4667
31107,2020,3.0,4690
31107,2021,2.1,4670
31107,2022,2.1,4668
31109,2010,4.3,162326
31109,2011,4.0,164218
31109,2012,3.5,167268
31109,2013,3.4,168376
31109,2014,3.0,168083
31109,2015,2.6,168174
31109,2016,2.8,169981
31109,2017,2.7,172124
31109,2018,2.6,176934
31109,2019,2.8,179733
31109,2020,4.3,178492
31109,2021,2.5,177655
31109,2022,2.0,179486
31111,2010,4.6,19374
31111,2011,4.4,19429
31111,2012,3.8,19236
31111,2013,3.7,19181
31111,2014,3.2,18742
31111,2015,2.9,18611
31111,2016,3.1,18815
31111,2017,3.1,18625
31111,2018,3.1,18526
31111,2019,3.5,18566
31111,2020,4.0,18542
31111,2021,2.3,18501
31111,2022,2.0,18408
31113,2010,4.7,492
31113,2011,3.5,509
31113,2012,3.0,504
31113,2013,3.2,502
31113,2014,3.0,495
31113,2015,3.0,495
31113,2016,2.9,486
31113,2017,2.7,475
31113,2018,3.0,471
31113,2019,2.9,478
31113,2020,2.5,476
31113,2021,1.7,470
31113,2022,2.1,483
31115,2010,5.7,368
31115,2011,4.7,379
31115,2012,3.6,391
31115,2013,4.5,377
31115,2014,3.9,382
31115,2015,3.4,379
31115,2016,3.5,398
31115,2017,3.0,402
31115,2018,3.2,403
31115,2019,4.0,421
31115,2020,3.2,409
31115,2021,2.2,404
31115,2022,2.4,410
31117,2010,2.8,352
31117,2011,2.5,366
31117,2012,3.3,359
31117,2013,3.8,371
31117,2014,2.3,439
31117,2015,1.9,462
31117,2016,2.4,466
31117,2017,2.2,456
31117,2018,2.7,447
31117,2019,2.7,452
31117,2020,2.5,443
31117,2021,1.9,432
31117,2022,1.6,434
31119,2010,4.3,18923
31119,2011,4.1,19098
31119,2012,3.6,19170
31119,2013,3.4,19293
31119,2014,2.9,19497
31119,2015,2.7,19284
31119,2016,2.7,19266
31119,2017,2.7,19434
31119,2018,2.6,19709
31119,2019,2.8,20090
31119,2020,3.9,19825
31119,2021,2.5,19916
31119,2022,2.0,19881
31121,2010,4.6,4193
31121,2011,4.3,4175
31121,2012,3.6,4224
31121,2013,3.6,4195
31121,2014,3.8,4116
31121,2015,3.7,4043
31121,2016,3.6,4056
31121,2017,2.8,4092
31121,2018,2.9,4050
31121,2019,3.3,4095
31121,2020,4.0,4084
31121,2021,2.4,4135
31121,2022,1.8,4195
31123,2010,4.2,2646
31123,2011,3.4,2659
31123,2012,3.1,2698
31123,2013,3.1,2746
31123,2014,3.0,2683
31123,2015,2.9,2661
31123,2016,3.2,2663
31123,2017,3.0,2631
31123,2018,2.8,2615
31123,2019,2.9,2639
31123,2020,3.6,2640
31123,2021,2.5,2635
31123,2022,2.0,2660
31125,2010,4.0,1977
31125,2011,3.7,2064
31125,2012,3.2,2094
31125,2013,3.1,2072
31125,2014,2.7,2072
31125,2015,2.5,2073
31125,2016,2.7,2011
31125,2017,2.5,2037
31125,2018,2.5,2036
31125,2019,3.1,2010
31125,2020,3.2,1976
31125,2021,2.0,1954
31125,2022,1.9,1960
31127,2010,5.4,3846
31127,2011,5.0,3963
31127,2012,4.7,3877
31127,2013,4.9,3810
31127,2014,3.8,3728
31127,2015,3.6,3704
31127,2016,3.6,3637
31127,2017,3.9,3637
31127,2018,3.5,3656
31127,2019,3.7,3673
31127,2020,3.6,3626
31127,2021,2.3,3636
31127,2022,2.2,3611
31129,2010,4.2,2438
31129,2011,3.6,2497
31129,2012,3.4,2471
31129,2013,3.1,2450
31129,2014,2.8,2405
31129,2015,2.6,2391
31129,2016,2.9,2380
31129,2017,2.7,2383
31129,2018,2.8,2408
31129,2019,2.8,2427
31129,2020,2.7,2478
31129,2021,1.9,2479
31129,2022,2.0,2488
31131,2010,5.1,8465
31131,2011,5.1,8558
31131,2012,4.4,8493
31131,2013,4.2,8409
31131,2014,3.7,8248
31131,2015,3.3,8232
31131,2016,3.4,8307
31131,2017,3.4,8232
31131,2018,2.9,8262
31131,2019,3.2,8525
31131,2020,3.6,8453
31131,2021,2.4,8537
31131,2022,2.1,8549
31133,2010,4.0,1583
31133,2011,3.7,1654
31133,2012,3.2,1638
31133,2013,3.0,1679
31133,2014,2.8,1654
31133,2015,2.6,1678
31133,2016,2.2,1663
31133,2017,3.0,1517
31133,2018,2.6,1491
31133,2019,2.9,1495
31133,2020,2.7,1503
31133,2021,1.9,1520
31133,2022,2.0,1492
31135,2010,3.4,1766
31135,2011,2.9,1803
31135,2012,2.6,1826
31135,2013,2.5,1817
31135,2014,2.1,1853
31135,2015,1.8,1842
31135,2016,2.2,1830
31135,2017,1.9,1823
31135,2018,2.0,1841
31135,2019,2.3,1842
31135,2020,1.8,1860
31135,2021,1.4,1858
31135,2022,1.6,1858
31137,2010,3.6,4950
31137,2011,3.7,5015
31137,2012,2.9,5040
31137,2013,2.9,5077
31137,2014,2.6,5056
31137,2015,2.4,5013
31137,2016,2.5,4957
31137,2017,2.3,4950
31137,2018,2.3,4948
31137,2019,2.7,5040
31137,2020,3.0,5012
31137,2021,1.8,4948
31137,2022,1.8,5006
31139,2010,3.7,4169
31139,2011,3.5,4213
31139,2012,3.2,4188
31139,2013,3.3,4210
31139,2014,2.9,4242
31139,2015,2.5,4183
31139,2016,2.6,4168
31139,2017,2.7,4155
31139,2018,2.7,4149
31139,2019,2.7,4154
31139,2020,3.3,4178
31139,2021,2.3,4162
31139,2022,1.8,4213
31141,2010,4.3,17629
31141,2011,4.2,17832
31141,2012,3.6,18009
31141,2013,3.4,17693
31141,2014,3.0,17325
31141,2015,3.0,17209
31141,2016,3.5,17068
31141,2017,2.9,17406
31141,2018,2.7,17629
31141,2019,3.0,17924
31141,2020,3.7,17949
31141,2021,2.3,18201
31141,2022,1.9,18436
31143,2010,4.1,2954
31143,2011,3.4,3001
31143,2012,3.0,2987
31143,2013,3.3,2991
31143,2014,3.2,2964
31143,2015,2.5,2921
31143,2016,2.7,2898
31143,2017,2.4,2919
31143,2018,2.4,2930
31143,2019,2.8,2960
31143,2020,3.1,2947
31143,2021,1.9,2933
31143,2022,1.8,2925
31145,2010,3.7,6206
31145,2011,3.5,6290
31145,2012,3.2,6345
31145,2013,2.9,6418
31145,2014,2.6,6292
31145,2015,2.6,6126
31145,2016,2.8,6009
31145,2017,2.6,5894
31145,2018,2.4,5904
31145,2019,2.7,5929
31145,2020,3.3,5887
31145,2021,2.1,5849
31145,2022,1.8,5925
31147,2010,6.3,4323
31147,2011,6.0,4406
31147,2012,5.0,4396
31147,2013,4.4,4351
31147,2014,3.6,4279
31147,2015,3.2,4317
31147,2016,3.2,4261
31147,2017,3.3,4251
31147,2018,3.1,4291
31147,2019,3.2,4298
31147,2020,3.3,4240
31147,2021,2.5,4252
31147,2022,1.9,4158
31149,2010,2.9,890
31149,2011,2.7,900
31149,2012,2.5,879
31149,2013,3.1,884
31149,2014,2.6,884
31149,2015,2.7,862
31149,2016,2.6,896
31149,2017,2.6,913
31149,2018,2.4,898
31149,2019,3.1,882
31149,2020,2.1,889
31149,2021,1.5,880
31149,2022,1.6,898
31151,2010,4.8,7277
31151,2011,4.7,7346
31151,2012,4.2,7348
31151,2013,4.2,7374
31151,2014,3.4,7237
31151,2015,2.9,7308
31151,2016,3.1,7391
31151,2017,3.1,7463
31151,2018,3.1,7521
31151,2019,3.3,7486
31151,2020,3.6,7379
31151,2021,2.4,7259
31151,2022,2.4,7211
31153,2010,4.5,84801
31153,2011,4.2,86383
31153,2012,3.8,87890
31153,2013,3.5,88979
31153,2014,3.1,89873
31153,2015,2.8,91004
31153,2016,2.9,92568
31153,2017,2.8,94047
31153,2018,2.8,96163
31153,2019,2.9,98632
31153,2020,4.1,97950
31153,2021,2.5,98031
31153,2022,2.1,98999
31155,2010,4.9,11164
31155,2011,4.6,11206
31155,2012,4.1,11167
31155,2013,3.9,11139
31155,2014,3.5,11025
31155,2015,3.1,10970
31155,2016,3.1,10935
31155,2017,2.8,10937
31155,2018,2.8,11144
31155,2019,2.8,11393
31155,2020,3.7,11388
31155,2021,2.3,11425
31155,2022,1.9,11493
31157,2010,5.6,19176
31157,2011,5.0,19216
31157,2012,4.6,19192
31157,2013,4.1,19093
31157,2014,3.6,18764
31157,2015,3.4,18734
31157,2016,3.5,18951
31157,2017,3.5,18557
31157,2018,3.3,18626
31157,2019,3.8,18505
31157,2020,4.2,18289
31157,2021,2.9,18092
31157,2022,2.4,17973
31159,2010,4.1,8752
31159,2011,3.9,8770
31159,2012,3.4,8939
31159,2013,3.6,8992
31159,2014,3.1,8851
31159,2015,2.9,8731
31159,2016,2.9,8802
31159,2017,2.7,8695
31159,2018,2.7,8909
31159,2019,3.0,8999
31159,2020,4.1,8852
31159,2021,2.6,8809
31159,2022,2.0,8874
31161,2010,3.6,2817
31161,2011,3.6,2833
31161,2012,3.5,2801
31161,2013,3.2,2792
31161,2014,2.6,2782
31161,2015,2.7,2741
31161,2016,2.8,2753
31161,2017,2.7,2739
31161,2018,2.6,2710
31161,2019,2.8,2712
31161,2020,2.4,2735
31161,2021,1.9,2746
31161,2022,1.9,2781
31163,2010,4.1,1727
31163,2011,4.3,1759
31163,2012,3.7,1747
31163,2013,3.3,1735
31163,2014,3.3,1728
31163,2015,2.9,1715
31163,2016,3.2,1726
31163,2017,2.9,1709
31163,2018,2.7,1714
31163,2019,3.3,1698
31163,2020,3.2,1679
31163,2021,2.2,1687
31163,2022,2.1,1654
31165,2010,3.8,834
31165,2011,3.4,844
31165,2012,3.5,840
31165,2013,3.2,803
31165,2014,2.5,807
31165,2015,2.5,791
31165,2016,2.7,788
31165,2017,3.0,762
31165,2018,2.7,750
31165,2019,2.8,752
31165,2020,2.2,767
31165,2021,1.8,766
31165,2022,1.8,768
31167,2010,4.2,3579
31167,2011,3.7,3630
31167,2012,3.4,3667
31167,2013,3.3,3681
31167,2014,2.8,3578
31167,2015,2.5,3518
31167,2016,2.6,3460
31167,2017,2.8,3509
